0.000000 2.621513e-02 2.347492e-02 34.500000 56
0.000010 2.425966e-03 1.913968e-03 44.500000 56
0.000110 1.934384e-04 1.349349e-04 49.500000 56
0.001110 3.932446e-05 3.043650e-05 13.500000 61
0.011110 4.184141e-06 3.510036e-06 13.500000 61
0.111110 3.339412e-07 2.917829e-07 36.500000 61
1.111110 2.997583e-08 2.400620e-08 2.500000 61
11.111110 3.538683e-09 2.471575e-09 13.500000 47
111.111110 3.757342e-10 2.484004e-10 34.500000 2
1111.111110 4.771669e-11 2.983165e-11 6.500000 41
11111.111110 4.773492e-12 3.267077e-12 36.500000 6
111111.111110 3.135702e-13 2.852696e-13 19.500000 61
1111111.111110 8.992050e-14 8.920105e-14 1.500000 62
11111111.111110 5.021311e-15 4.897023e-15 1.500000 77
111111111.111110 1.953807e-16 1.952049e-16 39.500000 6
1111111111.111110 3.720674e-17 3.052458e-17 1.500000 77
11111111111.111111 1.974013e-18 1.827549e-18 1.500000 77
111111111111.111115 1.120381e-19 1.120277e-19 0.500000 31
1111111111111.111084 1.345231e-21 1.345139e-21 0.500000 31
11111111111111.111328 6.095276e-23 6.094984e-23 3.500000 111
111111111111111.109375 7.539558e-24 7.539198e-24 3.500000 111
1111111111111111.125000 2.937807e-24 2.937667e-24 3.500000 111
11111111111111112.000000 7.290878e-25 7.290530e-25 3.500000 111
111111111111111104.000000 1.275857e-25 1.275796e-25 3.500000 111
1111111111111111168.000000 6.879690e-27 6.879361e-27 3.500000 111
11111111111111110656.000000 5.910108e-28 5.909825e-28 3.500000 111
111111111111111114752.000000 8.772885e-29 8.772466e-29 3.500000 111
1111111111111111081984.000000 5.145563e-30 5.145317e-30 3.500000 111
11111111111111111344128.000000 1.465353e-30 1.465283e-30 3.500000 111
111111111111111109246976.000000 1.059370e-31 1.059319e-31 3.500000 111
1111111111111111092469760.000000 1.450533e-33 1.450463e-33 3.500000 111
11111111111111108777213952.000000 3.349810e-35 3.349650e-35 3.500000 111
111111111111111104952008704.000000 5.250137e-35 5.249886e-35 3.500000 111
1111111111111110912081133568.000000 8.865206e-36 8.864782e-36 3.500000 111
11111111111111109670567149568.000000 1.126911e-36 1.126857e-36 3.500000 111
111111111111111105501764517888.000000 1.095571e-37 1.095519e-37 3.500000 111
1111111111111110914280156823552.000000 1.545233e-38 1.545159e-38 3.500000 111
11111111111111109705751521656832.000000 8.808129e-40 8.807708e-40 3.500000 111
111111111111111097057515216568320.000000 2.186175e-41 2.186070e-41 3.500000 111
1111111111111111114690340241539072.000000 4.251602e-42 4.251399e-42 3.500000 111
