z			Air

1.000000		2.378356e+19
3.000000		1.944383e+19
5.000000		1.586503e+19
7.000000		1.291331e+19
9.000000		1.040914e+19
11.000000		8.103433e+18
13.000000		6.004315e+18
15.000000		4.328922e+18
17.000000		3.071528e+18
19.000000		2.146435e+18
21.000000		1.486239e+18
23.000000		1.021751e+18
25.000000		6.990149e+17
27.000000		4.781695e+17
29.000000		3.279234e+17
31.000000		2.253212e+17
33.000000		1.548580e+17
35.000000		1.063420e+17
37.000000		7.295724e+16
39.000000		5.003956e+16
41.000000		3.437643e+16
43.000000		2.370565e+16
45.000000		1.643010e+16
47.000000		1.143779e+16
49.000000		7.971913e+15
51.000000		5.536967e+15
53.000000		3.813652e+15
55.000000		2.590961e+15
57.000000		1.724834e+15
59.000000		1.121414e+15
61.000000		7.202118e+14
63.000000		4.676187e+14
65.000000		3.229248e+14
67.000000		2.339830e+14
69.000000		1.695381e+14
71.000000		1.228429e+14
73.000000		8.900883e+13
75.000000		6.449352e+13
77.000000		4.673035e+13
79.000000		3.385961e+13
81.000000		2.453383e+13
83.000000		1.777659e+13
85.000000		1.288046e+13
87.000000		9.332848e+12
89.000000		6.762342e+12
91.000000		4.899819e+12
93.000000		3.550283e+12
95.000000		2.572445e+12
97.000000		1.863927e+12
99.000000		1.350554e+12
