0.000000 2.337773e+01 2.245084e+01 65.000000 56
0.000010 1.300869e+01 1.262671e+01 69.000000 56
0.000110 4.739032e+00 4.592677e+00 75.000000 56
0.000610 1.299863e+00 1.280876e+00 83.000000 56
0.003110 5.251238e-01 5.206035e-01 91.000000 56
0.008110 1.617431e-01 1.607108e-01 99.000000 56
0.033110 5.240736e-02 4.128665e-02 99.000000 56
0.083110 5.912114e-03 4.897062e-03 51.000000 59
0.333110 2.580814e-03 2.196350e-03 61.000000 61
1.583110 1.253791e-03 1.204574e-03 61.000000 61
4.083110 4.361699e-04 4.332570e-04 65.000000 60
9.083110 1.903100e-04 1.545964e-04 11.000000 7
34.083110 1.115557e-04 9.623909e-05 71.000000 2
84.083110 6.299579e-05 5.748342e-05 71.000000 2
184.083110 3.364943e-05 3.164973e-05 93.000000 4
384.083110 1.655113e-05 1.624369e-05 95.000000 4
784.083110 7.497312e-06 6.922428e-06 99.000000 4
1584.083110 3.008543e-06 2.832428e-06 79.000000 19
3184.083110 1.617051e-06 1.535618e-06 81.000000 19
6384.083110 8.430295e-07 8.330212e-07 83.000000 19
12784.083110 4.252839e-07 4.205997e-07 87.000000 19
25584.083110 2.886833e-07 2.880514e-07 63.000000 32
51184.083110 2.459686e-07 2.398339e-07 65.000000 32
102384.083110 1.990257e-07 1.981388e-07 67.000000 32
179184.083110 1.487995e-07 1.360835e-07 69.000000 32
294384.083110 8.695316e-08 7.805845e-08 69.000000 32
467184.083110 3.824122e-08 3.749477e-08 69.000000 32
726384.083110 1.131037e-08 1.079288e-08 71.000000 32
1244784.083110 5.895697e-09 5.575082e-09 99.000000 54
2281584.083110 1.675904e-09 1.558016e-09 99.000000 54
4355184.083110 2.766714e-10 2.608119e-10 95.000000 33
8502384.083110 1.980013e-11 1.979307e-11 1.000000 16
29238384.083110 5.303658e-12 5.299023e-12 47.000000 35
236598384.083110 1.325196e-12 1.323051e-12 47.000000 35
1273398384.083110 8.966238e-14 8.920804e-14 47.000000 35
6457398384.083110 1.083657e-14 1.069144e-14 21.000000 71
58297398384.083107 1.970980e-15 1.838150e-15 21.000000 71
576697398384.083130 1.932593e-16 1.412237e-16 21.000000 71
3168697398384.083008 3.089804e-18 3.049667e-18 21.000000 71
29088697398384.082031 2.076000e-20 1.907495e-20 21.000000 59
288288697398384.062500 7.081116e-23 6.437356e-23 21.000000 59
2880288697398384.000000 2.165262e-25 1.820670e-25 21.000000 59
28800288697398384.000000 1.349579e-27 1.302635e-27 21.000000 71
288000288697398400.000000 4.816184e-29 3.753274e-29 21.000000 59
2880000288697398272.000000 3.460727e-29 3.313915e-29 23.000000 25
28800000288697397248.000000 4.230289e-30 3.843691e-30 23.000000 25
288000000288697384960.000000 2.055847e-31 1.753567e-31 21.000000 59
2880000000288697614336.000000 1.534480e-32 1.170298e-32 21.000000 71
28800000000288698138624.000000 6.801310e-34 6.114550e-34 23.000000 25
288000000000288702332928.000000 3.308634e-35 2.719850e-35 21.000000 59
2880000000000288702332928.000000 3.882973e-36 3.540011e-36 23.000000 25
28800000000000290715598848.000000 1.807791e-36 1.705821e-36 23.000000 25
288000000000000287225937920.000000 4.047626e-37 3.765144e-37 23.000000 25
2880000000000000192199786496.000000 3.230273e-38 2.937349e-38 23.000000 25
28799999999999998623462981632.000000 1.677806e-39 1.296949e-39 21.000000 59
287999999999999995030722838528.000000 2.449012e-40 2.302747e-40 23.000000 25
2879999999999999809569740029952.000000 3.694671e-41 3.384015e-41 23.000000 25
28799999999999996969797493456896.000000 1.767427e-42 1.517755e-42 21.000000 59
287999999999999996719572698791936.000000 2.886276e-43 2.574543e-43 21.000000 71
2879999999999999751022944874135552.000000 1.047423e-44 9.843081e-45 23.000000 25
28800000000000002121915467168743424.000000 6.152927e-46 5.961789e-46 23.000000 25
288000000000000002772410597977882624.000000 3.600213e-47 2.756731e-47 21.000000 59
2880000000000000027724105979778826240.000000 1.402371e-48 1.192341e-48 21.000000 71
28799999999999997916057818362965655552.000000 1.879679e-48 1.806735e-48 23.000000 25
287999999999999960271112252151075700736.000000 3.463842e-49 3.206566e-49 23.000000 25
2879999999999999753826849973339403845632.000000 5.226330e-50 4.780642e-50 23.000000 25
28799999999999998747194319348023213162496.000000 2.481257e-51 1.882575e-51 21.000000 59
287999999999999997143349750397265529274368.000000 5.940338e-53 5.340815e-53 23.000000 25
2880000000000000203547254869981456836329472.000000 1.782473e-53 1.663592e-53 23.000000 25
28800000000000000797532509414434293464170496.000000 2.191077e-54 1.907200e-54 21.000000 71
287999999999999968361243837012174137869729792.000000 8.675785e-56 8.049799e-56 23.000000 25
2880000000000000000525088427179091752873099264.000000 8.185247e-57 7.441788e-57 23.000000 25
28799999999999994934648483358873311541918171136.000000 1.066875e-57 9.167528e-58 21.000000 71
287999999999999989911304040892073963313684283392.000000 1.626699e-58 1.515082e-58 23.000000 25
2879999999999999736853763579707376241558832545792.000000 5.344853e-59 5.235367e-59 21.000000 71
28799999999999998666611850430780669548212407762944.000000 2.767426e-60 2.082382e-60 21.000000 71
287999999999999997050712221377461952543116736069632.000000 4.881092e-61 4.618681e-61 23.000000 25
2879999999999999887430372477217377468943226093174784.000000 3.184385e-62 2.408386e-62 21.000000 71
28800000000000000868145718449547584045142851352264704.000000 6.828614e-64 5.778815e-64 21.000000 71
288000000000000040582929083333456790142797960250916864.000000 4.492564e-64 4.293605e-64 23.000000 25
2880000000000000320758699103099952035584327744567115776.000000 1.930813e-65 1.588343e-65 21.000000 59
28800000000000001165892789505368739575595632855061889024.000000 7.194539e-67 5.716420e-67 21.000000 59
288000000000000033436999377993749057411931204183784423424.000000 1.528696e-67 1.503881e-67 21.000000 71
2880000000000000334369993779937490574119312041837844234240.000000 3.268438e-68 3.046262e-68 23.000000 25
28800000000000007525089662523866744779140296539946224713728.000000 1.496568e-69 1.269313e-69 21.000000 59
288000000000000041799778827442732735487825556426919988166656.000000 5.355521e-70 5.030557e-70 23.000000 25
2880000000000000239591826686182342222592509383082307833823232.000000 2.402478e-71 1.907877e-71 21.000000 59
28800000000000003109542113214803362755068078555570646529605632.000000 1.275670e-72 1.051384e-72 21.000000 71
288000000000000053931384215443391724483256296747628647420002304.000000 1.328276e-73 1.228782e-73 21.000000 71
2880000000000000722001546820796782020293167057011663931191590912.000000 2.208684e-74 2.049011e-74 23.000000 25
28800000000000005758513830877064901999246837853833619655983366144.000000 4.029894e-75 3.717368e-75 23.000000 25
288000000000000057585138308770649019992468378538336196559833661440.000000 2.836197e-76 2.601879e-76 23.000000 25
2880000000000000201706963930995343139781366610014908933679605612544.000000 1.513256e-77 1.140755e-77 21.000000 59
28800000000000005010224992563642607878960203503096713592145904140288.000000 2.657685e-78 2.606488e-78 23.000000 25
288000000000000038129628512621669372865015885419176638900059649343488.000000 1.103778e-79 9.407462e-80 21.000000 59
2880000000000000285515313822098640081253469657297442412829401356959744.000000 6.005969e-81 5.136367e-81 21.000000 71
28800000000000002088905367788041971633361182997819832318924452477796352.000000 2.042927e-81 1.969873e-81 23.000000 25
