0.000000 5.010940 282.890015
0.639740 4.977986 279.352700
1.279480 4.944609 275.659580
1.919220 4.910753 271.872812
2.558960 4.876373 268.107412
3.198700 4.841469 264.063682
3.838440 4.805975 259.695486
4.478180 4.769904 255.027623
5.117920 4.733082 249.997200
5.757660 4.695539 244.674991
6.397400 4.657161 239.090472
7.037140 4.617806 233.271190
7.676880 4.577515 227.319855
8.316620 4.536147 221.260782
8.956360 4.493576 215.135941
9.596100 4.449856 208.977504
10.235840 4.404772 202.793614
10.875580 4.358323 196.609181
11.515320 4.310722 193.039308
12.155060 4.262229 189.801994
12.794800 4.213146 187.780674
13.434540 4.163550 186.149781
14.074280 4.113427 183.775311
14.714020 4.062890 182.455510
15.353760 4.011920 180.912041
15.993500 3.960550 179.898394
16.633240 3.908952 178.862867
17.272980 3.857057 177.972320
17.912720 3.804943 177.168977
18.552460 3.752656 176.544192
19.192200 3.700171 175.952348
19.831940 3.647499 175.398496
20.471680 3.594744 174.918328
21.111420 3.541842 174.523611
21.751160 3.488804 174.239959
22.390900 3.435803 174.082059
23.030640 3.382698 174.045893
23.670380 3.329644 174.135263
24.310120 3.276595 174.310021
24.949860 3.223683 174.542946
25.589600 3.170838 174.809394
26.229340 3.118068 175.082588
26.869080 3.065429 175.338057
27.508820 3.012836 175.566662
28.148560 2.960328 175.756074
28.788300 2.907892 175.902085
29.428040 2.855472 176.015762
30.067780 2.803134 176.098973
30.707520 2.750788 176.170719
31.347260 2.698482 176.227692
31.987000 2.646217 176.292814
32.626740 2.593990 176.374843
33.266479 2.541817 176.481321
33.906219 2.489672 176.617934
34.545959 2.437569 176.790441
35.185699 2.385546 177.003969
35.825439 2.333581 177.259670
36.465179 2.281680 177.562691
37.104919 2.229927 177.923986
37.744659 2.178350 178.334832
38.384399 2.126851 178.807793
39.024139 2.075504 179.311722
39.663879 2.024336 179.834280
40.303619 1.973336 180.361139
40.943359 1.922453 180.870386
41.583099 1.871709 181.335830
42.222839 1.821117 181.725801
42.862579 1.770647 182.022646
43.502319 1.720266 182.212153
44.142059 1.669902 182.234919
44.781799 1.619504 182.093888
45.421539 1.569080 181.806111
46.061279 1.518613 181.371608
46.701019 1.467954 180.740037
47.340759 1.417090 179.952076
47.980499 1.366000 179.042669
48.620239 1.314659 178.021194
49.259979 1.263019 176.870107
49.899719 1.211011 175.655628
50.539459 1.158674 174.395896
51.179199 1.106015 173.101627
51.818939 1.052926 171.807352
52.458679 0.999411 170.529363
53.098419 0.945532 169.275817
53.738159 0.891343 168.058678
54.377899 0.836669 166.939202
55.017639 0.781698 165.914715
55.657379 0.726465 165.011063
56.297119 0.670993 164.284594
56.936859 0.615237 163.916782
57.576599 0.559488 163.913368
58.216339 0.503830 164.343387
58.856079 0.448435 165.492756
59.495819 0.393724 167.628372
60.135559 0.339727 170.599076
60.775299 0.286581 174.497602
61.415039 0.235466 179.910896
62.054779 0.185529 185.930612
62.694519 0.137192 192.719435
63.334259 0.091079 200.021607
63.973999 0.045686 207.490005
64.613739 0.000293 207.490005
65.253479 -0.045100 207.490005
65.893219 -0.090493 207.490005
66.532959 -0.135886 207.490005
67.172699 -0.181279 207.490005
67.812439 -0.226672 207.490005
68.452179 -0.272065 207.490005
69.091919 -0.317459 207.490005
69.731659 -0.362852 207.490005
70.371399 -0.408245 207.490005
71.011139 -0.453638 207.490005
71.650879 -0.499031 207.490005
72.290619 -0.544424 207.490005
72.930359 -0.589817 207.490005
73.570099 -0.635210 207.490005
74.209839 -0.680603 207.490005
74.849579 -0.725996 207.490005
75.489319 -0.771389 207.490005
76.129059 -0.816782 207.490005
76.768799 -0.862175 207.490005
77.408539 -0.907568 207.490005
78.048279 -0.952961 207.490005
78.688019 -0.998354 207.490005
79.327759 -1.043747 207.490005
79.967499 -1.089140 207.490005
80.607239 -1.134533 207.490005
81.246979 -1.179926 207.490005
81.886719 -1.225319 207.490005
82.526459 -1.270712 207.490005
83.166199 -1.316105 207.490005
83.805939 -1.361498 207.490005
84.445679 -1.406891 207.490005
85.085419 -1.452284 207.490005
85.725159 -1.497677 207.490005
86.364899 -1.543070 207.490005
87.004639 -1.588463 207.490005
87.644379 -1.633856 207.490005
88.284119 -1.679249 207.490005
88.923859 -1.724642 207.490005
89.563599 -1.770035 207.490005
90.203339 -1.815428 207.490005
90.843079 -1.860821 207.490005
91.482819 -1.906214 207.490005
92.122559 -1.951607 207.490005
92.762299 -1.997000 207.490005
93.402039 -2.042393 207.490005
94.041779 -2.087786 207.490005
94.681519 -2.133179 207.490005
95.321259 -2.178572 207.490005
95.960999 -2.223965 207.490005
96.600739 -2.269358 207.490005
97.240479 -2.314751 207.490005
97.880219 -2.360144 207.490005
98.519958 -2.405537 207.490005
99.159698 -2.450930 207.490005
99.799438 -2.496323 207.490005
100.439178 -2.541716 207.490005
