# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R204	6.753508e-01
R205	5.935665e-19
R206	5.347597e-01
R207	5.948642e-03
R209	1.584981e-11
R212	7.902883e-05
R213	1.784331e-19
R214	2.009769e-36
R215	4.077257e-01
R216	7.712504e-24
R217	1.700124e-08
R218	1.832970e+08
R219	4.412756e-07
R220	2.373898e-07
R221	8.648789e-03
R222	7.557269e-10
R223	1.164657e-02
R224	1.568091e+04
R225	2.282133e-03
R226	1.644061e-10
R227	3.032560e-03
R228	7.544807e-26
R229	1.018473e-27
R230	8.397067e-15
R231	2.944108e-21
R232	9.575758e-18
R233	5.601403e-22
R235	1.128306e-01
R236	2.075908e-01
R237	1.163632e-01
R238	1.586883e-13
R239	4.601455e-15
R242	8.567359e-13
R243	3.634227e-15
R244	1.127490e-16
R245	1.731910e-09
R246	6.984366e-01
R247	2.433468e+02
R248	2.465846e-09
R250	1.133184e+00
R251	1.133184e+00
R252	8.791218e-07
R254	3.124424e+02
R255	3.413044e-09
R257	6.176918e+05
R258	1.462226e-04
R259	1.923148e+01
R260	1.201558e-08
R261	1.905590e-01
R263	6.282079e-18
R264	1.501627e-38
R265	2.006974e-24
R266	1.277778e-13
R267	5.747637e-16
R268	1.110519e-22
R269	1.448345e-21
R270	5.469855e-26
R271	1.799584e-23
R272	7.921954e-15
R273	3.204138e-13
R274	2.048289e-15
R275	2.596015e-16
R276	6.370517e-38
R277	8.494297e-09
R278	1.644058e-09
R279	6.822855e-07
R281	8.985304e-04
R282	9.155366e-03
R283	1.453589e-08
R284	5.991581e-11
R287	7.779924e-26
R288	3.888398e-53
R289	7.525083e-11
R291	3.582148e-06
R292	8.793915e-11
R293	7.495283e-06
R294	9.053812e-08
R295	1.267803e+01
R296	1.795242e-01
R297	2.445539e+00
R298	2.760044e-09
R300	3.020213e-31
R301	2.218527e-06
R302	1.022247e-10
R303	6.814983e-11
R304	4.357014e+00
R305	4.357014e-01
R306	1.574363e-04
R307	3.201205e-11
R308	4.346619e-01
R309	2.466862e-02
R310	1.404665e-34
R311	3.344976e-15
R312	6.968338e-13
R313	2.513940e-12
R314	3.233380e-21
R315	4.133776e-14
R316	3.793707e-15
R317	4.067736e-11
R319	1.469451e-06
R320	4.980988e-09
R321	3.225063e-13
R322	6.306258e-02
R323	9.792851e-03
R324	7.006954e-03
R325	9.757932e-11
R326	8.440001e-05
R327	7.748128e-06
R328	1.845681e-14
R329	2.145239e-14
R330	2.040048e-20
R331	6.534157e-03
R332	1.213658e-02
R333	5.415801e-07
R334	1.017591e-06
R335	2.553015e-04
R336	1.356620e-01
R337	4.377355e-02
R338	2.354488e-03
R339	7.081166e-03
R340	4.425729e-02
R341	2.425300e-02
R342	2.478408e-02
R346	1.172187e-01
R347	7.353439e-04
R348	3.837078e+02
R350	1.727310e-12
R351	1.958827e-12
R352	1.014853e-12
R353	3.791171e-11
R354	1.636009e-06
R355	3.768106e-07
R356	3.955158e-11
R357	8.416091e-11
R358	6.126914e-08
R359	1.036692e-08
R360	6.852884e-07
R361	1.029343e-06
R362	4.318510e-07
R363	1.074732e-07
R364	6.249663e-05
R365	1.493282e-05
R366	7.828784e-10
R367	1.964881e-28
R368	6.570919e-04
R369	9.698774e-04
R370	5.076696e-05
R371	2.368132e-14
R372	1.497643e-15
R373	1.095322e-15
R374	3.761121e-17
R375	2.981377e-18
R376	2.291847e-21
R377	8.152213e-15
R378	3.024143e-13
R379	3.676571e-17
R380	3.238176e-13
R381	2.116559e-09
R382	4.807438e-12
R383	4.006198e-12
R384	2.087036e-14
R385	1.232980e-12
R387	5.973692e-27
R389	1.685907e+02
R390	3.123296e+01
R391	1.079281e+04
R392	8.494296e-09
R393	5.722893e+02
R394	5.722893e+02
R395	5.547165e+02
R396	3.964483e+04
R397	5.952102e+00
R398	9.143482e+04
R399	5.663547e+03
R400	5.446941e+04
R401	1.699026e+04
R402	9.211134e+04
R403	6.536236e+04
R404	9.211134e+03
R405	1.312162e+04
R406	1.048673e+01
R407	6.337128e+00
R408	1.352404e+07
R409	9.786594e+04
R411	1.631099e+06
R412	9.922519e+05
R413	2.698705e+07
R414	2.142341e+05
R415	7.831996e+08
R416	3.199930e+08
R417	2.967915e-08
R418	2.998499e-12
R419	2.447787e+06
R420	8.742096e+05
R421	2.631722e-12
R422	1.479548e+05
R423	5.441768e+04
R424	2.002741e+05
R425	2.055043e-03
R426	7.117116e+07
R427	7.117116e+07
R428	5.900928e+09
R429	3.045543e-31
R430	7.919927e-02
R431	7.335287e-04
R432	2.709251e-11
R433	9.923860e+07
R434	4.169700e+03
R435	1.408505e-05
R436	6.036451e-06
R437	3.932761e-13
R438	6.777766e-10
R439	1.431052e+03
R440	9.864706e-13
R441	8.074216e+09
R443	3.483624e-05
R444	9.419836e+02
R445	2.143799e+11
R446	1.533094e-26
R447	4.530551e-02
R448	1.922438e+00
R449	4.134182e+03
R450	1.557209e+04
R451	1.033546e+03
R452	5.813986e+01
R453	2.713193e+02
R454	4.938314e+07
R455	2.039539e+07
R456	2.806148e+05
R457	2.571335e-07
R458	1.252282e+11
R459	5.870819e-04
R460	9.192966e-04
R461	2.239962e-09
R462	8.852924e-06
R463	5.241715e-10
R464	5.755912e+04
R465	1.040581e-01
R466	1.040581e-01
R467	1.297275e-28
R468	9.604253e-09
R469	8.921089e-05
R470	4.782843e+01
R471	2.934366e-03
R472	1.260439e-08
R473	4.611121e-26
R474	5.124153e-25
R475	1.365761e-25
R477	1.868721e+01
R478	1.868721e+01
R479	8.095037e-13
R480	9.568134e-12
R481	2.832358e+04
R482	3.431909e+01
R483	8.994909e+05
R485	1.426763e+02
R486	1.426763e+02
R487	1.986821e+04
R488	7.952563e-02
R489	1.939851e+06
R490	1.845836e+04
R491	2.248237e+05
R492	7.409886e+04
R493	7.402629e+09
R494	3.771892e-09
R495	6.447149e-08
R496	2.818848e+05
R498	2.756865e-10
R499	4.919634e+05
R500	2.444117e+05
R501	2.549734e+09
R502	5.793706e+08
R503	2.905164e+02
R504	1.238562e+08
R505	2.422112e+10
R506	3.783287e-02
R507	2.133247e-05
R509	6.538133e-09
R512	2.065020e+12
R513	3.164358e+08
R515	1.101380e-09
R516	3.068055e-06
R517	1.232568e-04
R519	1.290419e+02
R520	1.381537e+01
R521	6.721662e-06
R522	6.051212e+09
R523	8.760629e-03
R524	1.161545e-05
R525	2.589643e+02
R526	1.137948e+10
R527	6.476104e-12
R528	2.961099e-12
R533	3.676888e-35
R534	2.458732e-48
R535	7.519127e-22
R536	3.474972e-13
R537	3.670866e-18
R538	2.075037e-49
R540	5.437633e-30
R541	1.624864e-23
R542	4.963047e-42
R543	9.877037e-16
R544	8.077977e-19
R545	9.430688e-21
R546	2.193240e-22
R547	1.216916e-16
R548	4.242454e-19
R549	8.009527e-26
R551	3.374917e-25
R552	6.142046e-49
R553	1.695455e-32
R554	1.794056e-15
R555	1.367113e-49
R556	7.449321e-48
R557	3.895735e-40
R558	1.603824e-19
R559	9.296516e-39
R560	7.346710e-12
R561	1.051138e+07
R562	6.008949e-24
R563	2.322215e-43
R564	2.658391e-44
R565	2.081210e-13
R566	7.434421e-16
R567	2.069679e-13
R568	1.062847e-19
R569	8.761069e-13
R570	3.001325e-15
R571	3.001325e-15
R572	5.931143e-13
R573	3.943129e-21
R574	8.826025e-15
R575	6.592025e-12
R576	5.859578e-13
R577	2.628976e-40
R578	2.312611e-14
R579	2.151849e-36
R596	3.143211e+08
R597	2.305021e+09
R598	2.967982e+05
R599	1.459258e+06
R608	1.390522e-30
R611	6.141934e-49
R617	2.992092e-08
R618	2.745820e-05
R639	5.449507e-16
R640	1.291537e-04
R641	2.275315e-15
R642	2.787657e-43
R643	7.335938e-44
R644	5.719896e-05
R645	9.238014e+08
M2	1.552200e+06
M3	3.190989e+05
M4	2.806505e+07
M5	7.466032e+05
M6	2.435004e+02
M7	4.166862e+04
M9	2.305933e+06
M10	1.553638e+11
M11	1.863867e-03
M12	7.338902e+11
M13	1.194914e+12
M14	1.332883e+00
M15	3.476523e+05
M16	5.702058e+10
M17	2.360389e+11
M18	6.949947e+11
M19	9.482512e+03
M20	2.718676e-05
M21	9.013061e-19
M22	3.752763e-10
M23	5.153661e+00
M24	1.613926e-02
M25	6.760911e-13
M26	2.693569e-02
M27	8.230058e-01
M28	1.238395e-06
M29	6.862436e-17
M31	1.357945e+06
M32	2.939147e+02
M33	4.274366e-02
M34	6.996919e+08
M35	2.087954e+08
M36	1.259182e+03
M37	0.000000e+00
M38	1.867023e+06
M39	3.162258e+10
M40	2.904566e-11
M41	6.810738e-03
M42	1.110148e+03
M43	3.788937e-02
M44	8.488857e+08
M45	4.890902e-35
M46	2.328558e-13
M47	6.648873e-18
M48	3.204063e-13
M49	1.230254e-15
M50	2.100193e-13
M51	7.212303e-12
M52	1.331864e-47
M53	4.691375e-50
M54	8.386790e-62
M55	8.174877e-115
M56	5.211664e+05
M57	7.509331e+09
M58	6.708766e+04
M73	3.197894e+08
M85	2.275295e-15
M86	6.785907e-05
M88	6.674688e+08
M89	2.102235e+11
M90	6.756653e-01
P1	1.932996e+09
P2	9.254284e+09
P3	6.323493e+06
P4	3.988494e+07
P5	3.168908e+08
P6	2.809754e+12
P7	4.927193e+08
P8	5.495859e+00
P9	1.494601e-03
P10	1.086463e-02
P11	1.256489e+03
P12	1.922300e-17
P13	4.939978e-17
P14	1.091764e+03
P15	2.479991e-02
P16	3.591875e-03
P17	2.578781e-03
P18	1.625649e-05
P19	4.208318e-06
P20	1.943389e+10
P21	1.676365e+10
P22	5.802160e+04
P23	7.400390e+03
P24	2.013040e+01
P25	7.970917e-01
P26	1.238101e-06
P27	4.084421e-09
P28	8.752331e-10
P29	8.752331e-10
P30	2.248493e-14
P31	2.185454e-22
P32	2.027615e+09
P33	2.621063e+09
P34	2.967241e+08
P35	1.664412e+07
P36	1.310327e+11
P37	1.136098e+11
P38	0.000000e+00
P39	0.000000e+00
P40	7.980683e+07
P41	1.044895e-01
P42	1.252742e+00
P43	8.693496e-05
P44	1.733636e+01
P45	8.997716e-17
P46	3.193825e-12
P47	4.579171e-11
P48	8.552350e-14
P49	3.361848e-15
P50	2.115049e-14
P51	9.521191e-13
P52	2.090794e-25
P53	1.062556e-25
P54	1.944969e-50
P56	2.385589e+04
P57	7.809658e+02
P58	1.773742e+04
P59	2.217177e+04
P60	4.434355e+03
P61	6.399132e+03
P62	1.832767e+04
P63	4.058271e+04
P64	3.534623e+04
P65	2.880063e+04
P66	7.854717e+03
P67	2.787656e-43
P68	1.730344e-15
P69	6.785864e-05
P70	2.904532e-11
P71	7.711008e+03
P72	2.394358e+09
P73	2.712356e+09
T1	2.383579e-09
T2	8.958512e-23
T3	4.193970e-16
T4	5.406616e-29
T5	7.875160e-45
T6	1.712546e-09
T7	1.448051e-21
T8	5.777734e-21
T9	2.446093e-19
T10	1.816101e-23
T13	2.813452e-10
T14	2.444470e-41
T15	2.550946e-49
T16	1.816478e-48
T17	1.023936e-21
T19	6.594583e-53
T20	2.859519e-42
T21	7.775515e-45
T22	3.286302e-43
T23	3.564151e-23
T24	4.859484e-27
T25	1.894255e-30
T26	8.648781e-52
T27	1.180936e-12
T28	3.500509e-52
T29	1.603083e-50
T30	3.304433e-35
T31	4.125906e-09
T32	8.346972e+02
T33	1.341086e-42
T34	3.512679e-45
T35	1.391037e-45
T36	1.912249e-03
T37	1.010082e-02
T38	7.855565e-02
T40	4.834775e-41
T41	1.058433e-71
T42	1.640538e-47
T43	1.039922e-47
T46	3.857332e+07
T47	1.710885e+02
T48	2.771716e-02
T49	1.688701e-02
T50	8.595055e-12
T51	7.120417e-15
T52	6.041031e-18
T53	2.355124e-22
T54	4.180768e-12
T55	4.179824e-11
T56	4.266292e-12
T57	6.176979e-76
T58	1.274091e-68
T59	3.749518e-70
T60	1.143276e-61
T91	8.717088e-46
T92	7.373781e-33
T93	1.882512e-52
