X3	6.498624e+16	2.974063e-09
X53	1.263089e+22	5.780463e-04
X1	2.440993e+16	1.117108e-09
X56	7.964305e+05	3.644824e-20
X54	1.137367e+16	5.205101e-10
X2	1.333300e+09	6.101778e-17
X4	4.306797e+13	1.970984e-12
X5	9.866362e+10	4.515291e-15
X7	5.107514e+22	2.337428e-03
X6	1.231127e+11	5.634190e-15
X52	2.642500e+21	1.209327e-04
X20	1.597976e+18	7.313056e-08
X22	1.795539e+15	8.217193e-11
X61	4.019900e+12	1.839687e-13
X19	2.242628e+13	1.026327e-12
X58	4.542099e+07	2.078669e-18
X59	8.642910e+06	3.955384e-19
X80	1.309014e+06	5.990635e-20
X60	4.661068e+10	2.133114e-15
X21	1.126139e+19	5.153720e-07
X62	1.080049e+09	4.942788e-17
X24	4.946255e+14	2.263629e-11
X63	1.960254e+14	8.971003e-12
X23	2.138040e-06	9.784630e-32
X71	3.326560e+05	1.522383e-20
X25	4.892342e+02	2.238955e-23
X26	1.550918e-26	7.097699e-52
X64	2.113691e+02	9.673199e-24
X27	1.858888e+08	8.507109e-18
X28	1.836275e+03	8.403620e-23
X29	3.417621e+08	1.564057e-17
X30	1.225264e+06	5.607358e-20
X31	8.395544e+11	3.842178e-14
X32	8.557571e+06	3.916329e-19
X33	2.684066e+09	1.228349e-16
X34	6.467718e+06	2.959918e-19
X35	1.463215e+10	6.696328e-16
X36	9.163392e+04	4.193580e-21
X40	3.129981e+15	1.432420e-10
X41	6.559003e+13	3.001695e-12
X76	1.517246e+12	6.943600e-14
X77	2.116620e+12	9.686604e-14
X42	3.940952e+14	1.803557e-11
X43	2.916826e+15	1.334871e-10
X74	4.476663e+05	2.048722e-20
X75	2.950721e+06	1.350382e-19
X44	1.296282e+12	5.932369e-14
X45	1.322891e+13	6.054145e-13
X46	3.219892e+12	1.473567e-13
X47	5.468839e+11	2.502786e-14
X48	5.702425e+18	2.609686e-07
X68	2.178395e+10	9.969314e-16
X73	2.020745e+14	9.247836e-12
X78	2.523731e+17	1.154973e-08
X79	1.271244e+15	5.817784e-11
X111	4.350235e+15	1.990863e-10
