Type	Std	Rate
R28	1.566865e-13	3.133228e-14	2.665600e-15	1.773735e-16	1.380226e-17	6.597047e-19	3.093112e-20	1.934007e-21	1.396241e-22	3.544283e-23	2.665047e-23	2.012695e-23	1.532800e-23	1.200364e-23	1.010577e-23	9.204263e-24	8.906237e-24	8.977115e-24	9.266716e-24	9.713463e-24	9.956138e-24	9.713165e-24	8.620128e-24	6.790323e-24	4.688242e-24	2.850804e-24	1.548232e-24	7.727149e-25	3.630535e-25	1.636762e-25	7.148589e-26	3.026265e-26	1.249392e-26	5.110861e-27	2.134299e-27	9.265079e-28	4.442954e-28	2.467744e-28	1.574294e-28	1.096646e-28	7.960651e-29	5.857964e-29	4.305646e-29	3.130687e-29	2.233624e-29	1.553886e-29	1.052893e-29	6.984421e-30	4.547295e-30	2.864270e-30	1.692859e-30	9.189973e-31	4.801572e-31	3.505638e-31	
R30	1.439629e-18	2.109270e-16	2.046605e-15	6.852082e-15	1.359099e-14	1.964554e-14	2.690944e-14	3.682282e-14	3.602713e-14	3.358463e-14	4.402833e-14	6.447495e-14	9.895695e-14	1.532457e-13	2.446871e-13	4.060745e-13	6.993964e-13	1.251075e-12	2.327903e-12	4.543384e-12	9.046827e-12	1.803266e-11	3.457320e-11	6.294826e-11	1.089335e-10	1.812631e-10	2.891244e-10	4.438221e-10	6.525567e-10	9.235241e-10	1.257646e-09	1.650924e-09	2.100053e-09	2.545891e-09	2.736000e-09	2.598797e-09	2.156413e-09	1.658208e-09	1.248065e-09	1.128275e-09	1.899912e-09	5.806649e-09	1.732193e-08	4.349021e-08	1.095087e-07	2.451894e-07	4.334662e-07	5.871290e-07	6.136236e-07	5.028108e-07	3.294295e-07	1.781643e-07	8.574773e-08	4.557141e-08	
R31	1.561458e-48	4.350723e-44	5.396072e-42	8.099286e-41	4.345381e-40	1.264063e-39	3.448509e-39	9.842848e-39	1.499031e-38	2.239286e-38	6.968646e-38	2.733587e-37	1.185581e-36	5.256224e-36	2.477623e-35	1.261037e-34	6.905444e-34	4.075179e-33	2.601332e-32	1.824998e-31	1.333168e-30	9.745924e-30	6.585173e-29	4.004674e-28	2.194184e-27	1.107508e-26	5.120768e-26	2.185824e-25	8.538173e-25	3.082035e-24	1.027813e-23	3.180531e-23	9.230814e-23	2.431721e-22	5.032538e-22	8.151646e-22	1.010304e-21	1.079161e-21	1.109396e-21	1.654780e-21	8.625528e-21	1.494417e-19	2.494935e-18	2.994397e-17	3.686466e-16	3.685948e-15	2.385249e-14	9.547955e-14	2.444360e-13	4.221043e-13	5.206038e-13	4.905605e-13	3.948081e-13	3.538051e-13	
R32	3.311903e-19	9.481904e-18	1.881553e-17	1.455093e-17	9.856318e-18	7.757791e-18	7.558650e-18	8.161810e-18	6.502923e-18	6.084570e-18	9.841762e-18	1.875358e-17	3.706966e-17	7.221698e-17	1.431995e-16	2.957845e-16	6.346959e-16	1.416553e-15	3.300593e-15	8.094869e-15	2.020718e-14	4.960713e-14	1.135167e-13	2.371912e-13	4.526052e-13	7.985375e-13	1.301553e-12	1.972128e-12	2.781480e-12	3.689629e-12	4.621876e-12	5.494406e-12	6.258682e-12	6.777694e-12	6.501214e-12	5.568772e-12	4.222238e-12	3.011799e-12	2.130714e-12	1.827570e-12	2.941227e-12	8.686769e-12	2.597466e-11	7.466646e-11	3.237872e-10	2.070018e-09	1.182539e-08	4.583973e-08	1.164004e-07	2.007046e-07	2.476136e-07	2.334879e-07	1.881963e-07	1.707616e-07	
R33	6.938987e-17	1.016969e-14	9.872081e-14	3.306808e-13	6.562122e-13	9.489725e-13	1.300417e-12	1.780672e-12	1.746056e-12	1.638103e-12	2.171445e-12	3.231314e-12	5.055677e-12	7.996947e-12	1.304274e-11	2.210411e-11	3.885618e-11	7.090691e-11	1.345725e-10	2.677484e-10	5.435740e-10	1.103924e-09	2.155292e-09	3.991967e-09	7.017901e-09	1.184140e-08	1.912228e-08	2.966909e-08	4.403254e-08	6.281683e-08	8.612828e-08	1.137408e-07	1.454476e-07	1.771681e-07	1.912372e-07	1.825225e-07	1.522724e-07	1.178204e-07	8.931826e-08	8.142038e-08	1.384224e-07	4.276863e-07	1.291580e-06	3.287543e-06	8.405496e-06	1.914383e-05	3.450331e-05	4.778788e-05	5.128489e-05	4.340646e-05	2.961401e-05	1.686087e-05	8.656545e-06	4.927672e-06	
R34	6.963020e-33	5.262291e-29	1.682731e-27	9.260752e-27	2.672326e-26	5.868071e-26	1.276230e-25	3.122861e-25	9.910005e-25	2.436314e-24	4.476536e-24	7.652466e-24	1.230531e-23	1.774905e-23	2.311434e-23	2.778320e-23	3.143398e-23	3.410881e-23	3.618244e-23	3.848909e-23	4.108980e-23	4.386068e-23	4.577379e-23	4.618509e-23	4.488266e-23	4.203224e-23	3.776365e-23	3.236193e-23	2.631978e-23	2.028398e-23	1.492287e-23	1.081031e-23	7.627657e-24	4.849623e-24	2.511022e-24	1.104416e-24	4.400438e-25	1.860229e-25	9.224957e-26	7.247885e-26	1.662688e-25	7.587423e-25	5.018226e-24	4.160179e-23	4.242961e-22	3.719539e-21	2.156564e-20	7.945120e-20	1.970534e-19	3.548418e-19	4.919418e-19	5.522243e-19	5.608513e-19	7.445794e-19	
R35	3.044232e-14	2.078902e-12	1.015575e-11	1.677304e-11	1.785211e-11	1.516610e-11	1.235902e-11	1.112787e-11	1.220818e-11	1.363154e-11	1.369240e-11	1.259885e-11	1.113830e-11	9.633805e-12	8.488917e-12	7.913310e-12	8.082967e-12	9.401201e-12	1.275229e-11	1.975658e-11	3.317454e-11	5.557074e-11	8.727407e-11	1.226820e-10	1.517157e-10	1.652755e-10	1.612837e-10	1.441446e-10	1.208173e-10	9.695838e-11	7.578946e-11	5.889675e-11	4.645067e-11	3.794070e-11	3.206892e-11	2.974603e-11	3.065674e-11	3.506062e-11	4.230848e-11	5.014851e-11	5.689202e-11	7.167869e-11	1.417978e-10	4.072307e-10	1.383089e-09	4.257279e-09	1.023460e-08	1.878097e-08	2.686401e-08	3.082835e-08	2.919982e-08	2.357879e-08	1.714228e-08	1.278551e-08	
R36	4.581601e-22	2.205837e-19	1.421095e-18	1.807595e-18	1.186195e-18	5.206150e-19	2.318668e-19	1.234149e-19	8.289459e-20	6.320305e-20	5.206925e-20	4.180116e-20	3.312696e-20	2.473525e-20	1.768086e-20	1.251629e-20	9.007952e-21	6.658119e-21	5.047079e-21	3.920941e-21	3.063437e-21	2.377247e-21	1.793967e-21	1.307756e-21	9.218579e-22	6.320619e-22	4.219174e-22	2.747847e-22	1.750726e-22	1.097550e-22	6.823856e-23	4.300938e-23	2.735711e-23	1.683318e-23	9.339231e-24	4.965116e-24	2.670438e-24	1.616666e-24	1.125366e-24	8.421274e-25	6.463589e-25	5.795575e-25	8.506898e-25	1.905891e-24	5.703191e-24	2.081704e-23	8.297760e-23	2.780214e-22	6.642461e-22	1.104545e-21	1.320752e-21	1.205820e-21	9.435350e-22	8.748128e-22	
R37	1.905300e-16	6.641025e-15	1.471117e-14	1.402468e-14	1.570877e-14	1.362800e-14	1.095234e-14	9.996590e-15	9.595249e-15	9.455021e-15	1.064099e-14	1.222233e-14	1.438338e-14	1.729005e-14	2.244502e-14	3.196480e-14	4.900742e-14	7.917059e-14	1.323757e-13	2.277278e-13	3.837729e-13	6.105113e-13	8.610383e-13	1.044123e-12	1.075995e-12	9.518717e-13	7.334597e-13	5.076472e-13	3.234506e-13	1.940767e-13	1.110572e-13	6.106953e-14	3.261344e-14	1.716409e-14	9.022655e-15	4.988968e-15	3.156576e-15	2.472370e-15	2.342211e-15	2.432254e-15	2.602743e-15	3.249194e-15	6.588416e-15	1.984232e-14	7.164698e-14	2.362985e-13	6.142886e-13	1.243403e-12	2.024596e-12	2.722963e-12	3.054012e-12	2.902420e-12	2.542746e-12	3.135742e-12	
R38	2.884419e-15	8.695529e-13	4.034438e-12	3.471236e-12	1.585508e-12	6.234415e-13	2.699674e-13	1.326592e-13	7.104549e-14	4.317690e-14	3.189076e-14	2.538284e-14	2.101987e-14	1.687673e-14	1.322757e-14	1.027697e-14	7.972683e-15	6.190050e-15	4.815699e-15	3.777280e-15	2.951177e-15	2.280137e-15	1.710568e-15	1.239301e-15	8.682715e-16	5.917300e-16	3.925338e-16	2.539891e-16	1.607016e-16	1.000082e-16	6.168286e-17	3.850637e-17	2.423494e-17	1.479083e-17	8.189930e-18	4.377265e-18	2.381126e-18	1.459982e-18	1.026473e-18	7.726142e-19	5.941898e-19	5.317206e-19	7.725293e-19	1.668812e-18	4.332422e-18	1.028681e-17	1.912181e-17	2.702173e-17	2.946857e-17	2.541486e-17	1.783364e-17	1.067260e-17	6.196722e-18	7.454632e-18	
