X3	5.659654e+15	2.535017e-10
X53	5.628600e+19	2.521108e-06
X1	6.421382e+16	2.876203e-09
X56	8.832377e+06	3.956112e-19
X54	2.701633e+17	1.210089e-08
X2	1.512082e+13	6.772769e-13
X4	2.720218e+13	1.218414e-12
X5	4.978365e+13	2.229861e-12
X7	9.657260e+22	4.325586e-03
X6	1.675325e+14	7.503951e-12
X52	2.232523e+22	9.999698e-04
X20	8.646508e+17	3.872860e-08
X22	3.896195e+14	1.745146e-11
X61	7.990818e+11	3.579169e-14
X19	3.627801e+10	1.624929e-15
X58	5.111116e+07	2.289321e-18
X59	9.148130e+06	4.097541e-19
X80	1.382959e+08	6.194414e-18
X60	3.851529e+10	1.725139e-15
X21	8.510535e+17	3.811956e-08
X62	2.226908e+09	9.974548e-17
X24	1.089674e+14	4.880761e-12
X63	1.366644e+14	6.121338e-12
X23	3.192505e-01	1.429956e-26
X71	4.489081e+10	2.010705e-15
X25	3.541227e+11	1.586152e-14
X26	3.002622e-22	1.344905e-47
X64	1.771875e+04	7.936409e-22
X27	8.246229e+08	3.693570e-17
X28	4.490402e+03	2.011297e-22
X29	1.928457e+09	8.637755e-17
X30	3.542170e+06	1.586574e-19
X31	3.001661e+11	1.344475e-14
X32	7.964953e+10	3.567584e-15
X33	3.341103e+10	1.496514e-15
X34	1.664620e+08	7.456004e-18
X35	1.268671e+09	5.682506e-17
X36	3.912746e+07	1.752559e-18
X40	0.000000e+00	0.000000e+00
X41	1.160359e-24	5.197369e-50
X76	5.750380e-27	2.575654e-52
X77	8.293261e-67	3.714637e-92
X42	0.000000e+00	0.000000e+00
X43	3.164072e-18	1.417220e-43
X74	2.050393e-25	9.183921e-51
X75	2.791484e-25	1.250334e-50
X44	0.000000e+00	0.000000e+00
X45	0.000000e+00	0.000000e+00
X46	0.000000e+00	0.000000e+00
X47	0.000000e+00	0.000000e+00
X48	0.000000e+00	0.000000e+00
X68	4.255547e-35	1.906103e-60
X73	0.000000e+00	0.000000e+00
X78	0.000000e+00	0.000000e+00
X79	0.000000e+00	0.000000e+00
X111	0.000000e+00	0.000000e+00
X8	5.743361e+04	2.572510e-21
X9	2.447634e+05	1.096320e-20
X10	1.356223e+02	6.074661e-24
X57	1.672858e+01	7.492905e-25
X11	2.222296e+11	9.953891e-15
X12	1.007996e+07	4.514919e-19
X13	1.852083e+05	8.295669e-21
X14	1.852160e+02	8.296013e-24
X15	2.552652e-07	1.143359e-32
X16	8.441143e+05	3.780874e-20
X17	5.087709e+05	2.278837e-20
X18	4.077452e+05	1.826333e-20
X70	4.738897e+04	2.122601e-21
X37	1.707979e+08	7.650212e-18
X38	1.501065e-01	6.723423e-27
X39	5.936768e-02	2.659139e-27
X72	2.257939e+06	1.011354e-19
X65	3.826145e+02	1.713769e-23
X66	2.234327e+02	1.000778e-23
X109	1.190461e+02	5.332195e-24
X67	3.362496e-08	1.506096e-33
X110	5.269758e-06	2.360379e-31
X106	5.069169e-28	2.270533e-53
X107	4.353574e-08	1.950010e-33
X108	2.382590e-08	1.067187e-33
X49	0.000000e+00	0.000000e+00
X50	0.000000e+00	0.000000e+00
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
