X3	7.762187e+16	5.826947e-10
X1	1.939852e+15	1.456216e-11
X54	7.866792e+13	5.905472e-13
X4	1.826931e+11	1.371447e-15
X5	1.332874e+09	1.000567e-17
X7	2.717226e+23	2.039777e-03
X6	3.573662e+04	2.682689e-22
X52	1.338690e+22	1.004933e-04
X20	6.311286e+22	4.737779e-04
X22	9.000242e+15	6.756335e-11
X61	3.438816e+14	2.581463e-12
X60	7.736857e+13	5.807932e-13
X21	1.550980e+22	1.164295e-04
X62	1.151114e+07	8.641227e-20
X24	6.839505e+12	5.134304e-14
X63	2.046144e+16	1.536006e-10
X23	5.860112e-04	4.399090e-30
X25	1.889907e-01	1.418722e-27
X27	2.724788e+15	2.045454e-11
X28	2.072517e+07	1.555804e-19
X29	6.617720e+12	4.967814e-14
X30	1.490276e+09	1.118726e-17
X31	1.261909e+19	9.472947e-08
X33	3.211419e+12	2.410759e-14
X34	6.035475e+08	4.530732e-18
X35	1.065747e+11	8.000389e-16
X36	3.915622e+09	2.939393e-17
X40	9.549733e+14	7.168828e-12
X41	2.899675e+14	2.176738e-12
X76	8.075288e+11	6.061987e-15
X77	5.204592e+12	3.907002e-14
X42	4.609433e+14	3.460226e-12
X43	1.875868e+15	1.408184e-11
X74	1.113254e+04	8.357012e-23
X75	7.453066e+04	5.594895e-22
X44	4.874945e+10	3.659542e-16
X45	1.607753e+17	1.206914e-09
X46	2.688353e+14	2.018102e-12
X47	1.166445e+14	8.756309e-13
X48	9.311171e+13	6.989744e-13
X68	1.656595e+08	1.243579e-18
X73	7.870058e+12	5.907924e-14
X78	1.821261e+14	1.367191e-12
X79	7.750532e+15	5.818198e-11
X111	3.250895e+16	2.440394e-10
F56	1.044060e+05	7.837584e-22
F2	8.267970e+06	6.206630e-20
F19	1.079127e+14	8.100826e-13
F58	4.168415e+09	3.129161e-17
F59	2.282021e+08	1.713076e-18
F80	3.814865e+05	2.863756e-21
F71	5.995398e-03	4.500647e-29
F26	2.445999e-28	1.836171e-54
F64	2.029124e+09	1.523231e-17
F32	7.175716e+09	5.386693e-17
