   172.117820938851        0.168605975356633E-08
   174.299248217336        0.208110433340453E-08
   175.344417460741        0.254929980134525E-08
   175.699757835854        0.308977576436827E-08
   175.720992965059        0.370963351491562E-08
   175.600077605204        0.442265400108234E-08
   175.416315740598        0.519170497840825E-08
   175.197140343175        0.610128107509679E-08
   174.951315361534        0.699837248825983E-08
   174.678572563794        0.805452110139066E-08
   174.371533760734        0.910597636911948E-08
   174.022854905089        0.102477757164093E-07
   173.638876460512        0.115303917406932E-07
   173.249520916622        0.129063192214802E-07
   172.894942636170        0.145167149655708E-07
   172.588433136806        0.160538775129576E-07
   172.294103528437        0.178108406672026E-07
   171.938489202293        0.196280092238589E-07
   171.444718408721        0.214063914047387E-07
   170.765999063451        0.234735786804846E-07
   169.898493446969        0.253005522235640E-07
   168.874943886700        0.273237444585052E-07
   167.754621467246        0.294872526010486E-07
   166.618751967103        0.312876159730159E-07
   165.564906259612        0.333646760713382E-07
   164.690306502139        0.353530387968329E-07
   164.065953437516        0.371049286499848E-07
   163.714728775531        0.391172296461273E-07
   163.603852417471        0.408736314975347E-07
   163.657669181083        0.424350717955483E-07
   163.782380581599        0.442208776491791E-07
   163.891752737754        0.457052016057749E-07
   163.930675540220        0.469790625961449E-07
   163.893063781228        0.484288342398881E-07
   163.823892203808        0.496178637962963E-07
   163.798462198708        0.504949188430329E-07
   163.888159126369        0.514886647801147E-07
   164.132859711266        0.523750988770307E-07
   164.533551226283        0.528504891277607E-07
   165.081155723682        0.533868040727331E-07
   165.673803990651        0.539716486032049E-07
   166.403616154925        0.540707453912265E-07
   167.190716446788        0.541820360051295E-07
   168.078649657331        0.543068368776519E-07
   169.092588154279        0.565523130954593E-07
   170.245638376613        0.602712320547084E-07
   171.527904060706        0.644199231739956E-07
   172.907332738960        0.694529667909156E-07
   174.337201837320        0.770923344869251E-07
   175.768037081891        0.855800182710666E-07
   177.161651785728        0.949972455639673E-07
   178.501734701801        0.102867623331569E-06
   179.796601820302        0.109958274992291E-06
   181.073862898026        0.117786271232518E-06
   182.368370025569        0.126418134561822E-06
   183.708549534987        0.135972297326166E-06
   185.106967200985        0.146477148153522E-06
   186.558798325720        0.158004633639236E-06
   188.046248534895        0.172311623313201E-06
   189.547098588736        0.193379634557340E-06
   191.043740434139        0.216392641898183E-06
   192.529022637945        0.241490788361058E-06
   194.006624627120        0.274300223921074E-06
   195.485868550195        0.319042455240758E-06
   196.973063238571        0.367601726714399E-06
   198.463118493125        0.420227263753703E-06
   199.935802649007        0.494049239318177E-06
   201.357985521685        0.598620047511987E-06
   202.690971506454        0.711343397862883E-06
   203.901369336208        0.832871456027831E-06
   204.967913719254        0.978953504442469E-06
   205.886880116385        0.117034421352103E-05
   206.672241084550        0.137539518984188E-05
   207.352869786032        0.159469988520272E-05
   207.941065670151        0.188564618278027E-05
   208.517286575892        0.285901158208269E-05
   209.106787485945        0.389487759830766E-05
   209.784077157762        0.499555663157797E-05
   210.806182203167        0.616336442847102E-05
   215.323686807705        0.119538471600317E-04
   219.828329405557        0.200863176329937E-04
   224.305310061892        0.286653952196879E-04
   228.736815807602        0.377018684706313E-04
   233.101775960023        0.544126954581390E-04
   237.374850124495        0.941458508305746E-04
   241.528782849125        0.135773126460902E-03
   245.536992620992        0.179308905271640E-03
   249.376344129801        0.224753131943856E-03
   253.029576387549        0.316220474305891E-03
   256.486680611284        0.425527742419588E-03
   259.744939175354        0.538976648814922E-03
   262.807843131132        0.656503326705427E-03
   265.683407146169        0.100666257552406E-02
   268.382399701308        0.302564063253972E-02
   270.916817528380        0.510465163149010E-02
   273.319457821293        0.724112810092113E-02
   275.805408021318        0.943199223992176E-02
   278.159845948976        0.112714767456055E-01
   280.408243590568        0.112714767456055E-01
   282.536083639121        0.112714767456055E-01
   283.602434372842        0.112714767456055E-01
