   20.000000000000000        97.403485719984815     
   70.000000000000000        1429.5601325364908     
   130.00000000000000        5071.5755166814452     
   190.00000000000000        11555.490842016192     
   250.00000000000000        20940.959159420905     
   305.00000000000000        30919.629453305213     
   355.00000000000000        42880.450410057849     
   410.00000000000000        60146.136911323410     
   467.50000000000000        77666.939101571319     
   520.00000000000000        94778.463416303857     
   581.00000000000000        114526.08789574260     
   642.00000000000000        117914.70552221694     
   693.50000000000000        120830.06416830927     
   760.00000000000000        140175.32618753129     
   837.50000000000000        164434.65737348795     
   907.50000000000000        183521.67601887637     
   970.00000000000000        199072.70267293413     
   1032.5000000000000        214007.04332527128     
   1086.5000000000000        222604.62243672393     
   1154.0000000000000        238480.57334425833     
   1237.5000000000000        247439.08667358692     
   1312.5000000000000        252544.76038687967     
   1400.0000000000000        256388.76935397595     
   1500.0000000000000        257902.97598232009     
   1600.0000000000000        259133.89313386474     
   1700.0000000000000        259789.42919876424     
   1800.0000000000000        260541.40984652986     
   1900.0000000000000        261430.01833288584     
   2000.0000000000000        262356.33485538641     
   2125.0000000000000        263361.37231818459     
   2298.5000000000000        263528.76831303345     
   2445.5000000000000        263699.38779242226     
   2645.0000000000000        264086.86078503449     
   2941.5000000000000        264170.92070563184     
   3256.0000000000000        264189.08940409851     
   3592.5000000000000        264189.48635617102     
   3895.0000000000000        264189.66428468138     
   4285.0000000000000        264190.34915083932     
   4745.0000000000000        264190.42350388697     
   5160.0000000000000        264190.42698508035     
   5647.5000000000000        264190.42827350588     
   6157.5000000000000        264190.42846274102     
   6690.0000000000000        264190.42847685632     
   7320.0000000000000        264190.42847700615     
   7982.5000000000000        264190.42847707338     
   8582.5000000000000        264190.42847707565     
   9100.0000000000000        264190.42847707588     
   9500.0000000000000        264190.42847707588     
   10025.000000000000        264190.42847707588     
   10810.000000000000        264190.42847707588     
   11545.000000000000        264190.42847707588     
   12330.000000000000        264190.42847707588     
   13045.000000000000        264190.42847707588     
   13885.000000000000        264190.42847707588     
   14735.000000000000        264190.42847707588     
   20.000000000000000        97.428547947182139     
   70.000000000000000        1430.0905913270801     
   130.00000000000000        5073.5784187155396     
   190.00000000000000        11561.061779168362     
   250.00000000000000        20951.196736374324     
   305.00000000000000        30936.299025598881     
   355.00000000000000        42904.255434922306     
   410.00000000000000        60176.978795235627     
   467.50000000000000        77703.259105319841     
   520.00000000000000        94818.552874696557     
   581.00000000000000        114612.39908730506     
   642.00000000000000        118016.21624586043     
   693.50000000000000        120944.54409375039     
   760.00000000000000        140337.99955161079     
   837.50000000000000        164578.05132887579     
   907.50000000000000        183645.37303234273     
   970.00000000000000        199183.19733300692     
   1032.5000000000000        214102.32706093439     
   1086.5000000000000        222692.73383901696     
   1154.0000000000000        238546.67793889891     
   1237.5000000000000        247496.67624893866     
   1312.5000000000000        252601.96401839957     
   1400.0000000000000        256451.42866796648     
   1500.0000000000000        257969.47593469347     
   1600.0000000000000        259203.46210982816     
   1700.0000000000000        259860.94424305021     
   1800.0000000000000        260614.51313545016     
   1900.0000000000000        261504.09239261688     
   2000.0000000000000        262429.68975189974     
   2125.0000000000000        263434.25086658937     
   2298.5000000000000        263601.98721626366     
   2445.5000000000000        263772.88829508901     
   2645.0000000000000        264158.85714829015     
   2941.5000000000000        264242.62995247607     
   3256.0000000000000        264260.77336172794     
   3592.5000000000000        264261.17268736847     
   3895.0000000000000        264261.35123669618     
   4285.0000000000000        264262.03206837858     
   4745.0000000000000        264262.10601332359     
   5160.0000000000000        264262.10948925110     
   5647.5000000000000        264262.11076844559     
   6157.5000000000000        264262.11095600133     
   6690.0000000000000        264262.11096999818     
   7320.0000000000000        264262.11097014777     
   7982.5000000000000        264262.11097021418     
   8582.5000000000000        264262.11097021640     
   9100.0000000000000        264262.11097021663     
   9500.0000000000000        264262.11097021663     
   10025.000000000000        264262.11097021663     
   10810.000000000000        264262.11097021663     
   11545.000000000000        264262.11097021663     
   12330.000000000000        264262.11097021663     
   13045.000000000000        264262.11097021663     
   13885.000000000000        264262.11097021663     
   14735.000000000000        264262.11097021663     
