     ALT          P          T          FH2O           O3           THEAT        TCOOL        PSATCO2        FCO2
3.5050E+01  4.0134E-03 1.7042E+02    8.7401E-07    1.4792E-08    1.9243E+00   -1.9258E+00    1.0492E-01    1.9750E-01
3.4433E+01  4.5839E-03 1.7103E+02    8.9046E-07    1.4155E-08    1.7504E+00   -1.7407E+00    1.1199E-01    1.9750E-01
3.3820E+01  5.2280E-03 1.7166E+02    9.0932E-07    1.3429E-08    1.6443E+00   -1.5992E+00    1.1977E-01    1.9750E-01
3.3212E+01  5.9543E-03 1.7240E+02    9.3059E-07    1.2611E-08    1.5800E+00   -1.5517E+00    1.2951E-01    1.9750E-01
3.2608E+01  6.7721E-03 1.7336E+02    1.0116E-06    1.1746E-08    1.5404E+00   -1.5403E+00    1.4322E-01    1.9750E-01
3.2006E+01  7.6913E-03 1.7446E+02    1.1301E-06    1.0801E-08    1.5080E+00   -1.5073E+00    1.6058E-01    1.9750E-01
3.1407E+01  8.7231E-03 1.7579E+02    1.2631E-06    9.7394E-09    1.4692E+00   -1.4691E+00    1.8398E-01    1.9750E-01
3.0810E+01  9.8795E-03 1.7726E+02    1.4357E-06    8.7198E-09    1.4162E+00   -1.4153E+00    2.1328E-01    1.9750E-01
3.0215E+01  1.1173E-02 1.7887E+02    1.6727E-06    7.8954E-09    1.3484E+00   -1.3482E+00    2.5000E-01    1.9750E-01
2.9621E+01  1.2619E-02 1.8056E+02    1.9378E-06    6.9735E-09    1.2672E+00   -1.2661E+00    2.9433E-01    1.9750E-01
2.9030E+01  1.4232E-02 1.8192E+02    2.2332E-06    5.9457E-09    1.1789E+00   -1.1785E+00    3.3486E-01    1.9750E-01
2.8440E+01  1.6029E-02 1.8339E+02    2.5544E-06    5.3872E-09    1.0964E+00   -1.0952E+00    3.8443E-01    1.9750E-01
2.7854E+01  1.8027E-02 1.8450E+02    2.9114E-06    4.7709E-09    1.0219E+00   -1.0214E+00    4.2579E-01    1.9750E-01
2.7271E+01  2.0246E-02 1.8591E+02    3.3080E-06    4.0863E-09    9.5913E-01   -9.5782E-01    4.8420E-01    1.9750E-01
2.6690E+01  2.2706E-02 1.8707E+02    3.8945E-06    3.5349E-09    9.0668E-01   -9.0593E-01    5.3750E-01    1.9750E-01
2.6113E+01  2.5429E-02 1.8883E+02    4.6582E-06    3.0850E-09    8.6097E-01   -8.5944E-01    6.2801E-01    1.9750E-01
2.5538E+01  2.8439E-02 1.9036E+02    5.5023E-06    2.5877E-09    8.1411E-01   -8.1305E-01    7.1691E-01    1.9750E-01
2.4964E+01  3.1761E-02 1.9264E+02    6.7219E-06    2.0637E-09    7.6871E-01   -7.6690E-01    8.7075E-01    1.9750E-01
2.4392E+01  3.5421E-02 1.9443E+02    1.0543E-05    1.6993E-09    7.3411E-01   -7.3271E-01    1.0105E+00    1.9750E-01
2.3821E+01  3.9447E-02 1.9701E+02    1.4748E-05    1.2984E-09    7.0049E-01   -6.9830E-01    1.2465E+00    1.9750E-01
2.3250E+01  4.3870E-02 1.9951E+02    1.9367E-05    8.5798E-10    6.7230E-01   -6.7049E-01    1.5193E+00    1.9750E-01
2.2678E+01  4.8720E-02 2.0343E+02    3.9146E-05    5.9254E-10    7.0719E-01   -1.4875E+00    2.0517E+00    1.9750E-01
2.2099E+01  5.4031E-02 2.0933E+02    7.0105E-05    4.3940E-10    7.5350E-01   -2.5649E+00    3.1578E+00    1.9750E-01
2.1512E+01  5.9837E-02 2.1523E+02    1.0395E-04    2.7197E-10    7.7745E-01   -3.2523E+00    4.7416E+00    1.9750E-01
2.0918E+01  6.6173E-02 2.2104E+02    1.6186E-04    1.2124E-10    8.4411E-01   -4.0961E+00    6.2641E+00    1.9750E-01
2.0316E+01  7.3079E-02 2.2667E+02    3.1226E-04    9.0060E-11    1.0140E+00   -5.3778E+00    7.8574E+00    1.9750E-01
1.9709E+01  8.0592E-02 2.3201E+02    4.7589E-04    5.6143E-11    1.1102E+00   -5.8896E+00    9.6338E+00    1.9750E-01
1.9096E+01  8.8753E-02 2.3699E+02    6.5364E-04    1.9299E-11    1.1477E+00   -6.1415E+00    1.1543E+01    1.9750E-01
1.8481E+01  9.7603E-02 2.4157E+02    9.5908E-04    1.1297E-11    1.2220E+00   -6.6223E+00    1.3535E+01    1.9750E-01
1.7863E+01  1.0719E-01 2.4576E+02    1.3044E-03    6.8059E-12    1.2604E+00   -6.6494E+00    1.5569E+01    1.9750E-01
1.7245E+01  1.1754E-01 2.4960E+02    1.6781E-03    1.9467E-12    1.2867E+00   -6.4607E+00    1.7619E+01    1.9750E-01
1.6627E+01  1.2872E-01 2.5312E+02    2.0753E-03    7.5945E-14    1.3010E+00   -6.0946E+00    1.9670E+01    1.9750E-01
1.6010E+01  1.4077E-01 2.5639E+02    2.5000E-03    4.8843E-14    1.2941E+00   -5.7039E+00    2.1718E+01    1.9750E-01
1.5396E+01  1.5373E-01 2.5942E+02    2.9569E-03    1.9693E-14    1.2661E+00   -5.3104E+00    2.3762E+01    1.9750E-01
1.4785E+01  1.6764E-01 2.6227E+02    3.4055E-03    4.8008E-16    1.2188E+00   -4.8881E+00    2.5803E+01    1.9750E-01
1.4177E+01  1.8256E-01 2.6496E+02    3.8158E-03    3.3537E-16    1.1631E+00   -4.4599E+00    2.7844E+01    1.9750E-01
1.3573E+01  1.9852E-01 2.6750E+02    4.2550E-03    1.8046E-16    1.1185E+00   -4.0704E+00    2.9888E+01    1.9750E-01
1.2973E+01  2.1558E-01 2.6993E+02    4.7186E-03    2.5977E-17    1.0796E+00   -3.6745E+00    3.1937E+01    1.9750E-01
1.2379E+01  2.3378E-01 2.7226E+02    5.1327E-03    1.9079E-17    1.0331E+00   -3.3544E+00    3.3994E+01    1.9750E-01
1.1790E+01  2.5316E-01 2.7474E+02    5.5737E-03    1.1732E-17    9.8871E-01   -3.1778E+00    3.6298E+01    1.9750E-01
1.1206E+01  2.7377E-01 2.7719E+02    6.0425E-03    3.9234E-18    9.4534E-01   -2.9974E+00    3.8684E+01    1.9750E-01
1.0628E+01  2.9563E-01 2.7959E+02    6.5165E-03    1.0156E-18    9.0127E-01   -2.7796E+00    4.1126E+01    1.9750E-01
1.0055E+01  3.1880E-01 2.8190E+02    7.0068E-03    6.9654E-19    8.5873E-01   -2.5369E+00    4.3592E+01    1.9750E-01
