100.500000	1.331722e-04
101.500000	1.331722e-04
102.500000	1.331722e-04
103.500000	1.331722e-04
104.500000	1.331722e-04
105.500000	1.331722e-04
106.500000	1.331722e-04
107.500000	1.331722e-04
108.500000	1.331722e-04
109.500000	1.331722e-04
110.500000	1.331722e-04
111.500000	1.331722e-04
112.500000	1.331722e-04
113.500000	1.331722e-04
114.500000	1.331722e-04
115.500000	1.331722e-04
116.500000	1.304553e-04
117.500000	1.325513e-04
118.500000	8.870726e-06
119.500000	4.106557e-05
120.500000	1.368789e-04
121.500000	3.554773e-02
122.500000	4.312947e-05
123.500000	1.226252e-04
124.500000	6.793935e-05
125.500000	2.510024e-05
126.500000	4.514808e-05
127.500000	2.027524e-05
128.500000	1.182765e-05
129.500000	2.005800e-05
130.500000	1.613641e-05
131.500000	2.619715e-06
132.500000	1.774450e-05
133.500000	2.630922e-04
134.500000	3.439282e-06
135.500000	1.300519e-05
136.500000	1.315971e-05
137.500000	1.344939e-05
138.500000	3.721687e-06
139.500000	8.069531e-05
140.500000	6.803085e-05
141.500000	2.004722e-05
142.500000	1.348812e-05
143.500000	9.387423e-06
144.500000	2.790818e-05
145.500000	5.207949e-06
146.500000	2.087439e-05
147.500000	1.762493e-05
148.500000	1.931737e-05
149.500000	1.680018e-05
150.500000	2.620899e-05
151.500000	1.498087e-05
152.500000	4.368400e-05
153.500000	4.149203e-05
154.500000	3.129320e-04
155.500000	1.606895e-04
156.500000	8.125442e-05
157.500000	1.215942e-05
158.500000	4.220540e-06
159.500000	1.599644e-07
160.500000	1.077760e-07
161.500000	4.146620e-06
162.500000	1.489239e-05
163.500000	5.871486e-05
164.500000	2.527583e-04
165.500000	1.687582e-04
166.500000	2.442966e-05
167.500000	6.196515e-05
168.500000	0.000000e+00
169.500000	0.000000e+00
170.500000	0.000000e+00
171.500000	0.000000e+00
172.500000	0.000000e+00
173.500000	0.000000e+00
174.500000	0.000000e+00
175.500000	0.000000e+00
176.500000	0.000000e+00
177.500000	0.000000e+00
178.500000	0.000000e+00
179.500000	0.000000e+00
180.500000	6.044666e-05
181.500000	2.392325e-04
182.500000	1.140058e-04
183.500000	8.779593e-05
184.500000	4.803151e-06
185.500000	1.924955e-05
186.500000	5.315940e-05
187.500000	1.384675e-07
188.500000	4.773315e-05
189.500000	6.450718e-05
190.500000	8.861429e-05
191.500000	9.085910e-05
192.500000	1.796247e-04
193.500000	1.027908e-04
194.500000	1.443780e-04
195.500000	7.409423e-05
196.500000	9.425638e-05
197.500000	8.316989e-05
198.500000	5.472710e-05
199.500000	1.751115e-04
200.500000	1.285920e-04
201.500000	1.873318e-05
202.500000	4.219643e-05
203.500000	2.438450e-05
204.500000	6.451773e-05
205.500000	6.832770e-05
206.500000	4.736547e-05
