109.500000	1.830114e-04
110.500000	1.830114e-04
111.500000	1.830114e-04
112.500000	1.830114e-04
113.500000	1.830114e-04
114.500000	1.830114e-04
115.500000	1.830114e-04
116.500000	1.788455e-04
117.500000	6.823645e-05
118.500000	1.778604e-05
119.500000	3.893938e-05
120.500000	9.884492e-05
121.500000	4.271809e-02
122.500000	4.412807e-05
123.500000	3.222657e-05
124.500000	2.317512e-05
125.500000	2.299276e-05
126.500000	4.406940e-05
127.500000	1.715624e-05
128.500000	1.123314e-05
129.500000	1.193154e-05
130.500000	1.330766e-03
131.500000	2.181943e-08
132.500000	1.228605e-06
133.500000	2.031783e-04
134.500000	0.000000e+00
135.500000	0.000000e+00
136.500000	0.000000e+00
137.500000	0.000000e+00
138.500000	0.000000e+00
139.500000	4.832208e-05
140.500000	4.228432e-05
141.500000	1.811545e-05
142.500000	1.716093e-05
143.500000	2.219617e-05
144.500000	1.995355e-05
145.500000	1.778533e-05
146.500000	2.177618e-05
147.500000	3.741199e-05
148.500000	3.757471e-05
149.500000	2.232437e-05
150.500000	2.579210e-05
151.500000	2.975886e-05
152.500000	3.210301e-05
153.500000	5.699256e-05
154.500000	1.577014e-04
155.500000	1.117278e-04
156.500000	9.203637e-05
157.500000	1.661958e-05
158.500000	1.986646e-05
159.500000	3.262563e-05
160.500000	2.659173e-05
161.500000	3.599160e-05
162.500000	2.763633e-05
163.500000	4.862475e-05
164.500000	8.696814e-05
165.500000	2.497739e-04
166.500000	4.215403e-05
167.500000	1.186627e-04
168.500000	3.321268e-05
169.500000	2.520544e-05
170.500000	2.468232e-06
171.500000	4.589281e-06
172.500000	4.165368e-05
173.500000	2.441712e-05
174.500000	5.060290e-05
175.500000	6.864802e-06
176.500000	4.673146e-06
177.500000	1.831876e-06
178.500000	1.957935e-06
179.500000	5.410566e-05
180.500000	3.059084e-04
181.500000	5.127362e-04
182.500000	2.655664e-06
183.500000	2.655664e-06
184.500000	9.175799e-06
185.500000	8.675733e-05
186.500000	6.646955e-05
187.500000	2.870136e-05
188.500000	2.629508e-05
189.500000	1.031174e-04
190.500000	5.019614e-05
191.500000	5.534048e-05
192.500000	6.168058e-05
193.500000	7.488609e-07
194.500000	3.343712e-05
195.500000	6.896836e-05
196.500000	1.236896e-05
197.500000	5.541464e-05
198.500000	8.657323e-05
199.500000	1.407137e-04
200.500000	6.596230e-05
201.500000	9.650607e-05
202.500000	1.068084e-04
203.500000	1.374720e-04
204.500000	1.108440e-04
205.500000	8.193348e-05
206.500000	7.015412e-05
207.500000	4.846208e-05
208.500000	2.379906e-05
209.500000	5.712936e-05
210.500000	1.136591e-04
211.500000	8.995045e-06
212.500000	5.074812e-05
213.500000	3.363704e-06
214.500000	1.245948e-04
215.500000	2.319758e-04
216.500000	1.224056e-04
217.500000	6.304011e-06
218.500000	8.138999e-07
219.500000	7.571701e-05
220.500000	8.707463e-05
221.500000	1.576182e-04
222.500000	1.014269e-04
223.500000	9.435646e-07
224.500000	4.584259e-04
225.500000	3.043323e-04
226.500000	6.872981e-04
227.500000	2.487212e-04
228.500000	5.191300e-04
229.500000	3.375590e-04
230.500000	1.116372e-04
231.500000	2.731023e-04
232.500000	4.323737e-04
233.500000	1.093219e-03
234.500000	9.303059e-04
235.500000	8.293844e-04
