Type	Std	Rate
R14	4.797217e-106	1.301686e-106	2.483134e-107	4.697396e-108	1.026368e-108	2.650336e-109	7.941898e-110	2.656954e-110	9.115130e-111	2.669340e-111	5.550835e-112	9.363870e-113	1.452722e-113	2.214050e-114	3.221845e-115	4.178032e-116	4.395790e-117	3.355579e-118	2.275807e-119	7.447536e-121	9.590208e-123	1.307776e-124	2.199530e-126	4.559060e-128	1.108245e-129	2.095480e-59	9.575634e-59	1.549478e-58	2.179474e-58	2.963914e-58	1.761410e-58	1.150346e-58	8.281911e-59	6.557355e-59	5.668425e-59	5.315611e-59	5.393453e-59	5.884014e-59	6.771599e-59	7.991585e-59	9.427570e-59	1.094511e-58	1.243351e-58	1.383012e-58	1.511655e-58	1.629668e-58	1.781022e-58	1.993931e-58	2.281152e-58	2.658518e-58	3.145509e-58	3.764592e-58	4.539221e-58	5.490090e-58	6.625498e-58	7.917185e-58	9.251712e-58	1.034583e-57	1.065814e-57	9.615431e-58	
R15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.509403e-102	1.863950e-102	0.000000e+00	2.035069e-102	3.893761e-107	8.168658e-111	4.155233e-112	3.190171e-113	2.883933e-114	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.012848e-58	1.962168e-58	1.363356e-58	8.413303e-59	5.188169e-59	1.466379e-59	4.849631e-60	1.905404e-60	1.496313e-60	8.726670e-59	9.822610e-57	8.685843e-55	5.867544e-53	2.938451e-51	1.065780e-49	2.856944e-48	5.786843e-47	8.827387e-46	1.006997e-44	8.602229e-44	5.551116e-43	3.039426e-42	1.471322e-41	6.313808e-41	2.419503e-40	8.335664e-40	2.598067e-39	7.372716e-39	1.917572e-38	4.597592e-38	1.018827e-37	2.076986e-37	3.809584e-37	5.896784e-37	6.629465e-37	
R18	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.333230e-75	4.114346e-76	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R19	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.009351e-102	3.485119e-101	2.427925e-98	3.137797e-93	0.000000e+00	7.611229e-94	0.000000e+00	0.000000e+00	1.847836e-94	8.769175e-95	0.000000e+00	2.033743e-95	4.046018e-101	1.006164e-105	6.896475e-108	8.107985e-110	1.282591e-111	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.003293e-56	3.283772e-56	5.134515e-56	9.503473e-56	1.936755e-55	3.812095e-55	8.522099e-55	2.633420e-54	0.000000e+00	1.868125e-55	0.000000e+00	0.000000e+00	5.957824e-57	1.590841e-57	0.000000e+00	1.285951e-58	3.779184e-60	1.481563e-61	7.843541e-63	9.432236e-64	9.625981e-63	2.186531e-61	4.591077e-60	1.036160e-58	4.733382e-57	3.504511e-55	2.049472e-53	8.199534e-52	2.225958e-50	4.127130e-49	5.305012e-48	4.825948e-47	3.600495e-46	2.302458e-45	1.260958e-44	5.966607e-44	2.463872e-43	8.967656e-43	2.905393e-42	8.461448e-42	2.234039e-41	5.373339e-41	1.173584e-40	2.276945e-40	3.675518e-40	4.232479e-40	
R21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.259869e-78	1.458950e-76	0.000000e+00	1.275639e-71	0.000000e+00	2.324294e-71	0.000000e+00	0.000000e+00	4.091551e-71	2.122343e-71	0.000000e+00	4.367486e-68	7.539484e-77	7.297170e-82	6.990844e-84	1.174203e-85	2.760331e-87	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.414474e-78	7.957910e-77	0.000000e+00	6.958029e-72	0.000000e+00	1.267797e-71	0.000000e+00	0.000000e+00	2.231755e-71	1.157642e-71	0.000000e+00	2.382265e-68	4.112446e-77	3.980275e-82	3.813188e-84	6.404741e-86	1.505635e-87	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R23	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.342402e-75	6.957503e-76	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
