100.500000	2.291584e-04
101.500000	2.291584e-04
102.500000	2.291584e-04
103.500000	2.291584e-04
104.500000	2.291584e-04
105.500000	2.291584e-04
106.500000	2.291584e-04
107.500000	2.291584e-04
108.500000	2.291584e-04
109.500000	2.291584e-04
110.500000	2.291584e-04
111.500000	2.291584e-04
112.500000	2.291584e-04
113.500000	2.291584e-04
114.500000	2.291584e-04
115.500000	2.291584e-04
116.500000	2.266106e-04
117.500000	2.385537e-04
118.500000	2.555533e-05
119.500000	6.545795e-05
120.500000	2.488877e-04
121.500000	6.047509e-02
122.500000	9.318933e-05
123.500000	1.708550e-04
124.500000	1.072629e-04
125.500000	3.916523e-05
126.500000	6.698121e-05
127.500000	3.413234e-05
128.500000	2.705189e-05
129.500000	3.796351e-05
130.500000	2.236763e-05
131.500000	1.964777e-05
132.500000	2.001533e-05
133.500000	3.994819e-04
134.500000	1.784026e-05
135.500000	2.541844e-05
136.500000	2.066340e-05
137.500000	2.389552e-05
138.500000	1.816014e-05
139.500000	1.666364e-04
140.500000	1.202057e-04
141.500000	2.504319e-05
142.500000	2.243970e-05
143.500000	3.567074e-05
144.500000	3.417408e-05
145.500000	3.128210e-05
146.500000	4.814803e-05
147.500000	4.426152e-05
148.500000	5.504385e-05
149.500000	3.120682e-05
150.500000	4.732240e-05
151.500000	3.982993e-05
152.500000	6.826901e-05
153.500000	5.966669e-05
154.500000	4.114902e-04
155.500000	1.984607e-04
156.500000	1.111344e-04
157.500000	3.694397e-05
158.500000	2.867700e-05
159.500000	4.348835e-05
160.500000	4.204197e-05
161.500000	1.120403e-05
162.500000	3.780008e-05
163.500000	1.018694e-04
164.500000	4.150453e-04
165.500000	3.133941e-04
166.500000	5.656866e-05
167.500000	1.282416e-04
168.500000	1.595938e-05
169.500000	3.064542e-05
170.500000	3.789187e-05
171.500000	4.309123e-05
172.500000	3.726634e-05
173.500000	2.655886e-05
174.500000	2.128229e-05
175.500000	3.362702e-05
176.500000	2.755623e-06
177.500000	2.552250e-06
178.500000	3.296310e-06
179.500000	9.473190e-06
180.500000	2.677302e-04
181.500000	4.641422e-04
182.500000	2.265462e-05
183.500000	5.137717e-05
184.500000	1.119670e-05
185.500000	2.834734e-05
186.500000	1.165955e-07
187.500000	4.868969e-06
188.500000	3.368575e-05
189.500000	3.468584e-05
190.500000	1.694014e-05
191.500000	1.726768e-06
192.500000	2.557041e-05
193.500000	2.470811e-05
