0.000000 9.279018e+05 9.279018e+05 37.000000 20
0.000000 9.279018e+05 9.279018e+05 37.000000 20
0.000001 9.279018e+05 9.279018e+05 37.000000 20
0.000001 9.279018e+05 9.279018e+05 37.000000 20
0.000001 8.000000e+05 8.000000e+05 33.000000 20
0.000002 6.400000e+05 6.400000e+05 29.000000 20
0.000002 5.333333e+05 5.333333e+05 29.000000 20
0.000002 4.571429e+05 4.571429e+05 29.000000 20
0.000003 3.555556e+05 3.555556e+05 29.000000 20
0.000003 2.909091e+05 2.909091e+05 29.000000 20
0.000004 2.461543e+05 2.461538e+05 61.000000 1
0.000005 2.133336e+05 2.133333e+05 63.000000 1
0.000006 1.689239e+05 1.685135e+05 67.000000 1
0.000007 1.406944e+05 1.397006e+05 69.000000 1
0.000008 1.213952e+05 1.201490e+05 71.000000 1
0.000010 1.052103e+05 1.042838e+05 71.000000 1
0.000012 8.535977e+04 8.449952e+04 73.000000 1
0.000015 7.209212e+04 7.162793e+04 75.000000 1
0.000017 6.228860e+04 6.181493e+04 75.000000 1
0.000020 5.380571e+04 5.341606e+04 75.000000 1
0.000025 4.415423e+04 4.404671e+04 77.000000 1
0.000030 3.752796e+04 3.741207e+04 77.000000 1
0.000035 3.272312e+04 3.264043e+04 77.000000 1
0.000040 2.808663e+04 2.803838e+04 77.000000 1
0.000050 2.343853e+04 2.338516e+04 77.000000 1
0.000060 2.016874e+04 2.013015e+04 77.000000 1
0.000070 1.773162e+04 1.771426e+04 77.000000 1
0.000080 1.584302e+04 1.583785e+04 79.000000 1
0.000090 1.434631e+04 1.431940e+04 79.000000 1
0.000100 1.311881e+04 1.307178e+04 79.000000 1
0.000110 1.209176e+04 1.202646e+04 79.000000 1
0.000120 1.121826e+04 1.116174e+04 79.000000 1
0.000130 1.046519e+04 1.042559e+04 79.000000 1
0.000140 9.808470e+03 9.784326e+03 79.000000 1
0.000150 9.259166e+03 9.250363e+03 79.000000 1
0.000161 8.697795e+03 8.692390e+03 81.000000 1
0.000172 8.235752e+03 8.215992e+03 81.000000 1
0.000184 7.781042e+03 7.746818e+03 81.000000 1
0.000197 7.309819e+03 7.263308e+03 81.000000 1
0.000210 6.915644e+03 6.856298e+03 81.000000 1
0.000225 6.505376e+03 6.459356e+03 81.000000 1
0.000240 6.160771e+03 6.128153e+03 81.000000 1
0.000256 5.820127e+03 5.800924e+03 81.000000 1
0.000274 5.466293e+03 5.459309e+03 81.000000 1
0.000291 5.173679e+03 5.168891e+03 83.000000 1
0.000311 4.874356e+03 4.859291e+03 83.000000 1
0.000330 4.623203e+03 4.597944e+03 83.000000 1
0.000352 4.374263e+03 4.339097e+03 83.000000 1
0.000375 4.114031e+03 4.070921e+03 83.000000 1
0.000399 3.895676e+03 3.861757e+03 83.000000 1
0.000425 3.666965e+03 3.643201e+03 83.000000 1
0.000451 3.474317e+03 3.459975e+03 83.000000 1
0.000479 3.283131e+03 3.277994e+03 83.000000 1
0.000511 3.086793e+03 3.083856e+03 85.000000 1
0.000542 2.926590e+03 2.915905e+03 85.000000 1
0.000576 2.757946e+03 2.740756e+03 85.000000 1
0.000611 2.616157e+03 2.592510e+03 85.000000 1
0.000649 2.475221e+03 2.446998e+03 85.000000 1
0.000691 2.327568e+03 2.306967e+03 85.000000 1
0.000733 2.203416e+03 2.189756e+03 85.000000 1
0.000778 2.073268e+03 2.065865e+03 85.000000 1
0.000824 1.549273e+04 2.017486e+03 9.000000 1
0.000837 1.878425e+03 1.874536e+03 85.000000 1
0.000848 1.861982e+03 1.859698e+03 85.000000 1
0.000866 1.833044e+03 1.832844e+03 85.000000 1
0.000888 1.798699e+03 1.796257e+03 87.000000 1
0.000917 1.748676e+03 1.743509e+03 87.000000 1
0.000948 1.696510e+03 1.688553e+03 87.000000 1
0.000983 1.642319e+03 1.631528e+03 87.000000 1
0.001021 1.586251e+03 1.572604e+03 87.000000 1
0.001064 1.528482e+03 1.511984e+03 87.000000 1
0.001110 1.216084e+04 1.500350e+03 9.000000 1
0.001123 1.419897e+03 1.404297e+03 87.000000 1
0.001134 1.410847e+03 1.396128e+03 87.000000 1
0.001152 1.397268e+03 1.383878e+03 87.000000 1
0.001177 1.373196e+03 1.361645e+03 87.000000 1
0.001211 1.342697e+03 1.333478e+03 87.000000 1
0.001255 3.677893e+03 1.298939e+03 9.000000 1
0.001303 1.248118e+03 1.243747e+03 87.000000 1
0.001346 1.210294e+03 1.208094e+03 87.000000 1
0.001394 3.149232e+03 1.170988e+03 9.000000 1
0.001446 1.127286e+03 1.125462e+03 89.000000 1
0.001493 4.029397e+04 1.116477e+03 9.000000 1
0.001500 1.070544e+03 1.068311e+03 89.000000 1
0.001510 1.066252e+03 1.063505e+03 89.000000 1
0.001525 1.059810e+03 1.056293e+03 89.000000 1
0.001547 1.050144e+03 1.045482e+03 89.000000 1
0.001581 1.032835e+03 1.026759e+03 89.000000 1
0.001625 1.372970e+04 1.027862e+03 9.000000 1
0.001639 9.844522e+02 9.780283e+02 89.000000 1
0.001652 9.796904e+02 9.726869e+02 89.000000 1
0.001671 9.725436e+02 9.646775e+02 89.000000 1
0.001700 9.618262e+02 9.526836e+02 89.000000 1
0.001743 3.753290e+04 9.597370e+02 9.000000 1
0.001750 9.230255e+02 9.140680e+02 89.000000 1
0.001760 9.214304e+02 9.118724e+02 89.000000 1
0.001780 9.147614e+02 9.043931e+02 89.000000 1
0.001810 9.047609e+02 8.952884e+02 89.000000 1
0.001855 2.277150e+04 9.024997e+02 9.000000 1
0.001863 8.688879e+02 8.604437e+02 89.000000 1
0.001873 8.674140e+02 8.593360e+02 89.000000 1
0.001893 8.614146e+02 8.539603e+02 89.000000 1
0.001923 8.524179e+02 8.458997e+02 89.000000 1
0.001968 8.365885e+02 8.313339e+02 89.000000 1
0.002026 1.026317e+04 8.306793e+02 9.000000 1
0.002045 7.940257e+02 7.898909e+02 89.000000 1
0.002062 7.896415e+02 7.859737e+02 89.000000 1
