X3	2.096503e+14	1.450425e-11
X53	1.870737e+21	1.294233e-04
X1	4.536609e+17	3.138565e-08
X56	1.427496e+09	9.875856e-17
X54	2.647111e+19	1.831353e-06
X2	3.930186e+15	2.719023e-10
X4	6.891404e+11	4.767684e-14
X5	1.759270e+14	1.217117e-11
X7	2.615633e+22	1.809575e-03
X6	7.713029e+15	5.336110e-10
X52	1.300890e+25	8.999958e-01
X20	1.129368e+20	7.813312e-06
X22	7.769791e+14	5.375379e-11
X61	1.695000e+13	1.172653e-12
X19	4.765276e+13	3.296764e-12
X58	1.821486e+04	1.260160e-21
X59	5.963212e+03	4.125533e-22
X80	1.047190e+07	7.244784e-19
X60	3.556007e+10	2.460154e-15
X21	1.806769e+19	1.249978e-06
X62	8.785118e+07	6.077814e-18
X24	4.966112e+12	3.435708e-13
X63	2.787238e+15	1.928296e-10
X23	2.278296e+09	1.576195e-16
X71	5.453644e+03	3.772998e-22
X25	1.097699e+06	7.594220e-20
X26	3.428558e-34	2.371981e-59
X64	4.029821e-03	2.787953e-28
X27	1.446199e+06	1.000524e-19
X28	1.483569e+02	1.026378e-23
X29	1.688586e+09	1.168215e-16
X30	6.809578e+07	4.711074e-18
X31	1.756597e+14	1.215267e-11
X32	6.564168e+06	4.541292e-19
X33	3.330791e+09	2.304343e-16
X34	7.912691e+07	5.474241e-18
X35	4.806866e+11	3.325537e-14
X36	1.443410e+08	9.985949e-18
X40	1.763002e+11	1.219699e-14
X41	2.256945e+11	1.561424e-14
X76	1.834810e+07	1.269377e-18
X77	1.076120e+08	7.444929e-18
X42	4.198612e+14	2.904729e-11
X43	4.602073e+15	3.183855e-10
X74	1.628794e+04	1.126850e-21
X75	1.109010e+05	7.672471e-21
X44	4.436015e+11	3.068971e-14
X45	3.846972e+15	2.661453e-10
X46	1.478288e+13	1.022725e-12
X47	6.787120e+13	4.695537e-12
X48	1.252541e+12	8.665463e-14
X68	1.513760e+11	1.047265e-14
X73	9.796728e+13	6.777676e-12
X78	4.602025e+15	3.183822e-10
X79	6.417894e+11	4.440096e-14
X111	4.599235e+10	3.181892e-15
