0.000000 2.091191e-02 1.854180e-02 40.500000 56
0.000010 2.109966e-03 2.109163e-03 44.500000 56
0.000110 1.159652e-04 8.071568e-05 46.500000 56
0.001110 2.222780e-05 1.707614e-05 61.500000 56
0.011110 2.507253e-06 2.352031e-06 20.500000 63
0.111110 3.910641e-07 3.707024e-07 11.500000 68
1.111110 3.765002e-08 3.246035e-08 8.500000 48
11.111110 2.785229e-09 2.423438e-09 0.500000 77
111.111110 2.946593e-10 2.882800e-10 1.500000 76
1111.111110 4.644764e-11 3.889195e-11 21.500000 34
11111.111110 3.919211e-12 3.294968e-12 2.500000 77
111111.111110 8.519698e-13 7.353782e-13 1.500000 54
1111111.111110 7.864158e-14 7.758874e-14 2.500000 54
11111111.111110 5.235595e-15 5.059781e-15 1.500000 54
111111111.111110 2.455266e-16 2.313582e-16 1.500000 54
1111111111.111110 1.536916e-17 1.377379e-17 1.500000 54
11111111111.111111 5.427642e-19 5.303824e-19 2.500000 36
111111111111.111115 9.295860e-20 9.081796e-20 1.500000 54
1111111111111.111084 4.338913e-21 4.338521e-21 0.500000 111
11111111111111.111328 2.660876e-23 2.660635e-23 0.500000 111
111111111111111.109375 5.292105e-25 5.291625e-25 0.500000 111
1111111111111111.125000 8.413889e-26 8.413126e-26 0.500000 111
11111111111111112.000000 1.233227e-26 1.233115e-26 0.500000 111
111111111111111104.000000 6.426612e-28 6.261372e-28 1.500000 54
1111111111111111168.000000 1.168149e-29 1.168043e-29 0.500000 111
11111111111111110656.000000 1.711387e-29 1.711232e-29 0.500000 111
111111111111111114752.000000 7.220568e-31 7.219915e-31 0.500000 111
1111111111111111081984.000000 5.016116e-32 4.904347e-32 1.500000 54
11111111111111111344128.000000 4.096393e-33 3.991632e-33 1.500000 54
111111111111111109246976.000000 5.650432e-35 5.453722e-35 1.500000 54
1111111111111111092469760.000000 7.679433e-35 7.678740e-35 0.500000 111
11111111111111108777213952.000000 1.751646e-35 1.751488e-35 0.500000 111
111111111111111104952008704.000000 1.320507e-36 1.320387e-36 0.500000 111
1111111111111110912081133568.000000 4.049589e-38 3.961566e-38 1.500000 54
11111111111111109670567149568.000000 1.110769e-38 1.110669e-38 0.500000 111
111111111111111105501764517888.000000 1.192527e-39 1.192419e-39 0.500000 111
1111111111111110914280156823552.000000 7.024797e-41 7.024160e-41 0.500000 111
11111111111111109705751521656832.000000 2.591840e-42 2.538717e-42 1.500000 54
111111111111111097057515216568320.000000 9.207905e-43 9.207074e-43 0.500000 111
1111111111111111114690340241539072.000000 1.225582e-43 1.225472e-43 0.500000 111
11111111111111109993981897808543744.000000 6.615467e-45 6.614870e-45 0.500000 111
111111111111111113774877033367601152.000000 2.682495e-46 2.682253e-46 0.500000 111
1111111111111111027068305891418701824.000000 5.454270e-47 5.453777e-47 0.500000 111
11111111111111108499795627838070063104.000000 2.195272e-48 2.195071e-48 0.500000 111
111111111111111089720322761250345844736.000000 3.802926e-49 3.802579e-49 0.500000 111
1111111111111110859424295749546296737792.000000 1.189106e-50 1.188998e-50 0.500000 111
11111111111111107687548592784491086348288.000000 4.665218e-51 4.552882e-51 1.500000 54
111111111111111081711189206303427562307584.000000 7.111449e-52 6.936405e-52 1.500000 54
1111111111111110971854396973706809985466368.000000 8.522990e-53 8.325569e-53 1.500000 54
11111111111111110028028979558413168579444736.000000 7.459149e-54 7.270373e-54 1.500000 54
111111111111111107707930031296413335189192704.000000 7.292118e-55 7.291456e-55 0.500000 111
1111111111111110997851137798699795758347976704.000000 1.449656e-55 1.449524e-55 0.500000 111
11111111111111110612336678101112658331831369728.000000 9.225648e-57 9.224813e-57 0.500000 111
111111111111111113729270382380502992298532929536.000000 8.213330e-58 8.212586e-58 0.500000 111
1111111111111111177857523031108370770879831867392.000000 6.681189e-59 6.680585e-59 0.500000 111
11111111111111112103093783969510434491954339250176.000000 9.295303e-60 9.294461e-60 0.500000 111
111111111111111128819383127497345787715287886331904.000000 1.858255e-60 1.858086e-60 0.500000 111
1111111111111111122040331801858973764176996328275968.000000 1.265130e-61 1.265016e-61 0.500000 111
11111111111111110888096319072360769415818198212673536.000000 5.964754e-63 5.964215e-63 0.500000 111
111111111111111100905595216014112456735339620444667904.000000 8.160510e-64 8.159773e-64 0.500000 111
1111111111111111179197135620610356299040699920330784768.000000 3.585579e-65 3.585256e-65 0.500000 111
11111111111111112132253723127042026453781606635076059136.000000 3.925630e-66 3.925274e-66 0.500000 111
