# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R563	0.000000e+00
R564	0.000000e+00
R565	0.000000e+00
R566	0.000000e+00
R567	0.000000e+00
R568	0.000000e+00
R569	0.000000e+00
R570	0.000000e+00
R571	0.000000e+00
R572	0.000000e+00
R573	0.000000e+00
R574	0.000000e+00
R575	0.000000e+00
R576	0.000000e+00
R577	0.000000e+00
R578	0.000000e+00
R579	0.000000e+00
R596	5.902107e-243
R597	4.328211e-242
R598	0.000000e+00
R599	0.000000e+00
R608	0.000000e+00
R611	0.000000e+00
R617	0.000000e+00
R618	0.000000e+00
R639	0.000000e+00
R640	0.000000e+00
R641	0.000000e+00
R642	0.000000e+00
R643	0.000000e+00
R644	0.000000e+00
R645	0.000000e+00
M2	8.332991e-38
M3	0.000000e+00
M4	0.000000e+00
M5	1.275961e-96
M6	1.764498e-238
M7	0.000000e+00
M9	0.000000e+00
M10	1.439660e-143
M11	6.945590e-101
M12	1.154412e-14
M13	6.677197e-11
M14	0.000000e+00
M15	0.000000e+00
M16	1.334919e-11
M17	0.000000e+00
M18	1.159807e-07
M19	0.000000e+00
M20	0.000000e+00
M21	0.000000e+00
M22	1.295604e-114
M23	3.711362e-102
M24	3.053004e-109
M25	9.337008e-180
M26	4.852283e-101
M27	0.000000e+00
M28	0.000000e+00
M29	0.000000e+00
M31	5.408789e-16
M32	0.000000e+00
M33	0.000000e+00
M34	1.817868e-11
M35	0.000000e+00
M36	1.390300e-03
M37	0.000000e+00
M38	0.000000e+00
M39	1.538178e-12
M40	0.000000e+00
M41	0.000000e+00
M42	0.000000e+00
M43	0.000000e+00
M44	4.150845e-08
M45	0.000000e+00
M46	0.000000e+00
M47	0.000000e+00
M48	0.000000e+00
M49	0.000000e+00
M50	0.000000e+00
M51	0.000000e+00
M52	0.000000e+00
M53	0.000000e+00
M54	0.000000e+00
M55	0.000000e+00
M56	0.000000e+00
M57	4.882588e-226
M58	0.000000e+00
M73	2.164704e-100
M85	0.000000e+00
M86	0.000000e+00
M88	1.544862e-142
M89	2.228849e-12
M90	0.000000e+00
P1	0.000000e+00
P2	0.000000e+00
P3	0.000000e+00
P4	0.000000e+00
P5	0.000000e+00
P6	9.186100e+11
P7	0.000000e+00
P8	0.000000e+00
P9	0.000000e+00
P10	0.000000e+00
P11	1.307184e-14
P12	0.000000e+00
P13	0.000000e+00
P14	0.000000e+00
P15	0.000000e+00
P16	0.000000e+00
P17	0.000000e+00
P18	0.000000e+00
P19	0.000000e+00
P20	1.372409e-116
P21	1.069988e-116
P22	0.000000e+00
P23	0.000000e+00
P24	0.000000e+00
P25	0.000000e+00
P26	0.000000e+00
P27	0.000000e+00
P28	0.000000e+00
P29	0.000000e+00
P30	0.000000e+00
P31	0.000000e+00
P32	4.285617e-206
P33	5.539944e-206
P34	6.271636e-207
P35	5.600997e-07
P36	2.064072e+12
P37	1.739610e+11
P38	0.000000e+00
P39	0.000000e+00
P40	0.000000e+00
P41	5.871638e-104
P42	0.000000e+00
P43	0.000000e+00
P44	0.000000e+00
P45	0.000000e+00
P46	0.000000e+00
P47	0.000000e+00
P48	0.000000e+00
P49	0.000000e+00
P50	0.000000e+00
P51	0.000000e+00
P52	0.000000e+00
P53	0.000000e+00
P54	0.000000e+00
P56	0.000000e+00
P57	0.000000e+00
P58	0.000000e+00
P59	0.000000e+00
P60	0.000000e+00
P61	0.000000e+00
P62	0.000000e+00
P63	0.000000e+00
P64	0.000000e+00
P65	0.000000e+00
P66	0.000000e+00
P67	0.000000e+00
P68	0.000000e+00
P69	0.000000e+00
P70	0.000000e+00
P71	0.000000e+00
P72	3.185836e+07
P73	3.706000e+07
T1	0.000000e+00
T2	0.000000e+00
T3	0.000000e+00
T4	1.028983e-86
T5	0.000000e+00
T6	0.000000e+00
T7	0.000000e+00
T8	0.000000e+00
T9	0.000000e+00
T10	0.000000e+00
T13	0.000000e+00
T14	1.872867e-230
T15	0.000000e+00
T16	0.000000e+00
T17	0.000000e+00
T19	0.000000e+00
T20	0.000000e+00
T21	0.000000e+00
T22	0.000000e+00
T23	0.000000e+00
T24	0.000000e+00
T25	0.000000e+00
T26	0.000000e+00
T27	0.000000e+00
T28	0.000000e+00
T29	0.000000e+00
T30	0.000000e+00
T31	0.000000e+00
T32	0.000000e+00
T33	0.000000e+00
T34	0.000000e+00
T35	0.000000e+00
T36	0.000000e+00
T37	0.000000e+00
T38	0.000000e+00
T40	1.093631e-197
T41	0.000000e+00
T42	0.000000e+00
T43	0.000000e+00
T46	4.340653e-143
T47	2.513393e-107
T48	0.000000e+00
T49	0.000000e+00
T50	0.000000e+00
T51	0.000000e+00
T52	0.000000e+00
T53	0.000000e+00
T54	0.000000e+00
T55	0.000000e+00
T56	0.000000e+00
T57	2.815501e-263
T58	0.000000e+00
T59	0.000000e+00
T60	0.000000e+00
T91	0.000000e+00
T92	0.000000e+00
T93	0.000000e+00
