5.000000		-1.031568e+210		-2.819166e+210		-6.278683e+203		-1.014816e+210		-8.360379e+209		-2.968554e+210		-2.178479e+210		inf		-1.580634e+210		1.450001e+212		1.920375e+210		-3.308993e+210		-4.039892e+210		1.796346e+199		1.796346e+199		1.093850e+209		1.107628e+209		5.951430e+208		5.665913e+208		-8.452028e+209		-7.940271e+209		6.240695e+200		-8.489293e+200		1.530650e+200		8.761773e+206		8.621015e+206		-6.338561e+208		1.871926e+209		4.334261e+208		5.631375e+208		5.373865e+208		4.385613e+200		5.319198e+208		5.772503e+208		5.953769e+208		5.760013e+208		-9.469517e+209		-6.416885e+209		-3.810759e+209		-3.202532e+209		-2.605043e+210		2.629901e+211		2.913793e+211		2.889729e+211		-3.338705e+210		2.223120e+211		-2.052783e+210		4.994995e+210		-1.073767e+210		-3.923818e+210		-7.518282e+210		-7.416663e+210		-3.023266e+212		-3.393125e+210		6.875756e+210		-5.216850e+209		-5.856584e+209		-4.906568e+209		-6.401219e+209		-6.278091e+203		-5.996010e+209		-5.665231e+209		-4.705535e+209		-9.520753e+198		-6.102571e+209		-4.997787e+209		-5.088586e+209		-4.510854e+209		-4.753728e+210		-1.339909e+210		-6.631371e+209		1.880998e+209		-3.490058e+209		-3.731907e+209		5.726503e+208		-1.421781e+209		1.287835e+209		-1.860790e+210		-1.772799e+210		-1.025892e+210		-2.074896e+202		5.842225e+205		nan		nan		
15.000000		-8.873094e+209		-3.064592e+210		1.031100e+200		-8.222128e+209		-7.389216e+209		-2.971417e+210		-1.825692e+210		3.524913e+216		-1.885521e+210		1.449990e+212		1.920383e+210		-3.510374e+210		-3.790885e+210		-0.000000e+00		-0.000000e+00		4.959134e+207		5.563814e+207		5.977224e+208		5.665912e+208		-8.207156e+209		-7.867235e+209		0.000000e+00		2.246344e+201		0.000000e+00		-1.353951e+202		-1.353951e+202		-9.976192e+206		-1.143765e+207		4.334748e+208		5.652760e+208		5.373865e+208		-1.129900e+200		5.318338e+208		5.796603e+208		5.974988e+208		5.759241e+208		-1.240045e+210		-8.329957e+209		-4.960881e+209		-4.154135e+209		-4.161840e+210		6.127576e+210		6.340281e+210		6.328395e+210		-6.217509e+210		1.967370e+211		-2.642441e+210		4.716745e+210		-1.038142e+210		4.460157e+211		-7.693866e+210		-7.417783e+210		-1.140984e+214		-4.517892e+211		7.986632e+210		-5.291932e+209		-5.855981e+209		-4.899605e+209		-6.396527e+209		-6.278091e+203		-6.192611e+209		-6.079460e+209		-5.070739e+209		0.000000e+00		-6.064570e+209		-5.155054e+209		-5.565351e+209		-4.565044e+209		-4.753712e+210		-1.261903e+210		-2.070282e+209		1.881056e+209		-3.586673e+209		-3.887485e+209		5.778846e+208		-1.421711e+209		1.288494e+209		-2.015355e+210		-1.681456e+210		-6.939779e+209		-2.056349e+202		5.842225e+205		nan		nan		
25.000000		-9.419940e+209		-5.272456e+210		-7.518744e+199		-1.039769e+210		-9.610564e+209		-2.849150e+210		-2.444908e+210		-5.343714e+217		-1.766753e+210		1.448894e+212		1.920394e+210		-3.387547e+210		-4.057497e+210		5.020402e+201		5.020402e+201		6.659031e+208		7.408508e+208		5.900324e+208		5.665911e+208		-8.847076e+209		-7.834008e+209		0.000000e+00		-0.000000e+00		0.000000e+00		-1.823731e+205		-1.824353e+205		1.013478e+208		9.248703e+207		4.335043e+208		5.587222e+208		5.373865e+208		4.046396e+201		5.317209e+208		5.723351e+208		5.893010e+208		5.566231e+208		-1.692651e+210		-1.050118e+210		-6.438452e+209		-5.230167e+209		2.896808e+211		3.061736e+210		3.118291e+210		3.115278e+210		-7.863020e+210		1.754011e+211		-2.876570e+210		3.010475e+210		-1.362751e+210		3.631035e+210		-8.242189e+210		-7.454274e+210		-3.675046e+214		-4.462307e+211		8.454920e+210		-5.692105e+209		-5.855491e+209		-4.912353e+209		-6.382707e+209		-6.278094e+203		-6.439779e+209		-6.680545e+209		-5.911902e+209		0.000000e+00		-5.999068e+209		-5.294250e+209		-5.715703e+209		-5.253528e+209		-4.753652e+210		-1.172237e+210		-3.063855e+209		1.881194e+209		-3.797240e+209		-4.207677e+209		5.878503e+208		-1.421475e+209		1.290953e+209		-1.528475e+210		-1.476885e+210		-5.203018e+209		4.686546e+202		5.842227e+205		nan		nan		
35.000000		-9.778443e+209		-4.387028e+210		1.095456e+199		-1.109787e+210		-9.564072e+209		-2.665222e+210		-2.386685e+210		1.324241e+217		-1.595067e+210		1.447634e+212		1.920411e+210		-3.159565e+210		-4.238610e+210		-1.988236e+202		-1.988236e+202		6.677915e+208		6.546783e+208		5.837277e+208		5.665909e+208		-8.989291e+209		-7.833280e+209		0.000000e+00		4.120170e+208		0.000000e+00		1.279581e+202		1.279580e+202		1.271543e+206		1.400867e+206		4.332135e+208		5.539289e+208		5.373864e+208		1.293626e+202		5.314629e+208		5.659379e+208		5.818467e+208		5.386599e+208		-2.178167e+210		-1.279328e+210		-7.992884e+209		-6.366003e+209		7.325589e+210		1.941196e+210		1.962062e+210		1.960843e+210		-8.308067e+210		1.513985e+211		-3.222503e+210		2.732209e+210		-2.019199e+210		1.784936e+210		-9.311067e+210		-7.527307e+210		-3.677968e+213		-3.914235e+211		9.010187e+210		-1.021205e+210		-5.854969e+209		-4.932835e+209		-6.361078e+209		-6.283919e+203		-6.599750e+209		-6.578832e+209		-5.705999e+209		0.000000e+00		-5.940585e+209		-5.335506e+209		-5.532760e+209		-5.154053e+209		-4.753608e+210		-1.062486e+210		-6.268564e+209		1.881443e+209		-3.883057e+209		-4.226592e+209		5.982338e+208		-1.421104e+209		1.296154e+209		-9.771580e+209		-1.200778e+210		-4.243361e+209		2.143773e+202		5.842229e+205		nan		nan		
45.000000		-9.881165e+209		-3.127816e+210		8.976324e+199		-1.046245e+210		-8.304282e+209		-2.221556e+210		-1.761177e+210		-1.339519e+216		-1.315292e+210		1.446017e+212		1.920422e+210		-2.678222e+210		-4.063960e+210		-6.246283e+201		-6.246283e+201		6.547149e+208		6.311951e+208		5.814766e+208		5.665909e+208		-8.736861e+209		-7.865116e+209		0.000000e+00		4.599351e+208		1.459290e+201		-2.278424e+204		-2.278521e+204		-1.966841e+208		-3.639893e+208		4.439745e+208		5.514094e+208		5.373864e+208		-3.671081e+201		5.308429e+208		5.618379e+208		5.777765e+208		5.303449e+208		-3.369652e+210		-1.770937e+210		-1.147944e+210		-8.802764e+209		3.941917e+210		1.391064e+210		1.400170e+210		1.399575e+210		-1.016511e+211		1.290133e+211		-3.899020e+210		2.715284e+210		-7.329303e+210		1.104863e+210		-9.817443e+210		-7.609162e+210		-1.038605e+212		-3.365712e+211		9.607724e+210		-5.051607e+209		-5.854407e+209		-4.949084e+209		-6.328192e+209		-6.295014e+203		-6.633504e+209		-6.159764e+209		-5.134583e+209		2.149471e+202		-5.894515e+209		-5.153082e+209		-5.206365e+209		-4.780801e+209		-4.753620e+210		-9.037339e+209		-1.131446e+210		1.881838e+209		-3.847245e+209		-4.033801e+209		6.064295e+208		-1.420493e+209		1.306209e+209		-6.347915e+209		-9.354934e+209		-3.716655e+209		1.792209e+203		5.842222e+205		nan		nan		
55.000000		-1.021034e+210		-2.968062e+210		-0.000000e+00		-1.058623e+210		-8.184340e+209		-1.958046e+210		-1.538045e+210		4.678129e+218		-1.151557e+210		1.443937e+212		1.920438e+210		-2.433673e+210		-3.996823e+210		-1.424713e+203		-1.424713e+203		1.428378e+208		5.564194e+208		5.794025e+208		5.665908e+208		-8.683141e+209		-7.959682e+209		6.645606e+197		6.415000e+208		4.936657e+202		3.795590e+203		3.795563e+203		5.614786e+206		5.998765e+206		4.537391e+208		5.495891e+208		5.373864e+208		-1.755156e+203		5.296292e+208		5.564191e+208		5.753318e+208		5.293676e+208		-6.600234e+210		-2.678440e+210		-1.876281e+210		-1.330409e+210		2.332986e+210		1.103976e+210		1.108963e+210		1.108621e+210		-1.221999e+211		1.084001e+211		-4.732044e+210		2.377198e+210		-9.342564e+210		7.593627e+209		-1.042108e+211		-7.651579e+210		-9.290176e+210		-2.898948e+211		9.486687e+210		-5.073890e+209		-5.853991e+209		-4.970561e+209		-6.263885e+209		-6.477167e+203		-6.573556e+209		-5.929984e+209		-4.935360e+209		2.741870e+206		-5.868713e+209		-4.964935e+209		-4.963522e+209		-4.611066e+209		-4.753669e+210		-7.815165e+209		-1.965910e+210		1.882418e+209		-3.816941e+209		-3.929457e+209		6.126739e+208		-1.422446e+209		1.315130e+209		-4.297976e+209		-7.317813e+209		-3.413842e+209		2.247484e+204		5.842070e+205		nan		nan		
65.000000		-1.115807e+210		-3.244015e+210		-0.000000e+00		-1.169296e+210		-9.056500e+209		-2.006044e+210		-1.682464e+210		1.972733e+216		-1.171587e+210		1.441698e+212		1.920453e+210		-2.754056e+210		-4.640330e+210		-1.207971e+204		-1.207973e+204		6.159043e+208		5.546959e+208		5.782148e+208		5.665907e+208		-9.359885e+209		-8.136819e+209		6.775439e+199		6.080895e+208		2.312712e+204		-3.624678e+204		-3.624922e+204		-1.871397e+207		-2.072009e+207		4.806170e+208		5.482974e+208		5.373865e+208		-9.175759e+203		5.279732e+208		5.546753e+208		5.764898e+208		5.315733e+208		-8.706861e+210		-3.254356e+210		-2.338546e+210		-1.620710e+210		2.516335e+210		1.104797e+210		1.109952e+210		1.109653e+210		-1.345553e+211		8.624456e+210		-5.438854e+210		2.818750e+210		-9.332607e+210		5.707574e+209		-1.112447e+211		-7.679593e+210		-2.707749e+210		-2.488371e+211		8.256960e+210		-5.069374e+209		-5.854132e+209		-5.026192e+209		-6.102885e+209		-6.991420e+203		-6.407995e+209		-5.760971e+209		-4.890242e+209		-4.271180e+209		-5.893318e+209		-4.901453e+209		-4.837094e+209		-4.593891e+209		-4.753746e+210		-6.987542e+209		-2.820771e+210		1.883314e+209		-3.885035e+209		-3.941427e+209		6.177600e+208		-1.343014e+209		1.368459e+209		-2.957493e+209		-5.810792e+209		-3.215049e+209		4.171318e+205		5.841820e+205		nan		nan		
75.000000		-1.449986e+210		-4.265624e+210		-3.704872e+204		-1.393759e+210		-1.065878e+210		-2.339977e+210		-1.892743e+210		4.110841e+217		-1.392922e+210		1.433624e+212		1.920501e+210		-4.091982e+210		-7.201089e+210		-1.136939e+205		-1.136948e+205		2.931825e+208		5.473401e+208		5.766250e+208		5.665902e+208		-1.153279e+210		-8.778156e+209		9.899458e+200		6.015148e+208		6.426481e+206		7.116271e+205		7.106996e+205		1.099279e+208		9.498976e+207		5.075326e+208		5.464940e+208		5.373868e+208		-1.329412e+205		5.250485e+208		5.551297e+208		5.766889e+208		5.332238e+208		4.083349e+211		-1.111866e+211		-1.483432e+211		-5.592446e+210		2.270199e+210		1.192942e+210		1.201426e+210		1.201133e+210		-2.263745e+211		4.878247e+210		-9.120968e+210		3.087199e+210		-9.321897e+210		8.178712e+209		-1.298580e+211		-7.715387e+210		-5.404618e+210		-1.900108e+211		5.260397e+210		-5.141452e+209		-5.857749e+209		-5.139636e+209		-5.580426e+209		-9.329557e+203		-6.210602e+209		-5.501053e+209		-4.877907e+209		-2.660048e+209		-5.977592e+209		-4.959052e+209		-4.770657e+209		-4.518906e+209		-4.753902e+210		-6.114916e+209		-3.320985e+210		1.887071e+209		-4.143871e+209		-4.084287e+209		6.212357e+208		-6.544782e+208		1.170520e+209		-2.243078e+209		-4.438932e+209		-3.091380e+209		-3.813677e+206		5.841185e+205		nan		nan		
85.000000		-1.781660e+210		-3.543294e+210		2.162036e+202		-1.105088e+210		-8.360869e+209		-2.706496e+210		-1.657036e+210		-6.657273e+216		-1.711227e+210		1.408154e+212		1.920668e+210		-7.351785e+210		-1.324466e+211		3.211254e+204		3.211248e+204		4.475224e+208		5.923149e+208		5.759313e+208		5.665887e+208		-1.371213e+210		-1.037491e+210		5.660001e+202		6.076007e+208		-7.941845e+206		2.002348e+208		1.467305e+208		-2.724811e+209		6.643357e+208		5.431660e+208		5.458841e+208		5.373876e+208		7.238563e+204		5.228300e+208		5.562612e+208		5.764233e+208		5.375427e+208		1.201878e+211		3.693133e+211		8.949436e+210		1.719470e+211		2.804806e+210		2.192950e+210		2.232323e+210		2.231506e+210		-1.955620e+211		4.111423e+210		-1.826910e+211		4.050936e+210		-9.191634e+210		1.563745e+210		-1.503215e+211		-7.735711e+210		1.967677e+211		-3.324746e+211		2.713793e+210		-5.342549e+209		-5.877720e+209		-5.306968e+209		-5.412339e+209		-2.111392e+204		-6.117620e+209		-5.140330e+209		-4.498962e+209		-2.518156e+209		-6.047826e+209		-5.047954e+209		-4.592021e+209		-4.192743e+209		-4.754012e+210		-9.319527e+209		-2.486754e+210		1.899759e+209		-4.440965e+209		-4.054787e+209		6.242598e+208		9.242823e+208		9.748182e+208		-1.928870e+209		-3.658597e+209		-3.018553e+209		-1.311115e+208		5.839945e+205		nan		nan		
95.000000		-2.017307e+210		-4.069356e+210		-1.762982e+209		-1.289057e+210		-9.748535e+209		-2.900511e+210		-2.306637e+210		1.476110e+216		-1.014890e+211		1.354788e+212		1.921069e+210		-3.474944e+211		-6.004407e+211		-4.556536e+206		-4.557566e+206		5.534737e+208		5.573105e+208		5.761277e+208		5.665850e+208		-3.542060e+210		-1.794739e+210		3.121310e+205		-1.952693e+206		-2.195789e+206		-3.879287e+208		-1.310166e+209		-1.348711e+209		8.840827e+208		5.568327e+208		5.459102e+208		5.373895e+208		4.874216e+205		5.219164e+208		5.587577e+208		5.758614e+208		5.384894e+208		1.471794e+211		1.610276e+211		7.501736e+210		7.729573e+210		6.707002e+210		1.326603e+211		1.504105e+211		1.500963e+211		-8.245978e+210		3.697069e+210		-1.581964e+212		8.739069e+210		-9.089735e+210		5.357936e+210		-1.432445e+211		-7.743180e+210		8.038862e+210		-1.186241e+212		2.306656e+210		-5.510890e+209		-5.968444e+209		-5.535444e+209		-5.542019e+209		-9.528252e+204		-6.024718e+209		-5.148753e+209		-4.583201e+209		-2.514393e+209		-6.120733e+209		-5.053077e+209		-4.591754e+209		-4.443881e+209		-4.753847e+210		1.824781e+209		-2.295379e+210		1.928651e+209		-7.114132e+209		-4.967010e+209		6.262790e+208		1.088526e+209		9.294499e+208		-1.760532e+209		-3.313346e+209		-3.038982e+209		-3.378984e+209		5.594203e+205		nan		nan		
