# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R440	1.972802e-07
R441	3.595392e+11
R443	3.959598e-02
R444	4.502974e+05
R445	3.269223e+11
R446	1.610788e-27
R447	3.126815e-02
R448	3.047865e-02
R449	4.556126e+03
R450	1.716141e+04
R451	1.139031e+03
R452	1.600118e+01
R453	7.467217e+01
R454	7.311334e+08
R455	4.173203e+06
R456	1.657254e+05
R457	1.851997e-06
R458	1.864185e+11
R459	1.369797e-03
R460	2.144931e-03
R461	6.156269e-11
R462	2.656419e-06
R463	3.069985e-09
R464	7.243998e+05
R465	1.142647e+01
R466	1.142647e+01
R467	0.000000e+00
R468	1.151078e-06
R469	1.126353e-02
R470	2.432642e+04
R471	2.117699e+01
R472	1.659526e-02
R473	0.000000e+00
R474	0.000000e+00
R475	0.000000e+00
R477	7.637947e+00
R478	7.637947e+00
R479	1.216840e-13
R480	1.186933e-12
R481	4.305894e+03
R482	5.407795e+00
R483	4.913390e+05
R485	1.285823e+01
R486	1.285823e+01
R487	1.390608e+04
R488	9.875109e-03
R489	3.936754e+05
R490	9.780129e+02
R491	4.435241e+04
R492	2.586829e+03
R493	1.473481e+10
R494	2.323280e-07
R495	2.289144e-06
R496	4.393628e+04
R498	1.202362e-06
R499	5.476897e+05
R500	1.101979e+07
R501	1.242996e+10
R502	4.254779e+08
R503	4.467355e+06
R504	4.608732e+08
R505	6.264215e+10
R506	1.164890e-04
R507	6.055915e-08
R509	2.475542e-10
R512	1.416618e+12
R513	9.116851e+08
R515	4.398378e-09
R516	1.002681e-05
R517	2.415648e-04
R519	3.974014e+01
R520	1.207170e+01
R521	5.147801e-01
R522	9.721301e+10
R523	5.831169e-02
R524	1.533691e-02
R525	2.546717e+05
R526	1.339570e+09
R527	0.000000e+00
R528	0.000000e+00
R533	0.000000e+00
R534	0.000000e+00
R535	0.000000e+00
R536	0.000000e+00
R537	0.000000e+00
R538	0.000000e+00
R540	0.000000e+00
R541	0.000000e+00
R542	0.000000e+00
R543	0.000000e+00
R544	0.000000e+00
R545	0.000000e+00
R546	0.000000e+00
R547	0.000000e+00
R548	0.000000e+00
R549	0.000000e+00
R551	0.000000e+00
R552	0.000000e+00
R553	0.000000e+00
R554	0.000000e+00
R555	0.000000e+00
R556	0.000000e+00
R557	0.000000e+00
R558	0.000000e+00
R559	0.000000e+00
R560	0.000000e+00
R561	9.942117e+06
R562	0.000000e+00
R563	0.000000e+00
R564	0.000000e+00
R565	0.000000e+00
R566	0.000000e+00
R567	0.000000e+00
R568	1.107268e-18
R569	0.000000e+00
R570	0.000000e+00
R571	0.000000e+00
R572	0.000000e+00
R573	0.000000e+00
R574	0.000000e+00
R575	0.000000e+00
R576	0.000000e+00
R577	0.000000e+00
R578	0.000000e+00
R579	0.000000e+00
R596	5.271414e+07
R597	3.865704e+08
R598	2.889295e+05
R599	1.420570e+06
R608	7.059230e-31
R611	1.947677e-48
R617	4.896619e-09
R618	2.300470e-06
R639	7.724373e-15
R640	3.837768e-02
R641	7.630801e-14
R642	1.013443e-35
R643	2.666956e-36
R644	3.578422e-05
R645	6.846554e+10
M2	6.217142e+02
M3	2.948789e+04
M4	1.344201e+08
M5	1.604228e+06
M6	1.108200e+03
M7	3.192965e+03
M9	2.917362e+05
M10	1.178193e+11
M11	6.053763e-06
M12	6.127925e+11
M13	6.948884e+11
M14	1.606753e+00
M15	2.623101e+04
M16	4.646875e+10
M17	7.380837e+11
M18	8.121535e+11
M19	6.362503e+08
M20	1.593165e+00
M21	0.000000e+00
M22	7.019380e-12
M23	3.547526e-02
M24	1.665586e-04
M25	5.031119e-14
M26	3.222826e-02
M27	1.222862e-01
M28	1.788871e-03
M29	4.269766e-12
M31	1.387452e+07
M32	9.745107e+01
M33	6.484784e+00
M34	1.610777e+10
M35	2.402878e+10
M36	3.428809e+03
M37	0.000000e+00
M38	2.641590e+05
M39	1.420390e+11
M40	5.025220e-12
M41	2.306863e+00
M42	3.624145e+02
M43	5.896495e+00
M44	1.199696e+09
M45	0.000000e+00
M46	0.000000e+00
M47	0.000000e+00
M48	0.000000e+00
M49	0.000000e+00
M50	0.000000e+00
M51	0.000000e+00
M52	0.000000e+00
M53	0.000000e+00
M54	6.320170e-64
M55	1.447280e-119
M56	1.103532e+04
M57	1.360424e+10
M58	1.906982e+04
M73	7.292552e+06
M85	7.630785e-14
M86	7.324478e-05
M88	5.100752e+08
M89	5.668037e+11
M90	6.498765e+01
P1	7.315443e+09
P2	1.624969e+10
P3	2.659098e+09
P4	1.639765e+10
P5	1.401729e+10
P6	2.422731e+12
P7	3.026099e+09
P8	3.322753e+02
P9	1.033339e+00
P10	7.527320e+00
P11	3.427550e+03
P12	1.248134e-12
P13	3.021307e-12
P14	3.488027e+02
P15	3.057230e+00
P16	3.042247e-01
P17	2.184177e-01
P18	8.583180e-01
P19	2.200325e-01
P20	1.263917e+10
P21	1.103821e+10
P22	5.349666e+04
P23	6.754063e+03
P24	1.144824e+06
P25	1.584702e-01
P26	1.787645e-03
P27	6.432012e-07
P28	1.378288e-07
P29	1.378288e-07
P30	0.000000e+00
P31	0.000000e+00
P32	3.411451e+08
P33	4.409924e+08
P34	4.992367e+07
P35	2.507293e+07
P36	5.580234e+11
P37	1.543201e+11
P38	0.000000e+00
P39	0.000000e+00
P40	1.242703e+07
P41	4.848188e-03
P42	1.304591e+00
P43	1.501377e-07
P44	1.437744e+00
P45	0.000000e+00
P46	0.000000e+00
P47	0.000000e+00
P48	0.000000e+00
P49	0.000000e+00
P50	0.000000e+00
P51	0.000000e+00
P52	1.459108e-26
P53	2.038932e-26
P54	1.165002e-52
P56	4.966389e+03
P57	3.039355e+02
P58	6.468605e+03
P59	8.085756e+03
P60	1.617151e+03
P61	1.496850e+03
P62	5.074404e+01
P63	1.123618e+02
P64	9.786351e+01
P65	7.974064e+01
P66	2.174745e+01
P67	1.013443e-35
P68	6.858348e-14
P69	7.312702e-05
P70	4.980480e-12
P71	6.111291e+02
P72	1.872871e+08
P73	2.197591e+08
T1	3.393776e-05
T2	2.361451e-20
T3	9.079841e-14
T4	4.159588e-27
T5	5.704402e-43
T6	1.684236e-06
T7	2.976650e-16
T8	6.133110e-21
T9	1.346058e-18
T10	8.046380e-21
T13	3.118987e-05
T14	1.410996e-39
T15	8.477168e-45
T16	6.175485e-44
T17	5.383243e-18
T19	4.510228e-51
T20	1.180561e-40
T21	2.689381e-43
T22	1.379260e-41
T23	2.289000e-13
T24	3.350907e-17
T25	1.581947e-28
T26	1.730928e-50
T27	2.166838e-12
T28	4.342925e-51
T29	3.586441e-48
T30	2.573855e-33
T31	6.692564e-08
T32	5.862155e+03
T33	2.163500e-40
T34	5.416204e-43
T35	2.269782e-43
T36	2.266637e-02
T37	1.134812e-01
T38	7.937366e-01
T40	1.288481e-39
T41	0.000000e+00
T42	0.000000e+00
T43	0.000000e+00
T46	8.887138e+07
T47	4.755666e+02
T48	1.667937e-01
T49	9.758433e-02
T50	3.770839e-12
T51	3.776785e-15
T52	8.234301e-16
T53	0.000000e+00
T54	0.000000e+00
T55	0.000000e+00
T56	0.000000e+00
T57	1.012667e-73
T58	0.000000e+00
T59	0.000000e+00
T60	0.000000e+00
T91	5.641383e-44
T92	1.269788e-29
T93	1.881887e-48
