# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R160	2.568712e-02
R161	3.099438e-02
R162	3.654041e+11
R163	9.581579e-07
R164	3.425823e-12
R165	8.362663e+02
R166	1.174866e+06
R167	6.017265e+08
R168	7.184765e+07
R169	9.847626e-12
R171	5.376549e-03
R172	2.210954e+06
R173	3.033584e-05
R174	4.345175e-14
R175	8.510788e+01
R176	2.158717e+00
R177	2.915369e+01
R178	2.273195e-03
R179	1.283594e-08
R180	1.410063e+11
R181	3.133474e+09
R182	1.351311e+10
R183	8.673832e-13
R186	2.067632e-09
R187	3.848179e-44
R188	4.522429e-29
R189	1.339382e+06
R190	8.158185e+02
R192	1.244383e+11
R195	7.288422e-03
R196	3.601150e-26
R197	7.288530e-06
R198	1.936247e-01
R199	2.344118e+00
R200	2.812942e+00
R201	1.026226e-06
R202	1.235590e-01
R203	5.917356e+03
R204	8.325843e-01
R205	2.365953e-15
R206	3.967648e+00
R207	4.737521e-09
R209	5.815665e-05
R212	4.196626e-05
R213	1.228993e-12
R214	4.348462e-37
R215	5.351769e-03
R216	5.427178e-22
R217	2.272232e-06
R218	1.413893e-01
R219	1.452026e-08
R220	2.305637e-06
R221	3.264406e-03
R222	4.811450e-04
R223	4.192925e+01
R224	1.097190e+06
R225	1.129822e+01
R226	2.634614e-07
R227	4.464439e+02
R228	1.496728e-37
R229	2.306635e-32
R230	9.260536e-19
R231	1.526405e-21
R232	8.454232e-20
R233	3.961762e-23
R235	2.972983e+02
R236	1.148001e+02
R237	2.956041e+02
R238	2.128568e-16
R239	2.062924e-12
R242	2.471327e-17
R243	3.785129e-13
R244	1.095329e-13
R245	6.798793e-09
R246	1.146168e-01
R247	4.405693e+04
R248	1.243483e-05
R250	4.717993e+02
R251	4.717993e+02
R252	6.567345e+00
R254	1.287298e+01
R255	1.791511e-02
R257	4.476995e+10
R258	8.340795e-03
R259	1.917725e+07
R260	1.187176e+03
R261	5.641099e+07
R263	2.679210e-18
R264	1.839501e-45
R265	1.114438e-22
R266	1.046370e-17
R267	1.844962e-18
R268	1.059691e-23
R269	4.291194e-21
R270	2.311393e-23
R271	1.266342e-21
R272	2.076017e-18
R273	7.857087e-17
R274	1.113336e-18
R275	4.573458e-17
R276	1.134127e-47
R277	3.733839e-13
R278	7.226786e-14
R279	7.841421e-09
R281	4.146000e-06
R282	8.370492e-04
R283	3.798728e-09
R284	1.781632e-14
R287	1.241553e-24
R288	2.855752e-50
R289	5.177780e-09
R291	4.247310e+01
R292	2.160779e-01
R293	3.220420e+01
R294	2.093176e+01
R295	1.299586e+03
R296	1.426893e-03
R297	2.541454e-06
R298	9.533055e-13
R300	9.085556e-34
R301	3.718438e-06
R302	3.004151e-07
R303	2.002767e-07
R304	2.994575e+00
R305	2.994575e-01
R306	1.664422e-01
R307	3.336055e-08
R308	9.198584e-05
R309	5.755263e-06
R310	5.161736e-40
R311	2.764923e-19
R312	6.217117e-15
R313	1.887235e-10
R314	4.326161e-19
R315	1.589947e-13
R316	3.518345e-13
R317	1.441278e-10
R319	1.366395e-05
R320	3.833262e-05
R321	1.191318e-06
R322	1.176069e+00
R323	1.826292e-01
R324	1.306743e-01
R325	1.548938e-03
R326	5.373536e-07
R327	1.921965e-20
R328	3.972479e-14
R329	1.151330e-22
R330	2.516281e-21
R331	2.419000e-05
R332	4.491060e-05
R333	1.766205e-10
R334	1.077333e-06
R335	4.850814e-01
R336	5.408923e-03
R337	1.745196e-03
R338	1.165503e-07
R339	3.505273e-07
R340	2.190796e-06
R341	1.200556e-06
R342	1.226846e-06
R346	7.004094e+01
R347	5.670911e-04
R348	8.426218e+05
R350	1.302373e-10
R351	1.591256e-10
R352	7.163747e-11
R353	1.730873e+01
R354	2.289841e+05
R355	1.613024e-12
R356	1.108165e-10
R357	1.186895e-06
R358	1.055743e+00
R359	1.707856e-01
R360	2.665064e-08
R361	4.003079e-08
R362	7.685666e-12
R363	8.769671e-09
R364	1.858896e+02
R365	4.441609e+01
R366	1.556106e-02
R367	4.411127e-21
R368	1.149158e+04
R369	1.696174e+04
R370	2.446672e+03
R371	5.261644e-16
R372	4.414464e-17
R373	3.228580e-17
R374	3.732400e-11
R375	2.958609e-12
R376	1.315973e-06
R377	1.462984e+00
R378	9.991996e-04
R379	6.671426e-06
R380	2.836810e-04
R381	1.667240e-01
R382	9.643554e-05
R383	8.036296e-05
R384	2.240509e-08
R385	8.835282e-04
R387	2.801902e-10
R389	5.858966e-05
R390	1.044764e-03
R391	1.137620e-01
R392	3.733840e-13
R393	2.723374e-02
R394	2.723374e-02
R395	3.348483e-02
R396	1.698304e+02
R397	3.649291e-01
R398	4.220891e+02
R399	2.426149e+01
R400	3.390328e+02
R401	1.431664e+05
R402	1.100405e+04
R403	1.024038e+04
R404	1.100405e+03
R405	2.055777e+03
R406	4.231026e+02
R407	2.575627e-02
R408	3.727044e+04
R409	1.345148e+03
R411	2.241914e+04
R412	1.363831e+04
R413	1.328129e+08
R414	6.593740e+03
R415	3.077520e+07
R416	1.257387e+07
R417	5.253813e-03
R418	9.942114e-04
R419	3.713460e+05
R420	1.326236e+05
R421	3.005859e-10
R422	3.552081e+01
R423	2.745496e+06
R424	1.364672e+06
R425	1.379705e-02
R426	9.933531e+08
R427	9.933531e+08
R428	4.083411e+09
R429	2.550597e-34
R430	5.560504e-05
R431	1.018690e-05
R432	5.409394e-12
R433	1.070899e+09
R434	1.350629e+07
R435	5.479557e-06
R436	2.348381e-06
R437	2.246501e-11
R438	6.351577e-08
R439	1.966143e+05
R440	1.850740e+00
R441	2.347368e+12
R443	1.066774e+05
R444	9.857768e+08
R445	1.746271e+11
R446	3.490350e-28
R447	5.485131e-06
R448	1.080904e+01
R449	7.788639e+05
R450	2.933721e+06
R451	1.947160e+05
R452	1.910141e+01
R453	8.913993e+01
R454	1.242590e+13
R455	6.378794e+08
R456	5.447078e+07
R457	2.702089e-05
R458	3.120626e+13
R459	4.637943e+02
R460	7.262438e+02
R461	1.407709e-08
R462	2.667593e+00
R463	1.424228e-01
R464	1.053944e+09
R465	3.541224e+05
R466	3.541224e+05
R467	5.026094e-38
R468	1.994648e-04
R469	3.062790e+00
R470	1.589584e+05
R471	1.643667e+01
R472	2.310760e-06
R473	5.087350e-36
R474	3.514189e-44
R475	8.735176e-34
R477	1.185673e-08
R478	1.185673e-08
R479	3.918816e-14
R480	1.461044e-13
R481	7.365612e-03
R482	6.958581e-06
R483	1.090548e+04
R485	7.387088e-04
R486	7.387088e-04
R487	3.476772e+02
R488	1.859380e-03
R489	1.483303e+06
R490	2.820467e+02
R491	1.002723e+05
R492	2.407971e-05
R493	7.835304e+09
R494	6.752243e+03
R495	8.706206e-06
R496	2.584536e+04
R498	2.203538e-03
R499	5.294078e+04
R500	7.912923e-01
R501	2.094330e+09
R502	1.034694e+08
R503	4.272359e+00
R504	1.229528e+09
R505	5.962471e+10
R506	1.167199e-12
R507	2.743707e-15
R509	4.608414e-12
R512	4.438580e+11
R513	3.477399e+09
R515	1.236656e-11
R516	2.199264e-08
R517	8.028941e-06
R519	1.686478e+04
R520	8.997309e+02
R521	1.114995e+04
R522	1.743742e+10
R523	1.083576e-04
R524	1.390597e+02
R525	2.522023e+07
R526	3.817889e+06
R527	1.770366e-19
R528	2.323802e-16
R533	1.366825e-45
R534	1.258942e-53
R535	4.997503e-23
R536	1.050338e-15
R537	1.797882e-18
R538	1.849039e-62
R540	2.719175e-51
R541	5.599504e-20
R542	1.076068e-60
R543	6.979625e-18
R544	2.497281e-17
R545	6.811100e-17
R546	1.555431e-31
R547	1.294974e-26
R548	6.083986e-29
R549	5.372460e-37
R551	1.262357e-21
R552	1.701326e-42
R553	6.803590e-32
R554	6.046834e-23
R555	6.137966e-49
R556	2.802192e-48
R557	5.246554e-46
R558	3.067216e-19
R559	2.355896e-44
R560	1.809248e-17
R561	1.701050e+09
R562	5.154286e-24
R563	6.149917e-49
R564	7.289727e-50
R565	1.514720e-16
R566	4.261535e-20
R567	3.761047e-18
R568	1.366422e-11
R569	5.139049e-19
R570	1.422575e-18
R571	1.422575e-18
R572	2.673471e-17
R573	3.954662e-22
R574	6.680938e-19
R575	3.229366e-17
R576	2.870548e-18
R577	6.477846e-47
R578	2.890190e-18
R579	1.816518e-46
R596	3.815828e+04
R597	2.798274e+05
R598	7.583404e+01
R599	3.728507e+02
R608	4.248461e-31
R611	5.329509e-47
R617	4.817190e-15
R618	7.332629e-05
R639	1.012641e-17
R640	3.086283e+02
R641	9.605748e-15
R642	4.057589e-33
R643	1.067787e-33
R644	3.127767e-07
R645	4.393898e+11
M2	1.032215e+01
M3	6.100644e+04
M4	3.469017e+08
M5	5.155805e+00
M6	8.775912e+04
M7	7.482569e-02
M9	2.001416e+03
M10	7.451119e+10
M11	2.936928e-11
M12	4.194780e+11
M13	1.340397e+09
M14	6.254076e-03
M15	2.154913e+06
M16	1.732481e+09
M17	2.230496e+12
M18	4.081575e+09
M19	2.687121e+10
M20	3.792727e+05
M21	4.810062e-19
M22	1.466535e-08
M23	3.277885e+00
M24	1.489146e+00
M25	1.909910e-06
M26	4.701485e+02
M27	4.950375e+02
M28	2.541853e+00
M29	2.129952e-02
M31	1.402834e+10
M32	1.878408e+07
M33	2.083629e+06
M34	1.794627e+11
M35	5.082831e+13
M36	7.397401e+06
M37	1.990278e-02
M38	6.415089e+02
M39	5.120517e+11
M40	1.242726e-15
M41	5.401163e+02
M42	1.747052e+05
M43	1.960688e+04
M44	1.042851e+07
M45	4.234184e-49
M46	4.182967e-15
M47	9.300072e-17
M48	1.349941e-17
M49	9.885192e-17
M50	5.068001e-17
M51	2.992454e-17
M52	3.424888e-60
M53	1.866501e-62
M54	4.875208e-71
M55	4.941489e-137
M56	1.598320e-03
M57	1.809573e+09
M58	3.890979e+04
M73	2.382770e-02
M85	9.605745e-15
M86	2.652754e-06
M88	1.580234e+08
M89	2.228709e+12
M90	2.026788e+07
P1	8.195775e+10
P2	3.460342e+10
P3	7.163727e+12
P4	4.353908e+13
P5	2.585667e+10
P6	5.319887e+11
P7	6.681111e+10
P8	1.630677e+07
P9	2.448626e+05
P10	1.782692e+06
P11	7.395802e+06
P12	6.288027e-03
P13	1.451178e-02
P14	1.735290e+05
P15	1.848765e+04
P16	5.169333e+01
P17	3.711310e+01
P18	2.079085e+05
P19	5.226166e+04
P20	1.980127e+10
P21	1.774736e+10
P22	1.070364e+06
P23	1.098961e+05
P24	8.514172e+00
P25	8.019686e+02
P26	2.538391e+00
P27	3.940533e+04
P28	8.443999e+03
P29	8.443999e+03
P30	3.876321e-18
P31	1.375177e-31
P32	2.453660e+05
P33	3.171804e+05
P34	3.590722e+04
P35	9.060004e+07
P36	2.708699e+12
P37	6.023291e+10
P38	0.000000e+00
P39	0.000000e+00
P40	1.655622e+06
P41	5.306940e-06
P42	1.098544e-02
P43	6.768513e-17
P44	1.867360e+03
P45	3.908649e-19
P46	4.613881e-15
P47	8.797412e-14
P48	1.705689e-16
P49	4.318046e-19
P50	7.105204e-18
P51	1.064621e-15
P52	2.095386e-29
P53	3.699966e-28
P54	1.436287e-61
P56	1.283603e-02
P57	1.189265e-01
P58	4.783395e-03
P59	5.979243e-03
P60	1.195849e-03
P61	1.253846e+03
P62	2.534224e-02
P63	5.611497e-02
P64	4.887433e-02
P65	3.982353e-02
P66	1.086096e-02
P67	4.057590e-33
P68	9.595620e-15
P69	2.630685e-06
P70	1.210784e-15
P71	5.725663e+05
P72	2.162334e+03
P73	2.553169e+03
T1	1.012833e+03
T2	3.736242e-15
T3	1.025742e-10
T4	6.442354e-23
T5	8.234086e-37
T6	3.997959e+01
T7	4.970902e-04
T8	6.257374e-17
T9	1.124056e-14
T10	2.097140e-15
T11	0.000000e+00
T12	0.000000e+00
T13	1.076731e+05
T14	1.102541e-26
T15	2.205761e-23
T16	1.286805e-12
T17	3.468200e+08
T18	8.169871e+04
T19	1.167689e-25
T20	3.120689e-24
T21	5.508003e-42
T22	3.205438e-40
T23	5.044483e-14
T24	7.910759e-18
T25	4.408583e-25
T26	1.626005e-47
T27	3.844511e-10
T28	1.128555e-48
T29	5.275729e-39
T30	2.116996e-26
T31	2.555744e-05
T32	2.304584e+06
T33	8.528003e-35
T34	3.202787e-39
T35	1.345253e-39
T36	1.396181e+01
T37	1.171735e-01
T38	2.591425e+02
T40	1.152463e-31
T41	6.049984e-73
T42	1.662273e-51
T43	2.829645e-17
T46	6.322530e-141
T47	6.504063e+02
T48	2.532614e-23
T49	8.453325e-25
T50	1.420657e-07
T51	1.116095e-10
T52	1.785545e-09
T53	8.993978e-22
T54	8.055509e-15
T55	8.019904e-14
T56	8.226077e-15
T57	1.811104e-74
T58	6.617373e-58
T59	1.610441e-56
T60	1.074556e-65
T91	4.215732e-34
T92	4.120541e-29
T93	6.048160e-35
