Std No.	Outgassing	ChemProd	ChemLoss	DryDepo		WetDepo		Escape		Condensation	Net Flux	Global Change
33	0.000000e+00	2.144963e+05	-1.998012e+05	-7.502424e+02	-1.394484e+04	-0.000000e+00	0.000000e+00	-2.364686e-11	-1.836833e-22
34	0.000000e+00	3.047843e+07	-3.047842e+07	-1.912837e+01	-7.760356e-11	-0.000000e+00	0.000000e+00	1.248376e-08	4.615279e-18
35	0.000000e+00	4.865288e+07	-4.862668e+07	-2.174326e+04	-4.459682e+03	-0.000000e+00	0.000000e+00	-6.857873e-06	-2.546086e-18
36	0.000000e+00	2.278205e+07	-2.278203e+07	-2.008819e+01	-7.669073e-10	-0.000000e+00	0.000000e+00	-1.033935e-08	-5.218162e-19
40	0.000000e+00	1.243981e+10	-1.243981e+10	-0.000000e+00	-2.096657e-09	-0.000000e+00	0.000000e+00	1.914976e-03	6.491235e-14
41	0.000000e+00	4.468209e+06	-4.468209e+06	-0.000000e+00	-5.336614e-10	-0.000000e+00	0.000000e+00	-2.808618e-07	-7.683187e-17
76	0.000000e+00	2.495050e+04	-2.495050e+04	-0.000000e+00	-7.059473e-15	-0.000000e+00	0.000000e+00	4.427413e-09	5.150348e-14
77	0.000000e+00	4.265265e+04	-4.265265e+04	-0.000000e+00	-6.697801e-14	-0.000000e+00	0.000000e+00	5.216795e-09	7.433132e-15
42	0.000000e+00	5.377957e+10	-5.377957e+10	-0.000000e+00	-1.609339e-05	-0.000000e+00	0.000000e+00	1.608968e-03	6.887773e-18
43	3.000000e+09	8.873135e+11	-8.874623e+11	-2.521779e+09	-3.293956e+08	-0.000000e+00	0.000000e+00	-1.466871e-01	-4.856810e-17
74	0.000000e+00	8.481289e+11	-8.481289e+11	-0.000000e+00	-5.303130e-16	-0.000000e+00	0.000000e+00	1.442871e-01	1.893074e-05
75	0.000000e+00	7.940935e+10	-7.940935e+10	-0.000000e+00	-3.636754e-15	-0.000000e+00	0.000000e+00	-3.662109e-04	-7.012755e-09
44	0.000000e+00	3.319093e+08	-3.319093e+08	-8.656147e-02	-1.661439e+01	-0.000000e+00	0.000000e+00	-7.802294e-07	-3.344634e-18
45	3.000000e+08	9.610287e+09	-9.791711e+09	-1.185300e+08	-4.630351e+04	-0.000000e+00	0.000000e+00	-3.308983e-03	-2.222411e-18
46	0.000000e+00	1.472927e+10	-1.472927e+10	-0.000000e+00	-9.477474e-07	-0.000000e+00	0.000000e+00	4.786497e-03	2.739722e-15
47	0.000000e+00	1.085720e+10	-1.085720e+10	-0.000000e+00	-1.572067e-04	-0.000000e+00	0.000000e+00	-1.475185e-03	-1.064216e-17
48	0.000000e+00	3.853117e+09	-3.853117e+09	-0.000000e+00	-2.866552e-08	-0.000000e+00	0.000000e+00	-2.866552e-08	-1.127662e-19
68	0.000000e+00	1.483736e+08	-1.481650e+08	-1.042289e+05	-1.043476e+05	-0.000000e+00	0.000000e+00	7.924973e-08	6.970964e-19
73	0.000000e+00	3.301789e+08	-1.383833e+05	-6.063118e+07	-9.388471e+07	-0.000000e+00	-1.755246e+08	2.086163e-07	2.994991e-21
78	0.000000e+00	0.000000e+00	0.000000e+00	-1.755246e+08	-3.308260e-04	-0.000000e+00	1.755246e+08	2.682209e-07	1.329720e-22
79	0.000000e+00	2.271789e-03	0.000000e+00	-0.000000e+00	-2.749782e-08	-0.000000e+00	-2.271761e-03	-1.489342e-11	-3.170921e-22
111	0.000000e+00	0.000000e+00	0.000000e+00	-2.271761e-03	-3.959750e-13	-0.000000e+00	2.271761e-03	3.507351e-14	1.279832e-22
