Type	Std	Rate
R1	2.772444e-83	1.067825e-84	3.803586e-84	1.564153e-86	1.108087e-89	3.502052e-93	2.427794e-96	4.780402e-99	7.771984e-102	3.449813e-103	3.555758e-103	4.160011e-103	6.576512e-103	1.283318e-102	3.193005e-102	9.831860e-102	3.573665e-101	1.474221e-100	6.731075e-100	3.435869e-99	1.833381e-98	9.922866e-98	5.007034e-97	2.296812e-96	9.596267e-96	3.748400e-95	1.358608e-94	4.615692e-94	1.456253e-93	4.329873e-93	1.218168e-92	3.263803e-92	8.497722e-92	2.150477e-91	4.758462e-91	9.244149e-91	1.472349e-90	2.167980e-90	8.797452e-90	4.478115e-88	2.323335e-86	9.091791e-85	1.982343e-83	2.688596e-82	3.145682e-81	2.782645e-80	1.609394e-79	5.988451e-79	1.499331e-78	2.679357e-78	3.615411e-78	3.869724e-78	3.426733e-78	2.601778e-78	1.745566e-78	1.061344e-78	6.170064e-79	3.979428e-78	1.169884e-76	1.854718e-75	1.503380e-74	7.231299e-74	2.331349e-73	5.528185e-73	1.038661e-72	1.646647e-72	2.326635e-72	3.082717e-72	4.075326e-72	6.693469e-72	1.192141e-70	4.613062e-69	7.023099e-69	6.463306e-69	4.849421e-69	3.242934e-69	2.012087e-69	1.184080e-69	6.699191e-70	3.676821e-70	1.969972e-70	1.035073e-70	5.351767e-71	2.730185e-71	1.377112e-71	6.879727e-72	3.408927e-72	1.677424e-72	8.205861e-73	3.994913e-73	1.937444e-73	9.369976e-74	4.523981e-74	2.183316e-74	1.054744e-74	5.108925e-75	2.485759e-75	1.217069e-75	6.003381e-76	2.981291e-76	
R2	1.055808e-82	4.401438e-84	9.684181e-84	3.936119e-86	6.358373e-89	5.928768e-92	1.177064e-94	6.374369e-97	3.703753e-99	6.449088e-100	1.710165e-99	4.326768e-99	1.192099e-98	3.444340e-98	1.129535e-97	6.666566e-97	6.860758e-96	5.093362e-95	3.439446e-94	2.354830e-93	1.473084e-92	8.274547e-92	4.269926e-91	2.204377e-90	1.193355e-89	6.620689e-89	3.469668e-88	1.661259e-87	7.095886e-87	2.751201e-86	9.762186e-86	3.212387e-85	1.002018e-84	2.887868e-84	6.386258e-84	1.026756e-83	1.037415e-83	8.090661e-84	4.417090e-83	1.165635e-80	4.348621e-79	8.296167e-78	9.209992e-77	6.880783e-76	4.738228e-75	2.598176e-74	9.704633e-74	2.412238e-73	4.156085e-73	5.254081e-73	5.150751e-73	4.110463e-73	2.782714e-73	1.655666e-73	8.967089e-74	4.664492e-74	2.686257e-74	2.269362e-73	1.165306e-71	3.769533e-70	7.031167e-69	1.010057e-67	1.283872e-66	1.270895e-65	9.092709e-65	4.853720e-64	2.065673e-63	7.498408e-63	2.495413e-62	1.031089e-61	1.591931e-59	1.779594e-58	4.252554e-60	2.005985e-60	1.768377e-60	1.517372e-60	1.272655e-60	1.048955e-60	8.517364e-61	6.825733e-61	5.408200e-61	4.243812e-61	3.303243e-61	2.553885e-61	1.963539e-61	1.502670e-61	1.145509e-61	8.703534e-62	6.593903e-62	4.982773e-62	3.756334e-62	2.825269e-62	2.120090e-62	1.587092e-62	1.184994e-62	8.821976e-63	6.545825e-63	4.836902e-63	3.547219e-63	2.519011e-63	
R3	3.793171e-38	1.169157e-38	4.816639e-38	1.558408e-39	2.356875e-41	3.170528e-43	7.954220e-45	3.590908e-46	1.113577e-47	1.699491e-48	1.370621e-48	1.259378e-48	1.537792e-48	2.289103e-48	4.208992e-48	9.244130e-48	2.328440e-47	6.508802e-47	1.976523e-46	6.564165e-46	2.259755e-45	7.886562e-45	2.614251e-44	8.077565e-44	2.329887e-43	6.404359e-43	1.666402e-42	4.138389e-42	9.728322e-42	2.190110e-41	4.732478e-41	9.832469e-41	1.993292e-40	3.932953e-40	6.914658e-40	1.063038e-39	1.314172e-39	1.403211e-39	3.776736e-39	6.661846e-38	4.184090e-37	1.798403e-36	5.702871e-36	1.447671e-35	3.467377e-35	7.323224e-35	1.266521e-34	1.777341e-34	2.067588e-34	2.050958e-34	1.781958e-34	1.388436e-34	9.902265e-35	6.580229e-35	4.137150e-35	2.493252e-35	1.504191e-35	1.045434e-34	3.415717e-33	6.172210e-32	5.820933e-31	3.312463e-30	1.280532e-29	3.680227e-29	8.452083e-29	1.648862e-28	2.881786e-28	4.741959e-28	7.809134e-28	1.601335e-27	3.543394e-26	1.248979e-24	1.784028e-24	1.692018e-24	1.382847e-24	1.044430e-24	7.506033e-25	5.211144e-25	3.526263e-25	2.339069e-25	1.526938e-25	9.837195e-26	6.267545e-26	3.955370e-26	2.475540e-26	1.537998e-26	9.492056e-27	5.822648e-27	3.551441e-27	2.154346e-27	1.299843e-27	7.800089e-28	4.654053e-28	2.759809e-28	1.625235e-28	9.494305e-29	5.493269e-29	3.140807e-29	1.768895e-29	9.768023e-30	
R4	8.906498e-26	2.215259e-25	5.535456e-24	5.656309e-25	3.491654e-26	2.728943e-27	3.344084e-28	3.372728e-29	5.462076e-31	3.028603e-33	1.491469e-35	1.227349e-37	3.376810e-38	2.498043e-38	2.627139e-38	3.548442e-38	5.671204e-38	9.893372e-38	1.762173e-37	3.169241e-37	5.438996e-37	9.075122e-37	1.433471e-36	2.168286e-36	3.180276e-36	4.609954e-36	6.555489e-36	9.208256e-36	1.277141e-35	1.780837e-35	2.532236e-35	3.809538e-35	6.232992e-35	1.054515e-34	1.461525e-34	1.533888e-34	9.571575e-35	3.748757e-35	2.970378e-35	1.382983e-34	2.218673e-34	2.463849e-34	2.111889e-34	1.628600e-34	1.670727e-34	2.686328e-34	4.800441e-34	6.863560e-34	7.308258e-34	5.965550e-34	3.950738e-34	2.267562e-34	1.199137e-34	6.069093e-35	2.967232e-35	1.393878e-35	6.471310e-36	3.392566e-35	8.187030e-34	1.072001e-32	7.205208e-32	2.879286e-31	7.705001e-31	1.508942e-30	2.316361e-30	2.945105e-30	3.243259e-30	3.216569e-30	3.018171e-30	3.266670e-30	2.412923e-29	2.111576e-29	5.787928e-30	1.692907e-30	4.903349e-31	1.408153e-31	4.018211e-32	1.141677e-32	3.236236e-33	9.169015e-34	2.600903e-34	7.398036e-35	2.113130e-35	6.069596e-36	1.755622e-36	5.121388e-37	1.509154e-37	4.500276e-38	1.360633e-38	4.179472e-39	1.306989e-39	4.169114e-40	1.358938e-40	4.532976e-41	1.549337e-41	5.433696e-42	1.960369e-42	7.324384e-43	2.893005e-43	1.300602e-43	
R5	5.106500e-53	1.918120e-54	7.567079e-55	1.763038e-57	1.366188e-60	6.243602e-64	6.016991e-67	1.463028e-69	3.098162e-72	1.438971e-73	1.160707e-73	1.066746e-73	1.302916e-73	1.940011e-73	3.568063e-73	7.838436e-73	1.974832e-72	5.521551e-72	1.677072e-71	5.570735e-71	1.918110e-70	6.695327e-70	2.219707e-69	6.859371e-69	1.978716e-68	5.439481e-68	1.415416e-67	3.515187e-67	8.263409e-67	1.860303e-66	4.019732e-66	8.351357e-66	1.692970e-65	3.340264e-65	5.872454e-65	9.027964e-65	1.116076e-64	1.191727e-64	3.207692e-64	5.658494e-63	3.554213e-62	1.527810e-61	4.845270e-61	1.230092e-60	2.946538e-60	6.223815e-60	1.076490e-59	1.510815e-59	1.757714e-59	1.743754e-59	1.515206e-59	1.180721e-59	8.421779e-60	5.597041e-60	3.519381e-60	2.121173e-60	1.279839e-60	8.895858e-60	2.906752e-58	5.252882e-57	4.954233e-56	2.819407e-55	1.089975e-54	3.132688e-54	7.194821e-54	1.403628e-53	2.453237e-53	4.036866e-53	6.648102e-53	1.363280e-52	3.016692e-51	1.063349e-49	1.518914e-49	1.440622e-49	1.177431e-49	8.893278e-50	6.391750e-50	4.437897e-50	3.003339e-50	1.992471e-50	1.300913e-50	8.383015e-51	5.342696e-51	3.373076e-51	2.112224e-51	1.313196e-51	8.112099e-52	4.982171e-52	3.043640e-52	1.850175e-52	1.119399e-52	6.741715e-53	4.041868e-53	2.412001e-53	1.432353e-53	8.460964e-54	4.968262e-54	2.897283e-54	1.675640e-54	9.592021e-55	
R6	3.962859e-34	1.473216e-30	2.658273e-25	8.690771e-24	1.049693e-23	1.152694e-23	1.724884e-23	3.541581e-23	6.306885e-23	1.209590e-22	2.418560e-22	4.474633e-22	9.302099e-22	2.116233e-21	5.447283e-21	1.584273e-20	5.080798e-20	1.761746e-19	6.530767e-19	2.610345e-18	1.077456e-17	4.473584e-17	1.759745e-16	6.425700e-16	2.179786e-15	6.990817e-15	2.112306e-14	6.053504e-14	1.636432e-13	4.210459e-13	1.033055e-12	2.428674e-12	5.543555e-12	1.227443e-11	2.413179e-11	4.196568e-11	5.925792e-11	7.280105e-11	2.265441e-10	4.633068e-09	3.377771e-08	1.684946e-07	6.191324e-07	1.815643e-06	5.000208e-06	1.206307e-05	2.362562e-05	3.714111e-05	4.777533e-05	5.161676e-05	4.802657e-05	3.934665e-05	2.894415e-05	1.945191e-05	1.212696e-05	7.107208e-06	4.091481e-06	2.664067e-05	8.011677e-04	1.310121e-02	1.100133e-01	5.488071e-01	1.831798e+00	4.475997e+00	8.594351e+00	1.373480e+01	1.911983e+01	2.396704e+01	2.767858e+01	3.272076e+01	1.712611e+02	5.341459e+01	9.990395e-01	4.156911e-01	2.794351e-01	1.984181e-01	1.461049e-01	1.099111e-01	8.354318e-02	6.372318e-02	4.859628e-02	3.699086e-02	2.808793e-02	2.127494e-02	1.607802e-02	1.212647e-02	9.130373e-03	6.864133e-03	5.153290e-03	3.863744e-03	2.892961e-03	2.162871e-03	1.614244e-03	1.202253e-03	8.930455e-04	6.610964e-04	4.871434e-04	3.564829e-04	2.571293e-04	1.769082e-04	
R7	9.127202e-42	3.790578e-41	3.414124e-39	3.143093e-39	1.557366e-39	9.292761e-40	8.325833e-40	8.656008e-40	3.444063e-40	6.807356e-41	1.803591e-41	7.067352e-42	4.208888e-42	3.130554e-42	2.972069e-42	3.468825e-42	4.817006e-42	7.707828e-42	1.388260e-41	2.876705e-41	6.452114e-41	1.551772e-40	3.711030e-40	8.639305e-40	1.948500e-39	4.315938e-39	9.192889e-39	1.874131e-38	3.574069e-38	6.381729e-38	1.064145e-37	1.669796e-37	2.503374e-37	3.460334e-37	3.848778e-37	3.203165e-37	1.830204e-37	8.240101e-38	9.695535e-38	1.158916e-36	1.346514e-35	1.731572e-34	1.616549e-33	1.110869e-32	6.902421e-32	3.472714e-31	1.242943e-30	3.074629e-30	5.402394e-30	7.036812e-30	7.069994e-30	5.658475e-30	3.705202e-30	2.034459e-30	9.599283e-31	3.988025e-31	1.542374e-31	6.465639e-31	1.211035e-29	1.201921e-28	5.999099e-28	1.747387e-27	3.349737e-27	4.624115e-27	4.929263e-27	4.291664e-27	3.191665e-27	2.102432e-27	1.274477e-27	8.289186e-28	2.495025e-27	4.515736e-28	1.764832e-30	4.994258e-33	2.870173e-34	6.157009e-35	1.412787e-35	3.349381e-36	8.137766e-37	2.017107e-37	5.091543e-38	1.310741e-38	3.464304e-39	9.539887e-40	2.806917e-40	9.112109e-41	3.343701e-41	1.384868e-41	6.299924e-42	3.038719e-42	1.510238e-42	7.591440e-43	3.817010e-43	1.907018e-43	9.426174e-44	4.596300e-44	2.209395e-44	1.053112e-44	5.099941e-45	2.647178e-45	
R8	3.277133e-27	1.357095e-26	1.922134e-24	1.776492e-24	6.669763e-25	3.189686e-25	2.472511e-25	2.339520e-25	1.002334e-25	3.168825e-26	1.279756e-26	5.610538e-27	3.375657e-27	2.604275e-27	2.683196e-27	3.537331e-27	5.698521e-27	1.075127e-26	2.300174e-26	5.628426e-26	1.473242e-25	4.073806e-25	1.111161e-24	2.945545e-24	7.594630e-24	1.937906e-23	4.812934e-23	1.163785e-22	2.695073e-22	6.013109e-22	1.289417e-21	2.651839e-21	5.299017e-21	1.029003e-20	1.785061e-20	2.738882e-20	3.440053e-20	3.803061e-20	1.072410e-19	1.989932e-18	1.316638e-17	5.976836e-17	2.011199e-16	5.453725e-16	1.405894e-15	3.217540e-15	6.051243e-15	9.205151e-15	1.144875e-14	1.181744e-14	1.026201e-14	7.597136e-15	4.866463e-15	2.743453e-15	1.386621e-15	6.402413e-16	2.839839e-16	1.401997e-15	3.162314e-14	3.851504e-13	2.397468e-12	8.830602e-12	2.165970e-11	3.862099e-11	5.352790e-11	6.073925e-11	5.863144e-11	4.938353e-11	3.694293e-11	2.751671e-11	9.662128e-11	2.803857e-11	4.832735e-13	9.750940e-14	3.134414e-14	1.013829e-14	3.271635e-15	1.054018e-15	3.393774e-16	1.093912e-16	3.539894e-17	1.156152e-17	3.849128e-18	1.329470e-18	4.897708e-19	1.991455e-19	9.170561e-20	4.779619e-20	2.744617e-20	1.676339e-20	1.058102e-20	6.772263e-21	4.344507e-21	2.773248e-21	1.752665e-21	1.092335e-21	6.689517e-22	4.008989e-22	2.334333e-22	1.298392e-22	
R9	4.571144e-27	3.309862e-26	1.766634e-25	5.423554e-25	4.639651e-25	2.488789e-25	1.252801e-25	6.171999e-26	2.126538e-26	6.163841e-27	3.145580e-27	2.306031e-27	1.766466e-27	1.263885e-27	8.448195e-28	5.315995e-28	3.195863e-28	1.856120e-28	1.052571e-28	5.934765e-29	3.350335e-29	1.904574e-29	1.082511e-29	6.118126e-30	3.423106e-30	1.889502e-30	1.025866e-30	5.444798e-31	2.814872e-31	1.409070e-31	6.832204e-32	3.311245e-32	1.613873e-32	7.377944e-33	2.687442e-33	7.453010e-34	1.535830e-34	3.056565e-35	7.731153e-36	3.443158e-36	4.924627e-36	1.288767e-35	3.350668e-35	8.601477e-35	2.760875e-34	9.941381e-34	3.051271e-33	6.987600e-33	1.192052e-32	1.587101e-32	1.735158e-32	1.620803e-32	1.329259e-32	9.755136e-33	6.503402e-33	3.992915e-33	2.287237e-33	1.237116e-33	6.385650e-34	3.174248e-34	1.531238e-34	7.214959e-35	3.339311e-35	1.525588e-35	6.908879e-36	3.112464e-36	1.398847e-36	6.285832e-37	2.828534e-37	1.275755e-37	5.769601e-38	2.624706e-38	1.198879e-38	5.493108e-39	2.525832e-39	1.166149e-39	5.408289e-40	2.520172e-40	1.179863e-40	5.546954e-41	2.616439e-41	1.236672e-41	5.848225e-42	2.762387e-42	1.301004e-42	6.099140e-43	2.841624e-43	1.313863e-43	6.020887e-44	2.731382e-44	1.225212e-44	5.427621e-45	2.371180e-45	1.019935e-45	4.312204e-46	1.790300e-46	7.319140e-47	2.996785e-47	1.307475e-47	7.120508e-48	
R10	4.584563e-46	9.999374e-49	1.002196e-51	2.688873e-55	1.466105e-59	2.012074e-64	3.932862e-69	2.017903e-73	1.745042e-77	1.553248e-79	7.795439e-80	4.244070e-80	2.229333e-80	1.131898e-80	5.647540e-81	2.787405e-81	1.367909e-81	6.682510e-82	3.248779e-82	1.574376e-82	7.591185e-83	3.648677e-83	1.745884e-83	8.318382e-84	3.946203e-84	1.864339e-84	8.770948e-85	4.108781e-85	1.919770e-85	8.962600e-86	4.193358e-86	1.992231e-86	9.637038e-87	4.645759e-87	2.105863e-87	8.987396e-88	3.612855e-88	1.507302e-88	7.009498e-89	3.566986e-89	1.913184e-89	1.073051e-89	6.494667e-90	4.519060e-90	4.018069e-90	4.357442e-90	4.757649e-90	4.655114e-90	3.984413e-90	3.023854e-90	2.080479e-90	1.324355e-90	7.921482e-91	4.500430e-91	2.446771e-91	1.280077e-91	6.473556e-92	3.177294e-92	1.518992e-92	7.096732e-93	3.249713e-93	1.462414e-93	6.483139e-94	2.837563e-94	1.228610e-94	5.271759e-95	2.245094e-95	9.502067e-96	4.001111e-96	1.677663e-96	7.009456e-97	2.922041e-97	1.215293e-97	5.043617e-98	2.089828e-98	8.650672e-99	3.579571e-99	1.481510e-99	6.135894e-100	2.543902e-100	1.055993e-100	4.389245e-101	1.826677e-101	7.610317e-102	3.173162e-102	1.323619e-102	5.520750e-103	2.301048e-103	9.576591e-104	3.975996e-104	1.644901e-104	6.771886e-105	2.769988e-105	1.123775e-105	4.513429e-106	1.791765e-106	7.032016e-107	2.747710e-107	1.100985e-107	4.894711e-108	
