OH				LOSS RXS		INT RX RATE	TL = 3.47e+12

  M89	OH	+ CO		= CO2	+ H		3.120295e+12
  M39	OH	+ CO		= CHO2			2.564614e+11
  R445	O	+ OH		= O2	+ H		9.718625e+10
  R512	OH	+ H2		= H2O	+ H		3.586439e+07
  R522	OH	+ HO2		= H2O	+ O2		1.932673e+07
  R513	OH	+ H2O2		= H2O	+ HO2		1.548970e+07
  R501	OH	+ CH4		= CH3	+ H2O		1.996950e+06
  R493	OH	+ CH2O		= CHO	+ H2O		7.863854e+05
  R525	OH	+ O3		= HO2	+ O2		1.646526e+05
  R528	OH	+ SO		= SO2	+ H		8.126527e+04
  M18	H	+ OH		= H2O			4.825260e+04
  R504	OH	+ CHO		= CO	+ H2O		9.625363e+03
  M47	SO	+ OH		= HSO2			7.289914e+03
  M50	SO2	+ OH		= HSO3			4.885251e+03
  R505	OH	+ CHO2		= CO2	+ H2O		1.466516e+03
  R526	OH	+ OH		= H2O	+ O		1.124053e+03 (x2)
  R232	H2S	+ OH		= H2O	+ HS		1.571887e+02
  R483	OH	+ C2H2O		= CO	+ CH3O		8.583647e+01
  R502	OH	+ CH4O		= CH3O	+ H2O		9.010892e+00
  M44	OH	+ OH		= H2O2			4.187528e+00 (x2)
  R527	OH	+ S		= H	+ SO		1.878354e-01
  R574	HSO	+ OH		= H2O	+ SO		1.813068e-01
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.771262e-01
  R295	N	+ OH		= NO	+ H		1.297703e-01
  R489	OH	+ C2H4O		= C2H3O	+ H2O		5.961155e-02
  R499	OH	+ CH3O		= CH2O	+ H2O		4.692260e-02
  R503	OH	+ CH4O2		= CH3O2	+ H2O		4.051998e-02
  M42	OH	+ NO		= HNO2			1.981041e-02
  M43	OH	+ NO2		= HNO3			1.414910e-02
  R496	OH	+ CH3		= CH2	+ H2O		6.597298e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		3.192336e-03
  R524	OH	+ NO3		= HO2	+ NO2		2.539323e-03
  R491	OH	+ C2H6		= C2H5	+ H2O		1.979735e-03
  R492	OH	+ CH2		= CH2O	+ H		9.629871e-04
  R500	OH	+ CH3O2		= CH4O	+ O2		2.340168e-04
  R494	OH	+ CH2O2		= CHO2	+ H2O		4.785037e-05
  R566	HSO3	+ OH		= H2O	+ SO3		2.385162e-05
  R520	OH	+ HNO2		= H2O	+ NO2		8.904303e-06
  M38	OH	+ C2H4		= C2H5O			3.240112e-06
  M41	OH	+ HNO3		= H2O	+ NO3		1.762539e-06
  R519	OH	+ HNO		= H2O	+ NO		1.079284e-06
  R523	OH	+ NH3		= H2O	+ NH2		2.044285e-08
  R308	NH	+ OH		= H	+ HNO		1.544176e-08
  R481	OH	+ C2H2		= C2HO	+ H2		6.079884e-09
  R490	OH	+ C2H5		= C2H4	+ H2O		4.755697e-09
  R309	NH	+ OH		= H2O	+ N		7.612137e-10
  R517	OH	+ HCNO		= CNO	+ H2O		5.723930e-10
  R326	NH2	+ OH		= H2O	+ NH		2.807780e-10
  R644	NH2	+ OH		= NH3	+ O		1.939729e-10
  M37	OH	+ C2H2		= C2H3O			5.341025e-11
  R485	OH	+ C2H3		= C2H4O			2.682496e-11
  R486	OH	+ C2H3		= C2H2	+ H2O		2.682496e-11
  R482	OH	+ C2H2		= CO	+ CH3		7.703920e-12
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.587364e-12
  R488	OH	+ C2H4		= C2H3	+ H2O		5.330412e-12
  R477	OH	+ C2H		= CO	+ CH2		2.383833e-13
  R478	OH	+ C2H		= C2H2	+ O		2.383833e-13
  R506	OH	+ CN		= H	+ CNO		9.882592e-15
  R516	OH	+ HCN		= CN	+ H2O		6.380200e-16
  R495	OH	+ CH3		= CH3O	+ H		7.468961e-17
  R507	OH	+ CN		= O	+ HCN		4.656826e-18
  R509	OH	+ CNO		= HCNO	+ O		3.371587e-19
  R515	OH	+ HCN		= CO	+ NH2		3.810474e-20
  R473	OCS	+ OH		= CO2	+ HS		4.657131e-21
  R480	OH	+ C2H2		= C2H	+ H2O		1.221484e-22
  R479	OH	+ C2H2		= C2H2O	+ H		3.650503e-23
  R40	NH	+ OH		= NH2	+ O		5.236345e-24
  R556	SO3	+ OH		= HO2	+ SO2		9.109881e-35
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 3.24e+12

  M89	OH	+ CO		= CO2	+ H		3.120295e+12
  R445	O	+ OH		= O2	+ H		9.718625e+10
  P6	H2O			= H	+ OH		1.316965e+10
  R455	O(1D)	+ H2		= H	+ OH		2.913606e+09
  R427	O	+ CHO		= CO2	+ H		1.569416e+09
  P45	H2S			= HS	+ H		2.822888e+08
  R433	O	+ H2		= H	+ OH		1.864703e+08
  R415	O	+ CH3		= CH2O	+ H		8.719882e+07
  R597	CH21	+ H2		= CH3	+ H		5.644847e+07
  P32	CH4			= CH3	+ H		5.025593e+07
  P20	CH2O			= CHO	+ H		4.884141e+07
  R512	OH	+ H2		= H2O	+ H		3.586439e+07
  R416	O	+ CH3		= CO	+ H2	+ H	3.562695e+07
  R449	O(1D)	+ CH4		= CH3O	+ H		3.445835e+07
  R411	O	+ CH2		= CO	+ H	+ H	1.027017e+07 (x2)
  R408	O	+ CH		= CO	+ H		7.985282e+06
  P34	CH4			= CH	+ H2	+ H	7.354528e+06
  R528	OH	+ SO		= SO2	+ H		8.126527e+04
  T43	HSO2			= SO2	+ H		1.708912e+04
  T46	CHO			= CO	+ H		1.367846e+04
  P40	CH4O			= CH3O	+ H		1.934043e+03
  R33	CH	+ CH4		= C2H4	+ H		1.757453e+03
  T18	CH3O2			= CH2O2	+ H		7.695451e+02
  R266	HS	+ O		= H	+ SO		5.553890e+02
  R396	O	+ C2H4		= C2H3O	+ H		3.687929e+02
  P73	H2O			= H	+ H	+ O	3.418797e+02 (x2)
  R202	H2	+ CH		= CH2	+ H		1.016075e+02
  P28	CH2O2			= CHO2	+ H		4.859450e+00
  R527	OH	+ S		= H	+ SO		1.878354e-01
  R295	N	+ OH		= NO	+ H		1.297703e-01
  R209	H2	+ HO2		= H2O2	+ H		9.766816e-02
  R452	O(1D)	+ CH4O		= CH3O2	+ H		9.469558e-02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	7.804174e-02
  R403	O	+ C2H5		= C2H4O	+ H		5.621926e-02
  R322	NH2	+ O		= H	+ HNO		4.798515e-02
  R203	H2	+ CH3		= CH4	+ H		4.774101e-02
  P59	C2H4			= C2H2	+ H	+ H	3.743895e-02 (x2)
  R395	O	+ C2H3		= C2H2O	+ H		1.709038e-02
  R304	NH	+ O		= NO	+ H		1.698448e-02
  P60	C2H4			= C2H3	+ H		7.487789e-03
  P42	NH3			= NH2	+ H		6.092239e-03
  P71	HNO			= NO	+ H		2.128088e-03
  R492	OH	+ CH2		= CH2O	+ H		9.629871e-04
  R206	H2	+ CHO		= CH2O	+ H		6.398944e-04
  R390	O	+ C2H2		= H	+ C2HO		2.303191e-04
  P63	C2H6			= C2H4	+ H	+ H	1.678072e-04 (x2)
  R533	S	+ HS		= H	+ S2		1.067532e-04
  P56	C2H2			= C2H	+ H		3.174287e-05
  R44	CH2	+ CH3		= C2H4	+ H		5.907253e-06
  R198	H2	+ C2H5		= C2H6	+ H		5.547817e-06
  T49	CHO2			= CO2	+ H		3.259714e-06
  R195	H2	+ C2H		= C2H2	+ H		8.647182e-07
  R212	H2	+ NH2		= NH3	+ H		5.747348e-07
  T47	CH3O			= CH2O	+ H		2.975639e-07
  R281	N	+ CH		= CN	+ H		2.309254e-07
  P41	HCN			= H	+ CN		1.243639e-07
  R204	H2	+ CH3O		= CH4O	+ H		6.643377e-08
  R435	O	+ HCN		= H	+ CNO		2.899763e-08
  P57	C2H3			= C2H2	+ H		2.404960e-08
  R308	NH	+ OH		= H	+ HNO		1.544176e-08
  R339	NO	+ CH		= H	+ CNO		9.095793e-09
  R197	H2	+ C2H3		= C2H4	+ H		1.207834e-10
  R301	NH	+ NO		= N2O	+ H		5.949051e-11
  T38	C2H5O			= C2H4O	+ H		3.194563e-11
  R207	H2	+ CN		= HCN	+ H		8.153561e-12
  R546	SO2	+ C2H		= CO	+ OCS	+ H	7.507855e-12
  R213	H2	+ NO2		= H	+ HNO2		1.206979e-12
  R3	C	+ H2		= CH	+ H		2.983165e-13
  R289	N	+ NH		= N2	+ H		2.150293e-13
  T2	HO2			= O2	+ H		1.550785e-13
  T27	C2H5			= C2H4	+ H		6.840134e-14
  R205	H2	+ CH3O2		= CH4O2	+ H		1.833891e-14
  R506	OH	+ CN		= H	+ CNO		9.882592e-15
  R277	N	+ C2H3		= C2H2N	+ H		1.844415e-16
  P68	N2H4			= N2H3	+ H		1.295171e-16
  R495	OH	+ CH3		= CH3O	+ H		7.468961e-17
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.681837e-21
  R479	OH	+ C2H2		= C2H2O	+ H		3.650503e-23
  P70	C2H5N			= HCN	+ CH3	+ H	3.172536e-23
  T25	C2H3			= C2H2	+ H		1.822681e-24
  T59	H2S			= HS	+ H		2.405799e-26
  T8	HNO			= H	+ NO		2.673706e-27
  T42	HSO			= SO	+ H		1.329878e-30
  T19	CH4O			= CH3O	+ H		3.583952e-34
  R41	H2	+ C2H2		= C2H3	+ H		3.858612e-45
  R10	H2	+ C2H4		= C2H5	+ H		3.401461e-45
  T28	C2H6			= C2H5	+ H		2.141297e-53
  T57	HCN			= H	+ CN		6.756579e-79
  P38	H2			= H	+ H		0.000000e+00 (x2)

H				LOSS RXS		INT RX RATE	TL = 3.23e+12

  M17	H	+ O2		= HO2			1.685553e+12
  R192	H	+ O3		= OH	+ O2		8.067370e+11
  M12	H	+ CO		= CHO			7.216050e+11
  R180	H	+ HO2		= OH	+ OH		1.583540e+10
  M16	H	+ O		= OH			2.975264e+09
  R182	H	+ HO2		= H2	+ O2		1.517559e+09
  R181	H	+ HO2		= O	+ H2O		3.518977e+08
  R162	H	+ CHO		= CO	+ H2		4.154149e+07
  R167	H	+ H2O2		= OH	+ H2O		1.216524e+07
  M13	H	+ H		= H2			2.056458e+06 (x2)
  R168	H	+ H2O2		= H2	+ HO2		1.209484e+06
  R148	H	+ CH2O		= H2	+ CHO		2.732192e+05
  M10	H	+ CHO		= CH2O			6.177548e+04
  M51	H	+ SO		= HSO			5.875740e+04
  M18	H	+ OH		= H2O			4.825260e+04
  R146	H	+ CH2		= CH	+ H2		1.890522e+04
  M57	H	+ CH3		= CH4			7.690596e+03
  R230	H2S	+ H		= H2	+ HS		4.639465e+03
  M48	SO2	+ H		= HSO2			3.205336e+03
  R152	H	+ CH3O		= CH4O			3.046468e+03
  R157	H	+ CH4		= CH3	+ H2		2.695668e+03
  R145	H	+ CH		= C	+ H2		2.153634e+03
  R153	H	+ CH3O		= CH3	+ OH		1.722923e+03
  R189	H	+ NO2		= OH	+ NO		4.991809e+02
  R133	H	+ C2H3O		= CHO	+ CH3		3.424145e+02
  R134	H	+ C2H3O		= C2H2O	+ H2		1.867716e+02
  R130	H	+ C2H2O		= CO	+ CH3		1.473086e+02
  R575	HSO	+ H		= HS	+ OH		1.369617e+02
  R154	H	+ CH3O		= CH2O	+ H2		1.076827e+02
  R554	SO3	+ H		= OH	+ SO2		6.886800e+01
  R190	H	+ NO3		= OH	+ NO2		1.983192e+01
  R576	HSO	+ H		= H2	+ SO		1.217437e+01
  M88	H	+ CH2O		= CH3O			9.245018e+00
  R155	H	+ CH3O2		= CH3O	+ OH		9.625525e-01
  M15	H	+ NO		= HNO			6.298253e-01
  R560	HS	+ H		= H2	+ S		5.835508e-01
  R159	H	+ CH4O		= CH3O	+ H2		3.524803e-01
  M9	H	+ C2H4		= C2H5			1.425844e-01
  R567	HSO3	+ H		= H2	+ SO3		8.094532e-02
  R142	H	+ C2H5O		= C2H4O	+ H2		6.604700e-02
  M56	H	+ CH2		= CH3			2.027849e-02
  M23	N	+ H		= NH			1.332466e-02
  R166	H	+ H2O		= H2	+ OH		6.461416e-03
  R161	H	+ CH4O2		= H2	+ CH3O2		4.266375e-03
  R160	H	+ CH4O2		= CH3O	+ H2O		3.535832e-03
  R138	H	+ C2H4O		= CH4	+ CHO		2.344090e-03
  R137	H	+ C2H4O		= C2H3O	+ H2		1.441181e-03
  R172	H	+ HNO		= H2	+ NO		9.252639e-04
  R165	H	+ CO2		= CO	+ OH		5.821703e-05
  R140	H	+ C2H5		= CH3	+ CH3		3.368435e-05
  M14	H	+ NH2		= NH3			2.260170e-05
  R171	H	+ HCNO		= CO	+ NH2		9.660886e-06
  R131	H	+ C2H3		= C2H4			8.618400e-06
  R143	H	+ C2H6		= C2H5	+ H2		1.706239e-06
  R141	H	+ C2H5		= C2H4	+ H2		1.684217e-06
  R132	H	+ C2H3		= C2H2	+ H2		9.491632e-07
  R136	H	+ C2H4O		= C2H5O			5.358737e-07
  M58	H	+ C2H5		= C2H6			4.083526e-07
  R150	H	+ CH3NO2	= CH4O	+ NO		2.568437e-07
  R127	H	+ C2H		= C2H2			2.137694e-07
  R175	H	+ HNO2		= OH	+ HNO		8.248463e-08
  R177	H	+ HNO2		= H2O	+ NO		5.350069e-08
  M7	H	+ C2H2		= C2H3			7.967578e-09
  R176	H	+ HNO2		= H2	+ NO2		5.262767e-10
  R163	H	+ CNO		= CO	+ NH		1.540958e-10
  R178	H	+ HNO3		= H2O	+ NO2		9.297035e-14
  R149	H	+ CH3		= CH2	+ H2		1.024155e-14
  M11	H	+ CN		= HCN			4.871881e-15
  R135	H	+ C2H4		= C2H3	+ H2		1.102681e-15
  R169	H	+ HCNO		= H2	+ CNO		2.318706e-16
  R641	N2H3	+ H		= NH2	+ NH2		1.298016e-16
  R186	H	+ NH3		= H2	+ NH2		1.175507e-16
  R164	H	+ CNO		= HCN	+ O		1.129400e-18
  R639	N2H4	+ H		= N2H3	+ H2		2.844799e-19
  R173	H	+ HNO		= OH	+ NH		4.645627e-22
  R156	H	+ CH3O2		= CH4	+ O2		2.556563e-22
  R183	H	+ N2O		= NO	+ NH		2.430464e-22
  R179	H	+ HNO3		= H2	+ NO3		2.325964e-23
  R129	H	+ C2H2		= C2H	+ H2		3.671844e-25
  R174	H	+ HNO		= NH2	+ O		2.817008e-31
  R128	H	+ C2H		= H2	+ C2		1.245294e-42
  R188	H	+ NO		= OH	+ N		1.807145e-44
  R187	H	+ NO		= NH	+ O		4.645907e-60
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 2.84e+12

  P4	O3			= O2	+ O(1D)		2.658115e+12
  P37	CO2			= CO	+ O(1D)		1.376702e+11
  P2	O2			= O	+ O(1D)		4.239164e+10
  P11	N2O			= N2	+ O(1D)		1.518114e+04
  P72	H2O			= H2	+ O(1D)		2.958149e+02
  P17	HNO3			= HNO2	+ O(1D)		2.224511e-03

O(1D)				LOSS RXS		INT RX RATE	TL = 2.84e+12

  R454	O(1D)	+ CO2		= CO2	+ O		2.739881e+12
  R458	O(1D)	+ N2		= O	+ N2		9.489025e+10
  R455	O(1D)	+ H2		= H	+ OH		2.913606e+09
  R464	O(1D)	+ O2		= O	+ O2		3.162802e+08
  R450	O(1D)	+ CH4		= CH3	+ OH		1.297931e+08
  R449	O(1D)	+ CH4		= CH3O	+ H		3.445835e+07
  R451	O(1D)	+ CH4		= CH2O	+ H2		8.614589e+06
  R456	O(1D)	+ H2O		= OH	+ OH		2.240164e+06
  R465	O(1D)	+ O3		= O2	+ O2		1.178051e+05
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.178051e+05
  M36	O(1D)	+ N2		= N2O			1.519260e+04
  R460	O(1D)	+ N2O		= NO	+ NO		6.229408e-01
  R453	O(1D)	+ CH4O		= CH3O	+ OH		4.419127e-01
  R459	O(1D)	+ N2O		= O2	+ N2		3.978229e-01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		9.469558e-02
  R448	O(1D)	+ C2H6		= C2H5	+ OH		3.736092e-03
  R462	O(1D)	+ NO		= O2	+ N		1.450432e-04
  R463	O(1D)	+ NO2		= O2	+ NO		9.380075e-05
  R447	O(1D)	+ C2H4		= C2H3	+ OH		4.290889e-05
  R457	O(1D)	+ HCNO		= CO2	+ NH		1.813244e-07
  R461	O(1D)	+ NH3		= OH	+ NH2		1.084820e-08
  R467	O(1D)	+ OCS		= CO	+ SO		3.701966e-18

************************************************************

HO2				PRODUCTION RXS		INT RX RATE	TP = 2.66e+12

  M17	H	+ O2		= HO2			1.685553e+12
  R118	CHO	+ O2		= CO	+ HO2		7.186353e+11
  R645	O2	+ CHO2		= HO2	+ CO2		2.563801e+11
  R273	HSO2	+ O2		= HO2	+ SO2		2.826171e+08
  R434	O	+ H2O2		= OH	+ HO2		4.863009e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		3.445162e+07
  R513	OH	+ H2O2		= H2O	+ HO2		1.548970e+07
  R168	H	+ H2O2		= H2	+ HO2		1.209484e+06
  R525	OH	+ O3		= HO2	+ O2		1.646526e+05
  R224	H2O2	+ CH3		= CH4	+ HO2		9.083144e+04
  R275	HSO3	+ O2		= HO2	+ SO3		4.876594e+03
  P18	HNO4			= NO2	+ HO2		8.193468e+02
  T13	HNO4			= HO2	+ NO2		5.832529e+01
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.551679e-01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.866035e-02
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.559399e-02
  R524	OH	+ NO3		= HO2	+ NO2		2.539323e-03
  R223	H2O2	+ C2H5		= C2H6	+ HO2		6.842744e-05
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.263130e-05
  R221	H2O2	+ C2H3		= C2H4	+ HO2		6.296668e-09
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		2.048475e-09
  T11	HNO3			= HO2	+ NO		1.449392e-24
  R556	SO3	+ OH		= HO2	+ SO2		9.109881e-35

HO2				LOSS RXS		INT RX RATE	TL = 2.66e+12

  R441	O	+ HO2		= OH	+ O2		2.302816e+12
  R257	HO2	+ HO2		= H2O2	+ O2		1.214356e+11 (x2)
  M19	HO2	+ HO2		= H2O2	+ O2		4.611134e+10 (x2)
  R180	H	+ HO2		= OH	+ OH		1.583540e+10
  P5	HO2			= O	+ OH		3.956360e+09
  R182	H	+ HO2		= H2	+ O2		1.517559e+09
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.064942e+09
  R181	H	+ HO2		= O	+ H2O		3.518977e+08
  R522	OH	+ HO2		= H2O	+ O2		1.932673e+07
  R551	SO2	+ HO2		= HSO2	+ O2		3.668486e+05
  R263	HS	+ HO2		= OH	+ HSO		1.914436e+04
  R259	HO2	+ NO		= OH	+ NO2		1.679632e+04
  R570	S	+ HO2		= HS	+ O2		3.622053e+03
  R571	S	+ HO2		= SO	+ OH		3.622053e+03
  M20	HO2	+ NO2		= HNO4			1.103904e+03
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	5.430607e+02
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.765774e+02
  R254	HO2	+ CH3O2		= CH4O2	+ O2		8.767133e+00
  R209	H2	+ HO2		= H2O2	+ H		9.766816e-02
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.092005e-02
  R258	HO2	+ NH2		= NH3	+ O2		6.069782e-03
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.007066e-04
  R251	HO2	+ C2H5		= C2H6	+ O2		1.007066e-04
  R255	HO2	+ CH4O		= CH3O	+ H2O2		2.523448e-08
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.121228e-08
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.041225e-09
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.904977e-11
  T2	HO2			= O2	+ H		1.550785e-13
  R244	HO2	+ C2H2		= C2H3	+ O2		1.093950e-15

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 7.22e+11

  M12	H	+ CO		= CHO			7.216050e+11
  R413	O	+ CH2O		= CHO	+ OH		1.609259e+08
  P20	CH2O			= CHO	+ H		4.884141e+07
  R493	OH	+ CH2O		= CHO	+ H2O		7.863854e+05
  R148	H	+ CH2O		= H2	+ CHO		2.732192e+05
  R398	O	+ C2H4		= CH3	+ CHO		8.452125e+02
  R133	H	+ C2H3O		= CHO	+ CH3		3.424145e+02
  R272	HS	+ CH2O		= H2S	+ CHO		1.131280e+02
  P27	CH2O2			= CHO	+ OH		2.267743e+01
  P22	C2H4O			= CHO	+ CH3		9.567005e-01
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.092005e-02
  R547	SO2	+ CH		= CHO	+ SO		2.609315e-02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.124679e-02
  R138	H	+ C2H4O		= CH4	+ CHO		2.344090e-03
  R79	CH3O	+ CH2O		= CH4O	+ CHO		9.719763e-04
  R66	CH3	+ CH2O		= CH4	+ CHO		6.080267e-05
  R338	NO	+ CH		= N	+ CHO		3.024351e-09
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.929906e-10
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	8.134160e-12
  R55	CH2O	+ CN		= HCN	+ CHO		4.041726e-12
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.915858e-12
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		4.790873e-13
  R362	NO2	+ CH		= CHO	+ NO		3.556636e-14
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.675680e-14
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.699644e-18
  R474	OCS	+ CH		= CHO	+ CS		3.390230e-20
  T33	C2H4O			= CHO	+ CH3		3.489184e-45
  R121	CO	+ C2H4		= C2H3	+ CHO		1.183435e-59
  R120	CO	+ C2H2		= C2H	+ CHO		2.379908e-73

CHO				LOSS RXS		INT RX RATE	TL = 7.22e+11

  R118	CHO	+ O2		= CO	+ HO2		7.186353e+11
  R426	O	+ CHO		= CO	+ OH		1.569416e+09
  R427	O	+ CHO		= CO2	+ H		1.569416e+09
  R162	H	+ CHO		= CO	+ H2		4.154149e+07
  M10	H	+ CHO		= CH2O			6.177548e+04
  R543	SO	+ CHO		= HSO	+ CO		4.633195e+04
  T46	CHO			= CO	+ H		1.367846e+04
  R504	OH	+ CHO		= CO	+ H2O		9.625363e+03
  R561	CHO	+ CHO		= CH2O	+ CO		4.933066e+03 (x2)
  R71	CH3	+ CHO		= CH4	+ CO		9.765179e+01
  R70	CH3	+ CHO		= C2H4O			1.464777e+01
  R369	NO2	+ CHO		= NO	+ CO	+ OH	2.755766e+00
  R348	NO	+ CHO		= CO	+ HNO		2.370588e+00
  R368	NO2	+ CHO		= NO	+ CHO2		1.867031e+00
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.115450e+00
  R113	CHO	+ CH3O		= CH4O	+ CO		5.577248e-01
  R569	S	+ CHO		= HS	+ CO		2.061555e-01
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.551679e-01
  R370	NO2	+ CHO		= NO	+ CO2	+ H	7.804174e-02
  R267	HS	+ CHO		= H2S	+ CO		4.173491e-02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.124679e-02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		2.420382e-03
  R206	H2	+ CHO		= CH2O	+ H		6.398944e-04
  R50	CH2	+ CHO		= CO	+ CH3		3.587828e-06
  R112	CHO	+ C2H5		= C2H6	+ CO		3.253211e-07
  R237	HNO	+ CHO		= CH2O	+ NO		7.246309e-09
  R98	CH4	+ CHO		= CH2O	+ CH3		4.239826e-09
  R109	CHO	+ C2H3		= C2H4	+ CO		3.200742e-13
  R117	CHO	+ CNO		= HCNO	+ CO		1.031091e-13
  R115	CHO	+ CH4O		= CH2O	+ CH3O		6.076377e-15
  R108	CHO	+ C2H		= C2H2	+ CO		7.962079e-16
  R116	CHO	+ CN		= HCN	+ CO		2.706603e-16
  R568	NO2	+ CHO		= CO	+ HNO2		4.943160e-17

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 2.56e+11

  M39	OH	+ CO		= CHO2			2.564614e+11
  P28	CH2O2			= CHO2	+ H		4.859450e+00
  R368	NO2	+ CHO		= NO	+ CHO2		1.867031e+00
  R494	OH	+ CH2O2		= CHO2	+ H2O		4.785037e-05

CHO2				LOSS RXS		INT RX RATE	TL = 2.56e+11

  R645	O2	+ CHO2		= HO2	+ CO2		2.563801e+11
  R428	O	+ CHO2		= CO2	+ OH		8.136569e+07
  R505	OH	+ CHO2		= CO2	+ H2O		1.466516e+03
  T49	CHO2			= CO2	+ H		3.259714e-06
  T48	CHO2			= CO	+ OH		7.945973e-07

************************************************************

H2O2				PRODUCTION RXS		INT RX RATE	TP = 1.68e+11

  R257	HO2	+ HO2		= H2O2	+ O2		1.214356e+11
  M19	HO2	+ HO2		= H2O2	+ O2		4.611134e+10
  M44	OH	+ OH		= H2O2			4.187528e+00
  R209	H2	+ HO2		= H2O2	+ H		9.766816e-02
  R252	HO2	+ CH2O		= CHO	+ H2O2		8.092005e-02
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.007066e-04
  R255	HO2	+ CH4O		= CH3O	+ H2O2		2.523448e-08

H2O2				LOSS RXS		INT RX RATE	TL = 1.53e+11

  P7	H2O2			= OH	+ OH		1.531994e+11
  R434	O	+ H2O2		= OH	+ HO2		4.863009e+07
  R513	OH	+ H2O2		= H2O	+ HO2		1.548970e+07
  R167	H	+ H2O2		= OH	+ H2O		1.216524e+07
  R168	H	+ H2O2		= H2	+ HO2		1.209484e+06
  R224	H2O2	+ CH3		= CH4	+ HO2		9.083144e+04
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.551679e-01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.866035e-02
  R223	H2O2	+ C2H5		= C2H6	+ HO2		6.842744e-05
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.263130e-05
  T3	H2O2			= OH	+ OH		1.547762e-08
  R221	H2O2	+ C2H3		= C2H4	+ HO2		6.296668e-09
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		2.048475e-09

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 9.49e+10

  R458	O(1D)	+ N2		= O	+ N2		9.489025e+10
  P11	N2O			= N2	+ O(1D)		1.518114e+04
  R459	O(1D)	+ N2O		= O2	+ N2		3.978229e-01
  R296	N2O	+ C		= CO	+ N2		8.470020e-03
  R291	N	+ NO		= O	+ N2		5.717768e-05
  R320	NH2	+ NO		= H2O	+ N2		1.815960e-09
  R201	NH	+ NO		= OH	+ N2		1.758089e-11
  M25	N	+ N		= N2			9.295078e-12
  R289	N	+ NH		= N2	+ H		2.150293e-13
  R351	NO	+ CNO		= CO2	+ N2		2.766620e-17
  R352	NO	+ CNO		= CO	+ N2	+ O	1.467453e-17
  R284	N	+ CN		= C	+ N2		5.567702e-18
  R298	N2O	+ CN		= N2	+ CNO		1.227533e-19
  T4	N2O			= N2	+ O		2.677630e-23
  R373	NO2	+ CN		= CO2	+ N2		3.650215e-27
  P67	N2H2			= N2	+ H2		1.803834e-37
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	4.746930e-38

N2				LOSS RXS		INT RX RATE	TL = 9.49e+10

  R458	O(1D)	+ N2		= O	+ N2		9.489025e+10
  M36	O(1D)	+ N2		= N2O			1.519260e+04
  R5	C	+ N2		= CN	+ N		3.193805e-39
  P39	N2			= N	+ N		0.000000e+00

************************************************************

