z			O(1D)			O3			C			CH			CH2			CH21			CH3O2			C2			C2H			C2HO			Air

295.000000		3.779479e-06		1.030106e+00		3.779702e-07		2.400693e-05		1.855605e-02		5.410534e-11		1.879209e-12		5.480166e-46		4.009991e-05		9.279886e-05		5.928679e+15
305.000000		1.540434e-05		9.947487e-01		8.681100e-06		1.588445e-04		3.649062e-02		5.785722e-11		3.901961e-12		5.579735e-45		1.648811e-04		4.360343e-04		4.224642e+15
315.000000		4.416441e-05		8.032925e-01		1.660601e-04		9.669323e-04		7.369774e-02		8.618917e-11		9.731753e-12		5.123981e-44		6.751120e-04		1.911471e-03		3.010384e+15
325.000000		9.743028e-05		5.694140e-01		2.750214e-03		5.586068e-03		1.569568e-01		2.262465e-10		2.570123e-11		4.384602e-43		2.820544e-03		8.049431e-03		2.145131e+15
335.000000		1.784796e-04		3.515223e-01		4.063730e-02		3.066189e-02		3.439995e-01		8.757814e-10		6.628156e-11		3.611406e-42		1.205487e-02		3.263301e-02		1.528572e+15
345.000000		2.883420e-04		1.805517e-01		4.970903e-01		1.479850e-01		7.188047e-01		9.335493e-09		1.491442e-10		2.720963e-41		4.990338e-02		1.184360e-01		1.089226e+15
355.000000		4.304147e-04		7.339749e-02		4.695837e+00		5.792553e-01		1.311917e+00		1.787078e-07		2.738708e-10		1.807484e-40		1.905615e-01		3.601543e-01		7.761576e+14
365.000000		6.157182e-04		2.269617e-02		3.162923e+01		1.682795e+00		1.907659e+00		1.595720e-06		3.923254e-10		1.014147e-39		6.375196e-01		8.734826e-01		5.530723e+14
375.000000		8.676544e-04		5.229039e-03		1.432855e+02		3.407752e+00		2.076146e+00		2.105481e-05		4.469175e-10		4.620563e-39		1.790823e+00		1.736965e+00		3.941063e+14
385.000000		1.224476e-03		8.136645e-04		4.262061e+02		4.689357e+00		1.638403e+00		1.788225e-04		5.130974e-10		1.684266e-38		4.167910e+00		3.242969e+00		2.808309e+14
395.000000		1.743127e-03		4.467639e-05		9.037762e+02		4.756883e+00		9.675353e-01		8.964672e-04		1.126598e-09		4.980684e-38		8.185464e+00		6.633261e+00		2.001137e+14
405.000000		2.502795e-03		1.088054e-06		4.567558e+03		1.198550e+01		1.624175e+00		2.958693e-03		1.902711e-09		1.234434e-37		1.408135e+01		1.550451e+01		1.425965e+14
415.000000		3.575243e-03		3.926454e-08		2.513751e+04		3.431731e+01		3.569350e+00		7.080495e-03		7.711654e-10		2.753110e-37		2.264252e+01		3.494706e+01		1.016110e+14
425.000000		4.966730e-03		9.349979e-10		1.031042e+05		7.674256e+01		6.510912e+00		1.323375e-02		1.028751e-10		5.782732e-37		3.530631e+01		7.337896e+01		7.240572e+13
435.000000		6.584354e-03		1.913924e-11		3.247760e+05		1.373490e+02		9.937685e+00		2.043385e-02		1.407266e-11		1.168829e-36		5.400963e+01		1.426102e+02		5.159468e+13
445.000000		8.270782e-03		1.190010e-12		8.283270e+05		2.054803e+02		1.312805e+01		2.716350e-02		1.115318e-11		2.297005e-36		8.106187e+01		2.562939e+02		3.676520e+13
455.000000		9.871071e-03		1.684520e-13		1.778868e+06		2.662868e+02		1.544260e+01		3.198561e-02		1.285452e-11		4.425022e-36		1.191236e+02		4.278071e+02		2.619805e+13
465.000000		1.128082e-02		3.278404e-14		3.310868e+06		3.076438e+02		1.656484e+01		3.403911e-02		1.438007e-11		8.470300e-36		1.715368e+02		6.684144e+02		1.866813e+13
475.000000		1.248442e-02		6.645183e-15		5.843488e+06		3.474735e+02		1.771822e+01		3.562993e-02		1.587560e-11		1.675437e-35		2.455113e+02		9.889683e+02		1.330249e+13
485.000000		1.377553e-02		5.999451e-16		1.561334e+07		6.151340e+02		3.024614e+01		5.781920e-02		1.864583e-11		4.050576e-35		3.872760e+02		1.439090e+03		9.479052e+12
495.000000		2.558448e-02		5.385546e-16		8.007867e+07		2.150701e+03		1.041809e+02		1.500442e-01		3.722514e-11		1.699291e-34		8.835372e+02		3.115693e+03		6.754558e+12
