5.000000		-6.918434e+205		-1.609368e+206		-1.104218e+206		-1.860562e+206		-2.388837e+206		inf		-1.001993e+206		5.150765e+207		2.356751e+206		-1.913558e+206		-2.326575e+206		1.632022e+205		1.365619e+205		-6.135457e+205		-5.383989e+205		-6.378287e+206		1.016885e+205		1.901983e+205		1.062175e+206		1.809672e+205		1.917471e+205		2.661916e+205		2.014196e+205		1.803961e+205		1.525502e+205		1.610031e+205		3.034110e+205		-4.881977e+205		-3.322398e+205		-1.971891e+205		-1.659377e+205		-1.357433e+206		1.621369e+207		9.693538e+206		9.730701e+206		-1.959170e+206		1.041245e+207		-1.083723e+206		2.385727e+206		-1.000898e+206		-2.851642e+206		-2.834262e+207		-2.809911e+207		-1.704817e+208		-1.938060e+206		
15.000000		-6.163255e+205		-1.672511e+206		-7.280346e+205		-1.905540e+206		-1.570143e+206		3.557832e+216		-1.289420e+206		5.149667e+207		2.356756e+206		-1.915387e+206		-2.098400e+206		1.664526e+205		1.365619e+205		-5.878731e+205		-5.379618e+205		-5.562068e+206		1.015456e+205		1.965658e+205		-3.887851e+206		2.171000e+205		1.920626e+205		2.706558e+205		2.014196e+205		1.802857e+205		1.550936e+205		1.629226e+205		3.128363e+205		-6.404374e+205		-4.318302e+205		-2.571663e+205		-2.155703e+205		-2.075454e+206		3.783183e+206		3.385042e+206		3.387550e+206		-5.372130e+206		9.394329e+206		-1.398522e+206		2.389235e+206		-1.001003e+206		2.510795e+207		-2.919024e+207		-2.810373e+207		-6.690411e+209		-2.598472e+207		
25.000000		-6.982273e+205		-2.600981e+206		-9.210666e+205		-1.858689e+206		-2.136535e+206		-5.155336e+217		-1.218216e+206		5.148437e+207		2.356762e+206		-1.903617e+206		-2.285567e+206		1.559996e+205		1.365619e+205		-6.527466e+205		-5.403615e+205		-5.289151e+206		1.028845e+205		1.768203e+205		-2.933667e+206		2.214025e+205		1.929239e+205		2.454285e+205		2.014196e+205		1.799842e+205		1.451242e+205		1.519910e+205		2.520836e+205		-8.407578e+205		-5.286501e+205		-3.231802e+205		-2.637011e+205		-2.655651e+207		1.889181e+206		1.805698e+206		1.806069e+206		-1.226506e+207		8.492948e+206		-1.497118e+206		1.671140e+206		-1.001183e+206		2.556270e+206		-3.155395e+207		-2.825590e+207		-2.262315e+210		-2.549045e+207		
35.000000		-7.473290e+205		-2.329356e+206		-9.669650e+205		-1.732638e+206		-1.969877e+206		8.649534e+216		-1.090285e+206		5.147009e+207		2.356770e+206		-1.786727e+206		-2.409963e+206		1.500605e+205		1.365618e+205		-6.708056e+205		-5.441012e+205		-5.008158e+206		1.059641e+205		1.669850e+205		-2.356849e+206		2.246330e+205		1.944392e+205		2.324684e+205		2.014196e+205		1.799118e+205		1.380504e+205		1.452239e+205		2.167561e+205		-1.053913e+206		-6.335528e+205		-3.935852e+205		-3.158770e+205		9.548568e+206		1.196860e+206		1.167806e+206		1.167888e+206		-1.498495e+207		7.449882e+206		-1.667763e+206		1.637523e+206		-1.001390e+206		1.277329e+206		-3.642047e+207		-2.855642e+207		-1.847534e+209		-2.223062e+207		
45.000000		-7.599239e+205		-1.785759e+206		-8.694621e+205		-1.437540e+206		-1.296137e+206		-6.072718e+216		-8.892025e+205		5.145325e+207		2.356780e+206		-1.527905e+206		-2.331188e+206		1.479665e+205		1.365618e+205		-6.446850e+205		-5.486861e+205		-4.778245e+206		1.110576e+205		1.650244e+205		-1.715364e+206		2.292017e+205		1.966343e+205		2.274447e+205		2.014196e+205		1.803535e+205		1.335839e+205		1.429590e+205		1.988883e+205		-1.497218e+206		-8.361902e+205		-5.329931e+205		-4.167464e+205		3.921195e+206		8.564698e+205		8.431729e+205		8.432026e+205		-2.963033e+207		6.436689e+206		-1.996519e+206		1.776345e+206		-1.001626e+206		8.008431e+205		-3.954980e+207		-2.888619e+207		-4.976723e+207		-1.902470e+207		
55.000000		-7.905833e+205		-1.742159e+206		-8.735582e+205		-1.272860e+206		-1.089763e+206		4.021509e+216		-7.793313e+205		5.143312e+207		2.356794e+206		-1.392970e+206		-2.307231e+206		1.466722e+205		1.365618e+205		-6.383658e+205		-5.572503e+205		-4.869789e+206		1.182220e+205		1.627325e+205		-1.336005e+206		2.323048e+205		1.994065e+205		2.244568e+205		2.014196e+205		1.811871e+205		1.308666e+205		1.435181e+205		1.932426e+205		-2.382310e+206		-1.164114e+206		-7.759069e+205		-5.802514e+205		1.910953e+206		6.635688e+205		6.565119e+205		6.565328e+205		-8.520519e+207		5.471524e+206		-2.410084e+206		1.597202e+206		-1.001905e+206		5.550178e+205		-4.385358e+207		-2.905658e+207		-4.379699e+206		-1.632967e+207		
65.000000		-8.796282e+205		-1.975299e+206		-1.016710e+206		-1.340385e+206		-1.217020e+206		6.114232e+216		-8.166492e+205		5.140590e+207		2.356814e+206		-1.541199e+206		-2.651169e+206		1.454104e+205		1.365617e+205		-6.889930e+205		-5.718134e+205		-5.598390e+206		1.276538e+205		1.590716e+205		-1.323894e+206		2.300962e+205		2.026891e+205		2.215141e+205		2.014196e+205		1.822427e+205		1.302148e+205		1.447937e+205		1.951964e+205		-3.053156e+206		-1.433805e+206		-9.697764e+205		-7.159422e+205		2.013821e+206		6.526902e+205		6.470652e+205		6.470936e+205		-1.794049e+208		4.404540e+206		-2.860029e+206		1.913538e+206		-1.002282e+206		4.148794e+205		-4.976079e+207		-2.916867e+207		-1.263437e+206		-1.400405e+207		
75.000000		-1.385089e+206		-3.697451e+206		-1.764027e+206		-1.701175e+206		-1.505409e+206		-3.324776e+216		-1.078188e+206		5.130328e+207		2.356893e+206		-2.122141e+206		-3.912001e+206		1.432645e+205		1.365615e+205		-9.295285e+205		-6.244145e+205		-1.345213e+207		1.417637e+205		1.496798e+205		-1.026629e+206		2.435421e+205		2.087236e+205		2.152540e+205		2.014196e+205		1.842387e+205		1.303782e+205		1.440492e+205		1.962140e+205		1.639597e+207		-6.448905e+206		-1.040637e+207		-3.254902e+206		1.318244e+206		6.604209e+205		6.566108e+205		6.566496e+205		2.415880e+207		2.636663e+206		-4.941826e+206		1.936063e+206		-1.003740e+206		5.512877e+205		-7.191289e+207		-2.930951e+207		-3.123932e+206		-1.091242e+207		
85.000000		-2.035979e+206		-3.794991e+206		-1.483737e+206		-2.270811e+206		-1.502688e+206		-9.741814e+215		-1.556143e+206		5.097290e+207		2.357153e+206		-3.491867e+206		-6.794931e+206		1.423591e+205		1.365608e+205		-1.087430e+206		-7.373156e+205		6.272931e+206		1.617268e+205		1.505956e+205		-6.940049e+205		2.768137e+205		2.118341e+205		2.126477e+205		2.014196e+205		1.862626e+205		1.314671e+205		1.434235e+205		2.026557e+205		5.815711e+206		1.823423e+207		4.369928e+206		8.611971e+206		1.551756e+206		1.037149e+206		1.032556e+206		1.032659e+206		2.115373e+207		2.329782e+206		-9.210983e+206		2.495010e+206		-1.008650e+206		9.936814e+205		-1.209687e+208		-2.938471e+207		9.716662e+206		-1.975682e+207		
95.000000		-2.542252e+206		-4.144412e+206		-1.517625e+206		-2.839936e+206		-1.752934e+206		-1.945471e+214		-3.048155e+206		5.021670e+207		2.357770e+206		-7.307109e+206		-1.534266e+207		1.426010e+205		1.365590e+205		-1.467044e+206		-1.002913e+206		3.182595e+206		1.863522e+205		1.517106e+205		-5.244619e+205		3.207766e+205		2.136479e+205		2.116221e+205		2.014196e+205		1.875432e+205		1.346560e+205		1.440492e+205		2.049343e+205		6.604825e+206		9.825807e+206		3.888897e+206		4.737040e+206		3.027046e+206		2.786962e+206		2.771725e+206		2.772401e+206		2.877696e+207		2.347831e+206		-2.282522e+207		5.328727e+206		-1.021597e+206		2.666963e+206		-1.232102e+208		-2.939239e+207		4.893998e+206		-6.747185e+207		
