Type	Std	Rate
R1	9.676817e-71	4.050399e-81	4.483850e-85	1.486668e-88	1.336085e-91	7.881086e-94	8.271783e-97	2.954381e-100	6.309586e-103	8.294114e-105	6.154738e-106	8.628193e-107	1.073464e-107	1.974640e-108	3.872794e-109	7.379541e-110	2.387344e-110	1.127427e-110	1.726850e-110	2.692691e-109	1.792574e-107	3.588080e-105	1.479438e-100	9.036647e-96	4.056703e-93	1.492502e-91	4.432894e-90	8.129928e-89	5.347890e-88	1.398299e-87	1.748894e-87	1.236477e-87	5.744210e-88	4.405674e-88	2.249376e-85	1.084628e-83	1.461231e-82	7.488083e-82	2.058019e-81	3.795157e-81	5.480587e-81	7.082986e-81	1.743355e-80	3.351872e-78	1.512016e-77	1.178888e-77	6.007671e-78	2.443785e-78	8.455765e-79	2.536808e-79	
R2	1.742866e-65	1.017313e-73	5.652959e-77	8.260593e-80	2.867679e-82	3.846600e-84	1.059570e-86	1.640246e-89	1.236251e-91	4.168080e-93	5.755862e-94	1.181935e-94	1.792619e-95	3.342200e-96	6.172288e-97	1.132123e-97	3.635813e-98	1.932353e-98	3.367708e-98	4.365786e-97	1.699149e-95	3.051745e-93	1.370220e-87	2.278472e-83	3.485899e-81	5.218492e-80	6.823800e-79	5.924781e-78	1.948780e-77	2.671195e-77	1.843019e-77	8.038447e-78	6.162378e-78	3.199443e-77	1.037058e-73	2.399254e-71	1.242618e-69	2.079179e-68	1.656864e-67	8.128052e-67	2.937910e-66	9.130486e-66	5.880296e-65	2.364681e-62	5.942561e-62	6.187782e-62	5.021169e-62	3.632861e-62	2.467444e-62	1.620419e-62	
R3	6.196317e-31	2.423395e-38	2.345454e-40	1.210556e-41	1.189650e-42	1.535789e-43	2.210234e-45	1.189715e-47	2.496576e-49	2.081893e-50	5.760398e-51	2.635236e-51	1.233169e-51	7.148731e-52	4.239334e-52	2.430500e-52	1.843420e-52	1.719528e-52	2.980901e-52	1.732043e-51	2.043476e-50	5.607052e-49	6.524272e-46	1.031777e-43	1.272521e-42	4.619075e-42	1.564055e-41	4.325147e-41	7.379588e-41	8.054264e-41	6.071321e-41	3.410435e-41	1.544729e-41	1.340901e-41	8.623548e-39	5.651581e-37	1.092031e-35	8.336951e-35	3.505932e-34	1.007770e-33	2.296935e-33	4.720905e-33	1.853594e-32	4.317238e-30	1.298405e-29	1.034142e-29	6.290982e-30	3.320022e-30	1.569728e-30	6.622093e-31	
R4	4.780382e-44	1.574143e-51	3.014957e-53	6.193784e-54	2.307152e-54	2.077454e-55	1.607623e-58	1.900676e-62	1.684342e-63	6.554827e-65	0.000000e+00	0.000000e+00	3.737378e-63	0.000000e+00	5.216715e-63	2.901139e-62	4.394308e-62	1.061007e-61	1.481456e-61	3.596642e-61	7.696754e-61	1.115205e-60	1.005125e-58	2.100382e-57	4.982816e-57	3.815518e-57	4.987721e-57	1.397764e-56	2.307322e-56	1.708991e-56	6.412839e-57	1.442013e-57	2.327888e-58	7.019663e-59	1.623304e-56	4.072877e-55	3.232169e-54	1.083037e-53	2.107610e-53	2.878960e-53	3.065851e-53	2.741504e-53	9.101085e-53	2.177709e-52	2.021784e-53	2.154084e-54	2.352264e-55	2.669352e-56	3.335625e-57	5.628322e-58	
R5	2.906879e-43	1.231818e-51	5.000701e-55	4.880715e-58	8.568312e-61	7.181983e-63	1.561115e-65	1.214370e-68	3.901654e-71	5.546843e-73	3.418531e-74	3.539845e-75	3.214745e-76	4.238381e-77	6.083379e-78	8.746534e-79	2.113944e-79	7.461105e-80	8.158728e-80	8.017485e-79	3.093361e-77	3.480139e-75	1.337602e-71	3.296698e-69	4.065919e-68	1.475779e-67	4.996219e-67	1.381140e-66	2.355139e-66	2.568419e-66	1.934442e-66	1.085916e-66	4.917053e-67	4.268434e-67	2.745925e-64	1.800421e-62	3.480920e-61	2.659402e-60	1.119425e-59	3.221985e-59	7.357448e-59	1.516344e-58	5.977995e-58	1.400828e-55	4.251513e-55	3.432975e-55	2.132260e-55	1.161670e-55	5.770585e-56	2.633172e-56	
R6	4.992065e-18	1.714234e-21	1.274322e-21	8.703065e-21	1.031581e-19	4.051196e-19	1.524464e-19	2.508668e-20	9.969892e-21	1.057657e-20	2.343702e-20	7.638863e-20	2.821633e-19	1.051291e-18	3.671280e-18	1.183615e-17	3.854410e-17	1.274017e-16	4.462160e-16	1.792984e-15	7.146481e-15	5.152042e-14	1.958013e-11	2.243637e-09	3.193618e-08	1.320739e-07	5.160587e-07	1.660157e-06	3.296515e-06	4.144714e-06	3.518487e-06	2.149004e-06	1.011197e-06	8.649790e-07	5.181028e-04	2.987676e-02	4.808872e-01	2.905571e+00	9.219116e+00	1.905686e+01	2.942983e+01	3.689036e+01	6.507622e+01	1.170077e+02	1.480794e+00	2.972051e-01	9.423780e-02	2.937123e-02	9.008027e-03	2.744537e-03	
R7	3.012970e-57	4.119442e-63	2.774039e-63	1.098922e-62	3.136705e-62	1.472430e-62	1.839634e-64	2.357689e-66	2.699228e-67	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.709423e-64	3.034780e-64	2.824379e-64	3.865877e-64	1.981612e-63	5.485754e-63	5.871394e-63	1.108122e-62	1.246426e-62	9.023840e-61	3.730038e-58	2.944332e-56	3.789066e-55	4.105621e-54	2.958450e-53	8.783395e-53	1.155328e-52	7.859136e-53	3.136423e-53	8.202884e-54	3.452787e-54	9.386387e-52	2.351488e-50	1.620035e-49	4.205495e-49	5.797413e-49	5.234799e-49	3.377097e-49	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.739588e-61	2.257041e-62	
R8	1.506607e-41	3.596494e-48	6.601812e-49	1.490697e-48	4.484901e-48	1.884663e-48	0.000000e+00	5.972512e-50	2.911741e-50	1.347775e-51	0.000000e+00	0.000000e+00	2.852236e-49	0.000000e+00	1.895272e-48	2.368154e-47	7.919457e-47	4.096996e-46	1.073926e-45	4.244265e-45	1.336807e-44	3.621052e-44	1.145329e-41	1.095902e-39	1.297917e-38	4.415858e-38	1.393927e-37	3.573021e-37	5.611280e-37	5.545529e-37	3.654993e-37	1.697836e-37	5.936555e-38	3.708869e-38	1.614960e-35	6.845524e-34	8.313441e-33	3.929281e-32	1.011413e-31	1.733677e-31	2.210139e-31	3.852223e-31	3.204389e-29	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.028626e-38	5.984210e-39	9.349831e-40	
R9	1.053097e-30	7.181282e-26	1.687873e-25	5.619856e-26	3.148030e-27	6.211777e-29	1.429867e-30	2.511915e-31	9.020928e-32	4.076119e-32	2.014993e-32	9.661695e-33	4.229195e-33	1.631788e-33	5.631063e-34	1.881889e-34	5.771475e-35	1.628696e-35	4.194958e-36	8.446108e-37	1.368587e-37	1.653531e-38	2.217455e-39	7.639551e-39	1.422559e-37	1.315956e-36	1.175298e-35	7.198595e-35	1.735805e-34	1.909704e-34	1.248895e-34	5.963458e-35	2.337556e-35	7.946338e-36	2.423250e-36	6.832201e-37	1.826100e-37	4.707679e-38	1.183143e-38	2.917445e-39	7.088531e-40	1.702723e-40	4.053674e-41	9.597093e-42	2.279933e-42	5.437202e-43	1.313654e-43	3.251458e-44	8.568616e-45	3.162162e-45	
R10	5.828759e-51	5.657808e-53	5.360362e-58	2.699729e-64	1.102751e-70	2.381262e-75	1.179627e-78	8.402701e-82	8.263462e-85	1.201739e-87	4.088659e-90	1.445858e-92	3.107160e-95	1.051604e-97	4.228583e-100	1.903768e-102	1.736225e-104	2.592608e-106	1.867365e-107	2.718432e-107	2.974135e-106	6.453037e-105	7.161474e-104	1.078925e-103	1.413312e-103	1.977491e-103	2.936939e-103	3.644039e-103	2.810549e-103	1.448719e-103	5.751717e-104	1.991186e-104	6.435312e-105	1.972243e-105	5.718673e-106	1.570826e-106	4.114065e-107	1.035770e-107	2.526105e-108	6.007716e-109	1.400950e-109	3.217562e-110	7.302950e-111	1.642665e-111	3.674309e-112	8.177307e-113	1.814263e-113	4.018653e-114	8.989698e-115	2.302740e-115	
