X3	1.915266e+14	8.406970e-12
X53	2.239171e+19	9.828736e-07
X1	3.892873e+17	1.708758e-08
X56	2.234055e+08	9.806278e-18
X54	4.484513e+19	1.968456e-06
X2	2.426411e+16	1.065062e-09
X4	2.779516e+12	1.220055e-13
X5	1.202858e+14	5.279887e-12
X7	1.012788e+23	4.445587e-03
X6	2.775552e+15	1.218316e-10
X52	2.278097e+24	9.999597e-02
X20	9.117026e+19	4.001876e-06
X22	2.191871e+14	9.621113e-12
X61	1.133590e+12	4.975841e-14
X19	4.263466e+13	1.871428e-12
X58	7.045568e+03	3.092619e-22
X59	2.287965e+03	1.004292e-22
X80	4.913926e+07	2.156945e-18
X60	2.911962e+10	1.278192e-15
X21	9.350600e+17	4.104402e-08
X62	2.452256e+08	1.076406e-17
X24	1.376129e+13	6.040453e-13
X63	1.044792e+14	4.586064e-12
X23	3.946690e+10	1.732381e-15
X71	1.373884e+04	6.030601e-22
X25	1.007359e+06	4.421753e-20
X26	2.776336e-22	1.218659e-47
X64	2.708797e-03	1.189013e-28
X27	1.040027e+05	4.565148e-21
X28	3.411189e+01	1.497325e-24
X29	2.319075e+08	1.017947e-17
X30	2.142197e+07	9.403074e-19
X31	1.027753e+12	4.511275e-14
X32	1.134560e+08	4.980098e-18
X33	7.882567e+08	3.460016e-17
X34	1.571604e+07	6.898483e-19
X35	2.283791e+10	1.002459e-15
X36	5.621497e+06	2.467529e-19
X40	7.221283e-14	3.169748e-39
X41	3.143373e-26	1.379769e-51
X76	1.159027e-27	5.087494e-53
X77	3.462644e-59	1.519911e-84
X42	1.828163e-11	8.024634e-37
X43	5.054009e-10	2.218433e-35
X74	4.627169e-20	2.031074e-45
X75	2.415649e-19	1.060338e-44
X44	2.825885e-13	1.240409e-38
X45	2.752689e-13	1.208280e-38
X46	1.099155e-13	4.824691e-39
X47	4.075762e-14	1.789036e-39
X48	1.131764e-12	4.967824e-38
X68	2.707480e-13	1.188436e-38
X73	8.968947e-10	3.936877e-35
X78	0.000000e+00	0.000000e+00
X79	0.000000e+00	0.000000e+00
X111	0.000000e+00	0.000000e+00
X8	6.637381e+08	2.913447e-17
X9	2.990006e+05	1.312449e-20
X10	2.123479e+02	9.320910e-24
X57	1.644646e+01	7.219098e-25
X11	2.900142e+14	1.273004e-11
X12	4.737195e+11	2.079370e-14
X13	1.360394e+10	5.971385e-16
X14	9.957341e+07	4.370728e-18
X15	4.948295e+03	2.172031e-22
X16	3.805893e+08	1.670579e-17
X17	6.209477e+08	2.725621e-17
X18	2.894030e+09	1.270321e-16
X70	4.620617e+09	2.028198e-16
X37	4.455561e+08	1.955747e-17
X38	4.380299e-03	1.922712e-28
X39	1.151794e+00	5.055747e-26
X72	1.068023e+09	4.688037e-17
X65	5.020615e+05	2.203775e-20
X66	9.598508e+03	4.213220e-22
X109	5.683615e+02	2.494796e-23
X67	5.522306e-11	2.423990e-36
X110	1.313983e-06	5.767666e-32
X106	6.319547e-25	2.773935e-50
X107	1.063985e-06	4.670310e-32
X108	8.738887e-08	3.835893e-33
X49	5.043030e-25	2.213614e-50
X50	5.978312e-41	2.624152e-66
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
