0.000000 3.631244e+02 3.110105e+02 61.000000 56
0.000010 2.549631e+02 2.421331e+02 61.000000 56
0.000030 1.543881e+02 1.380267e+02 63.000000 56
0.000070 7.443654e+01 7.232416e+01 65.000000 56
0.000150 3.490179e+01 3.442810e+01 69.000000 56
0.000310 1.698401e+01 1.674068e+01 71.000000 56
0.000630 8.456663e+00 8.040835e+00 75.000000 56
0.001270 6.496595e+00 5.312543e+00 17.000000 61
0.002550 5.491538e+00 4.885595e+00 17.000000 61
0.005110 4.310363e+00 4.297842e+00 15.000000 61
0.008950 3.600455e+00 3.040629e+00 15.000000 61
0.014710 2.793366e+00 1.882157e+00 15.000000 61
0.023350 1.970447e+00 1.100677e+00 15.000000 61
0.036310 1.240117e+00 1.007746e+00 15.000000 61
0.055750 8.860239e-01 6.923277e-01 15.000000 60
0.084910 7.358084e-01 5.287264e-01 15.000000 60
0.128650 5.810506e-01 3.928420e-01 15.000000 60
0.185512 4.338795e-01 2.777982e-01 15.000000 60
0.259433 3.029676e-01 1.978479e-01 15.000000 60
0.355529 1.856562e-01 1.677629e-01 15.000000 60
0.499675 1.338204e-01 1.034213e-01 13.000000 60
0.715892 9.892015e-02 8.073514e-02 13.000000 60
1.040219 6.937475e-02 6.451244e-02 13.000000 60
1.461844 5.665194e-02 4.405829e-02 7.000000 34
2.094280 4.807211e-02 2.895232e-02 7.000000 34
2.916449 3.881479e-02 2.433701e-02 7.000000 34
3.985267 2.940401e-02 2.290865e-02 7.000000 34
5.374731 2.116417e-02 2.054428e-02 9.000000 34
7.181034 1.907638e-02 1.297609e-02 9.000000 34
9.529228 1.664488e-02 7.239915e-03 9.000000 34
12.581880 1.437243e-02 5.262761e-03 9.000000 34
15.939798 1.173664e-02 4.943606e-03 9.000000 34
20.305091 9.399397e-03 4.626175e-03 9.000000 34
25.106913 6.969840e-03 4.224149e-03 9.000000 34
31.349281 4.735339e-03 3.751285e-03 9.000000 34
39.464361 3.211986e-03 2.886069e-03 11.000000 34
50.013964 2.621377e-03 2.565195e-03 11.000000 34
63.728447 2.336973e-03 2.008186e-03 9.000000 79
81.557277 2.080524e-03 1.625948e-03 9.000000 79
104.734754 1.801700e-03 1.393167e-03 9.000000 79
