1.000000		-1.188485e+12		2.004049e+11		-1.599941e+11		-3.411044e+12		-1.375873e+11		-7.946035e+10		-3.250004e+11		-1.634794e+11		inf		-1.899963e+11		inf		2.253253e+11		2.230820e+11		2.267905e+11		-1.539445e+11		-1.319693e+12		1.151149e+13		-1.303104e+11		3.132248e+11		1.900891e+11		2.315643e+11		1.885322e+11		2.352468e+11		-5.575293e+11		1.008654e+11		7.628030e+10		-1.172731e+11		-3.846746e+11		-2.329556e+11		-2.003503e+11		-3.570629e+11		-3.584411e+11		-1.205480e+12		-5.059671e+11		1.248692e+11		1.298122e+11		1.147361e+11		1.322507e+11		-1.129339e+09		0.000000e+00		0.000000e+00		0.000000e+00		-1.130103e+09		-1.120069e+09		-1.120069e+09		-1.120069e+09		-9.554861e+08		-1.140488e+09		-1.130245e+09		-1.130117e+09		-1.125048e+09		-1.115620e+09		-9.473354e+08		nan		-0.000000e+00		nan		5.448977e+11		3.464711e+11		3.799927e+11		2.502207e+11		-3.410837e+12		3.604765e+11		-4.187421e+11		-3.037301e+11		-2.392186e+11		3.608335e+11		-5.885310e+12		-1.111961e+12		-1.349556e+11		1.967217e+11		5.431464e+11		-8.852314e+11		5.572933e+11		1.397956e+11		2.312433e+11		-1.476314e+12		-2.292817e+11		-2.652947e+11		6.571705e+10		1.873993e+11		1.873918e+11		-1.002018e+09		-1.003881e+09		nan		nan		
3.000000		-3.998401e+12		2.003438e+11		-2.045286e+11		-3.409035e+12		-1.537737e+11		-9.743510e+10		-3.597080e+11		-1.625203e+11		5.243035e+25		-1.956917e+11		-1.890246e+19		2.355036e+11		2.162706e+11		2.362006e+11		-1.859217e+11		-4.696600e+12		2.656027e+13		-1.225343e+11		3.519830e+11		1.900399e+11		2.388834e+11		1.833785e+11		2.393976e+11		-5.241694e+11		1.083345e+11		8.551335e+10		-9.662478e+10		-1.991740e+11		-1.882521e+11		-1.717327e+11		-3.028647e+11		-3.046583e+11		-1.048288e+12		-6.652134e+11		1.334322e+11		1.464277e+11		1.278095e+11		2.027915e+11		-1.127126e+09		-3.130283e+10		-1.690552e+09		6.546929e+09		-1.126254e+09		-1.118072e+09		-1.118072e+09		-1.118072e+09		-9.738603e+08		-1.135792e+09		-1.126376e+09		-1.126269e+09		-1.125014e+09		-1.113016e+09		-9.473245e+08		nan		-0.000000e+00		nan		3.016413e+11		3.425072e+11		4.584342e+11		1.762229e+11		-3.410889e+12		3.626171e+11		-4.177554e+11		-2.887761e+11		5.194233e+11		3.611664e+11		9.162864e+12		-1.115019e+12		3.423383e+11		1.967248e+11		4.944219e+11		1.151198e+13		9.068147e+11		1.431311e+11		2.309307e+11		-1.469509e+12		-2.162636e+11		-2.652990e+11		6.571747e+10		2.831134e+11		2.811921e+11		-1.001990e+09		-1.003799e+09		nan		nan		
5.000000		4.497420e+12		2.002084e+11		-1.144808e+12		-3.368644e+12		-2.627307e+11		-2.041782e+11		-4.012205e+11		-2.348477e+11		1.508639e+26		-2.071350e+11		-5.802441e+18		2.604225e+11		2.188908e+11		2.606247e+11		-2.272877e+11		3.218856e+12		1.126737e+13		-1.151898e+11		3.845216e+11		1.899810e+11		2.575988e+11		1.800647e+11		2.633790e+11		-4.836939e+11		1.387434e+11		9.489010e+10		-9.072871e+10		-1.626628e+11		-1.624776e+11		-1.778442e+11		-2.612697e+11		-2.626786e+11		-8.175245e+11		-4.952298e+11		1.493819e+11		1.772393e+11		1.433698e+11		-4.362056e+12		-1.126063e+09		0.000000e+00		4.662187e+08		0.000000e+00		-1.123709e+09		-1.117151e+09		-1.117151e+09		-1.117151e+09		-1.026483e+09		-1.132207e+09		-1.123815e+09		-1.123728e+09		-1.124953e+09		-1.111716e+09		-9.473096e+08		nan		-0.000000e+00		nan		2.429545e+11		3.341613e+11		5.506782e+11		1.620123e+11		-3.411005e+12		3.672324e+11		-6.312434e+11		-2.778051e+11		4.431669e+11		3.638486e+11		2.647943e+12		-1.072915e+12		3.164773e+11		1.967316e+11		4.794792e+11		2.570050e+11		1.102795e+12		1.508344e+11		2.310307e+11		-1.446730e+12		-1.853986e+11		-2.653078e+11		6.571781e+10		5.901799e+11		5.741169e+11		-1.001952e+09		-1.003620e+09		nan		nan		
7.000000		1.798605e+12		1.999409e+11		-1.341001e+12		4.577144e+11		-2.112876e+11		-1.624238e+11		-4.416094e+11		-2.091993e+11		-2.877784e+26		-2.254735e+11		-2.463193e+18		3.053645e+11		2.262662e+11		3.046933e+11		-2.730032e+11		1.370199e+12		5.738934e+12		-1.081706e+11		4.071632e+11		1.899104e+11		2.993028e+11		1.862534e+11		3.127416e+11		-4.343617e+11		1.644502e+11		1.061549e+11		-7.027115e+10		-1.028034e+11		-1.029802e+11		-1.395359e+11		-2.268171e+11		-2.287285e+11		-6.107930e+11		-1.437017e+11		1.764030e+11		2.278353e+11		1.612601e+11		-2.059012e+11		-1.126044e+09		-1.176033e+09		-5.719062e+09		-1.098655e+09		-1.122446e+09		-1.116945e+09		-1.116945e+09		-1.116945e+09		-1.084239e+09		-1.129971e+09		-1.122556e+09		-1.122473e+09		-1.125010e+09		-1.111282e+09		-9.472819e+08		nan		-0.000000e+00		nan		2.600185e+11		3.156469e+11		5.896749e+11		1.874825e+11		-3.411198e+12		3.745785e+11		-1.322005e+12		-2.685546e+11		4.406767e+11		3.676781e+11		1.819897e+12		-9.858926e+11		3.178439e+11		1.967430e+11		5.624757e+11		2.808121e+11		9.568933e+11		1.683031e+11		2.314497e+11		-1.398070e+12		-1.558823e+11		-2.653206e+11		6.571806e+10		-4.982960e+12		-8.636239e+12		-1.001919e+09		-1.002834e+09		nan		nan		
9.000000		6.347683e+11		1.994607e+11		-9.718781e+11		-9.949604e+10		-1.116894e+11		-8.647087e+10		-3.056491e+11		-1.127416e+11		-1.681689e+25		-2.487856e+11		-1.231216e+18		3.740715e+11		1.879883e+11		3.728401e+11		-2.133458e+11		-7.605675e+11		-3.478180e+11		-8.520290e+10		2.480236e+12		1.898249e+11		1.619850e+12		2.210493e+11		3.895318e+11		-3.795812e+11		-2.365205e+12		1.211277e+11		-9.469040e+10		-9.203170e+10		-9.239405e+10		-9.459164e+10		-1.363463e+11		-1.451469e+11		-4.640509e+11		-5.772533e+10		3.159853e+11		-7.666523e+12		2.565570e+11		-9.657342e+10		-1.130849e+09		-5.309186e+08		-2.942151e+09		-3.027455e+08		-1.123245e+09		-1.117220e+09		-1.117220e+09		-1.117220e+09		-1.104596e+09		-1.130315e+09		-1.123507e+09		-1.123328e+09		-1.126533e+09		-1.107374e+09		-9.471869e+08		nan		-0.000000e+00		nan		3.052066e+11		2.744262e+11		6.868061e+11		2.378503e+11		-3.411487e+12		3.664530e+11		-4.235303e+11		-1.781581e+11		4.403035e+11		3.380547e+11		-5.470455e+12		-8.637521e+11		3.304331e+11		1.967601e+11		-1.854671e+12		5.655553e+11		7.198578e+11		1.870858e+12		2.319684e+11		-1.318547e+12		-1.379669e+11		-2.653396e+11		6.571825e+10		-6.156135e+11		-8.117952e+11		-1.001890e+09		-1.000670e+09		nan		nan		
11.000000		1.437369e+11		1.990558e+11		4.213906e+11		-9.458493e+10		-1.259947e+11		-9.457718e+10		-3.826290e+11		-1.497192e+11		4.238037e+24		-3.913536e+11		-8.482136e+17		5.116482e+11		1.084255e+11		2.170009e+11		3.385262e+11		3.071527e+12		-1.540078e+11		-6.315332e+10		-2.559401e+11		1.897212e+11		-1.205478e+11		3.972038e+11		2.290946e+11		-3.064181e+11		-6.196301e+10		1.593518e+11		2.540519e+08		-1.041521e+11		-1.057199e+11		-8.417388e+10		-1.014444e+11		-9.060491e+10		-3.602828e+11		-6.140043e+10		7.357761e+11		-1.576267e+11		5.904394e+11		-5.952255e+10		-1.147010e+09		-9.952858e+08		-4.817917e+08		2.154847e+08		-1.125537e+09		-1.120774e+09		-1.120774e+09		-1.120774e+09		-1.114997e+09		-1.139528e+09		-1.131433e+09		-1.128756e+09		-1.143292e+09		-1.107855e+09		-9.466845e+08		nan		-0.000000e+00		nan		2.033166e+11		2.117680e+11		-8.265683e+11		4.256123e+11		-3.411891e+12		3.367055e+11		-1.155872e+11		-1.541234e+11		4.398295e+11		1.511417e+11		1.068570e+12		-6.786743e+11		4.484054e+11		1.967840e+11		-5.506965e+11		-2.484816e+11		4.649527e+11		-1.538089e+11		2.326841e+11		-1.242133e+12		-1.210693e+11		-2.657257e+11		6.571725e+10		-3.526228e+11		-2.188220e+12		-1.001862e+09		-9.988462e+08		nan		nan		
13.000000		7.403693e+11		1.991096e+11		-6.102481e+12		-8.699168e+11		-1.148912e+12		-8.698859e+11		-3.075792e+12		3.976328e+12		3.643317e+23		2.812940e+12		-1.128673e+18		1.197356e+12		1.956801e+11		2.259943e+11		1.678153e+11		1.563685e+11		1.975321e+11		-1.515197e+11		1.847212e+11		1.896969e+11		1.847433e+11		2.887149e+11		7.227404e+11		-3.348969e+11		2.525456e+11		2.225844e+11		2.485636e+08		-2.438064e+11		-2.928047e+11		-4.091018e+11		-4.726316e+11		-5.992491e+11		-6.685352e+11		-1.161212e+11		9.274174e+11		-9.682193e+12		1.679015e+12		-3.647332e+11		-1.118834e+09		5.352778e+08		-3.386722e+08		0.000000e+00		-1.117150e+09		-1.116530e+09		-1.116530e+09		-1.116530e+09		-1.114895e+09		-1.131985e+09		-1.121053e+09		-1.119590e+09		-1.131048e+09		-1.117499e+09		-9.413699e+08		nan		-0.000000e+00		nan		4.032269e+11		2.084544e+11		2.234347e+11		2.225888e+11		-3.415782e+12		4.577947e+11		4.921518e+11		5.875296e+11		2.676078e+11		2.460243e+11		5.583016e+11		7.162172e+11		4.154628e+11		1.968158e+11		-3.606888e+12		4.175840e+11		3.713348e+11		1.342242e+11		1.370977e+11		3.008397e+11		5.588619e+12		-5.754827e+11		6.510331e+10		1.349997e+11		1.204035e+11		-1.001816e+09		-1.006528e+09		nan		nan		
15.000000		1.802861e+12		1.991635e+11		-3.787956e+12		-1.491224e+12		-2.498151e+12		-1.491124e+12		-2.660430e+12		3.190013e+12		2.404604e+22		1.856395e+12		-1.254031e+18		2.187920e+12		2.044318e+11		2.977182e+11		2.084067e+11		2.016588e+11		2.178441e+11		-1.613457e+11		1.901812e+11		1.896863e+11		2.002386e+11		2.765325e+11		2.077147e+12		-3.881430e+11		2.033918e+11		1.941007e+11		2.448249e+08		-1.802564e+11		-3.960412e+11		-6.139265e+11		-6.657208e+11		-7.921617e+11		-6.741807e+11		-1.280597e+11		6.341729e+12		-6.645563e+11		-1.169345e+12		-6.458154e+11		-1.117322e+09		0.000000e+00		0.000000e+00		0.000000e+00		-1.116533e+09		-1.115847e+09		-1.115847e+09		-1.115847e+09		-1.113706e+09		-1.130139e+09		-1.118656e+09		-1.118119e+09		-1.118048e+09		-1.115895e+09		-9.340565e+08		nan		-0.000000e+00		nan		4.695341e+11		2.059329e+11		2.033260e+11		2.082062e+11		-3.430408e+12		5.593451e+11		4.847467e+11		5.561000e+11		2.603549e+11		3.741827e+11		6.962912e+11		6.390222e+11		4.092766e+11		1.968574e+11		-2.476356e+12		2.843981e+11		3.450447e+11		1.383593e+11		1.384119e+11		2.833704e+11		1.334863e+12		-6.745970e+11		6.008970e+10		1.202144e+11		1.092404e+11		-1.000423e+09		-1.007686e+09		nan		nan		
17.000000		3.159081e+12		1.992324e+11		-4.745550e+12		-2.190050e+12		-4.094427e+12		-2.189880e+12		-4.677628e+12		3.813791e+12		1.355195e+21		1.881737e+12		-1.405686e+18		3.535694e+12		2.046951e+11		3.838549e+11		2.831125e+11		2.862418e+11		2.564425e+11		-1.583035e+11		1.891112e+11		1.896779e+11		2.006040e+11		2.732390e+11		3.194276e+12		-4.200053e+11		1.918361e+11		1.881804e+11		0.000000e+00		-1.556538e+11		-5.079379e+11		-7.094074e+11		-7.196205e+11		-7.220706e+11		-6.750133e+11		-1.368172e+11		-1.179037e+12		-5.782753e+11		-7.762327e+11		-6.787801e+11		-1.116492e+09		1.980954e+09		-4.349058e+09		-0.000000e+00		-1.116005e+09		-1.115585e+09		-1.115585e+09		-1.115585e+09		-1.113898e+09		-1.129543e+09		-1.117498e+09		-1.117037e+09		-1.116787e+09		-1.115645e+09		-9.257662e+08		nan		-0.000000e+00		nan		5.595799e+11		2.053540e+11		1.981662e+11		2.139894e+11		-3.467419e+12		6.244592e+11		5.540403e+11		6.258663e+11		2.870926e+11		4.665414e+11		7.191877e+11		6.312424e+11		4.529730e+11		1.969115e+11		-1.259495e+13		2.600682e+11		3.327673e+11		1.451635e+11		1.399210e+11		2.818856e+11		1.710210e+12		-6.820148e+11		5.910907e+10		1.185736e+11		1.078281e+11		-9.875047e+08		-9.922161e+08		nan		nan		
19.000000		4.843467e+12		1.993281e+11		-9.389369e+12		-3.663107e+12		-6.068829e+12		-3.662830e+12		-8.481573e+12		6.807002e+12		3.044981e+20		2.321397e+12		-1.614613e+18		5.450521e+12		2.041861e+11		5.900547e+11		4.162733e+11		4.388456e+11		3.046368e+11		-1.564884e+11		1.889337e+11		1.896702e+11		2.033481e+11		2.717425e+11		4.353953e+12		-4.413679e+11		1.914481e+11		1.861234e+11		-0.000000e+00		-1.676237e+11		-7.758030e+11		-7.082622e+11		-6.976673e+11		-6.842093e+11		-6.753542e+11		-6.580745e+10		-7.572850e+11		-5.945331e+11		-6.966354e+11		-6.720095e+11		-1.115982e+09		-0.000000e+00		-0.000000e+00		-0.000000e+00		-1.115652e+09		-1.115430e+09		-1.115430e+09		-1.115430e+09		-1.114200e+09		-1.128616e+09		-1.116531e+09		-1.116270e+09		-1.116190e+09		-1.115517e+09		-9.151038e+08		nan		-0.000000e+00		nan		6.512047e+11		2.052138e+11		2.013527e+11		2.690734e+11		-3.545159e+12		6.953887e+11		6.569972e+11		7.048684e+11		3.290032e+11		5.681313e+11		7.563594e+11		6.609007e+11		5.549931e+11		1.969852e+11		3.012629e+12		2.614369e+11		3.254763e+11		1.521458e+11		1.429489e+11		2.816222e+11		4.429998e+12		-6.827381e+11		5.887649e+10		1.186764e+11		1.075705e+11		-9.555250e+08		-9.563402e+08		nan		nan		
