  M40	NH2	+ C2H3		= C2H5N			1.386289e-16
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		4.059017e-17
  R9	C2H	+ C2H3		= C2H2	+ C2H2		4.929257e-21
  T25	C2H3			= C2H2	+ H		6.020106e-26

************************************************************

N				PRODUCTION RXS		INT RX RATE	TP = 2.29e-01

  P44	NO			= N	+ O		2.288945e-01
  R305	NH	+ O		= OH	+ N		2.583791e-04
  R430	O	+ CN		= CO	+ N		8.711969e-05
  R331	NO	+ C		= CO	+ N		3.964139e-05
  R462	O(1D)	+ NO		= O2	+ N		5.019437e-06
  R309	NH	+ OH		= H2O	+ N		6.221960e-07
  R338	NO	+ CH		= N	+ CHO		2.476613e-08
  R188	H	+ NO		= OH	+ N		1.544667e-31
  R5	C	+ N2		= CN	+ N		3.119614e-33
  T40	CNO			= CO	+ N		6.488107e-38
  R611	NO	+ CN		= CNO	+ N		3.414420e-49
  R2	C	+ CN		= C2	+ N		6.691230e-53
  R534	S	+ NO		= SO	+ N		7.985759e-55
  P39	N2			= N	+ N		0.000000e+00 (x2)

N				LOSS RXS		INT RX RATE	TL = 2.29e-01

  R295	N	+ OH		= NO	+ H		1.726908e-01
  M26	N	+ O		= NO			5.371895e-02
  M23	N	+ H		= NH			2.811384e-03
  R293	N	+ O2		= NO	+ O		4.476888e-05
  R294	N	+ O3		= NO	+ O2		1.459365e-05
  M24	N	+ H2		= NH2			3.059100e-06
  R282	N	+ CH3		= H2	+ HCN		1.459084e-06
  R281	N	+ CH		= CN	+ H		3.033979e-07
  R291	N	+ NO		= O	+ N2		2.262630e-08
  R283	N	+ CH4O		= CH3	+ HNO		1.154179e-10
  R292	N	+ NO2		= N2O	+ O		4.149592e-11
  R279	N	+ C2H4		= HCN	+ CH3		3.823833e-12
  M22	N	+ C		= CN			4.677423e-13
  M25	N	+ N		= N2			1.973840e-14 (x2)
  R277	N	+ C2H3		= C2H2N	+ H		7.816945e-16
  R284	N	+ CN		= C	+ N2		3.990120e-16
  R278	N	+ C2H3		= C2H2	+ NH		1.512957e-16
  R289	N	+ NH		= N2	+ H		1.299472e-16
  R287	N	+ H2O		= OH	+ NH		9.536639e-27
  R276	N	+ C2		= CN	+ C		1.450510e-46
  R288	N	+ HCNO		= NH	+ CNO		7.683859e-54

************************************************************

CH3NO2				PRODUCTION RXS		INT RX RATE	TP = 1.31e-01

  R640	NO2	+ CH3		= CH3NO2			7.931919e-02
  M27	NO	+ CH3O		= CH3NO2			5.166844e-02

CH3NO2				LOSS RXS		INT RX RATE	TL = 1.31e-01

  P25	CH3NO2			= CH3O	+ NO		1.305584e-01
  R150	H	+ CH3NO2	= CH4O	+ NO		4.268083e-04
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.399514e-06
  T50	CH3NO2			= CH3O	+ NO		1.090489e-11
  T51	CH3NO2			= CH2O	+ HNO		1.416741e-14

************************************************************

C2H				PRODUCTION RXS		INT RX RATE	TP = 1.81e-02

  P56	C2H2			= C2H	+ H		1.814101e-02
  R480	OH	+ C2H2		= C2H	+ H2O		6.751329e-13
  R129	H	+ C2H2		= C2H	+ H2		5.500995e-17
  R17	C2H2	+ CN		= HCN	+ C2H		5.061229e-18
  R57	CH3	+ C2H2		= CH4	+ C2H		2.227754e-19
  R311	NH2	+ C2H2		= C2H	+ NH3		1.048802e-20
  R15	C2H2	+ C2H5		= C2H6	+ C2H		2.947317e-28
  R608	C2	+ CH4		= C2H	+ CH3		4.892862e-31
  R120	CO	+ C2H2		= C2H	+ CHO		1.608613e-78

C2H				LOSS RXS		INT RX RATE	TL = 1.81e-02

  R389	O	+ C2H		= CO	+ CH		1.053191e-02
  R215	H2O	+ C2H		= C2H2	+ OH		4.333986e-03
  R195	H2	+ C2H		= C2H2	+ H		2.266983e-03
  R127	H	+ C2H		= C2H2			8.478334e-04
  R91	CH4	+ C2H		= C2H2	+ CH3		1.574627e-04
  R477	OH	+ C2H		= CO	+ CH2		1.373309e-06
  R478	OH	+ C2H		= C2H2	+ O		1.373309e-06
  R14	C2H	+ CH4O		= C2H2	+ CH3O		8.956697e-08
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.865818e-09
  R12	C2H	+ C2H6		= C2H2	+ C2H5		8.566231e-10
  R108	CHO	+ C2H		= C2H2	+ CO		4.177031e-10
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.004498e-11
  R333	NO	+ C2H		= HCN	+ CO		2.365139e-13
  R356	NO2	+ C2H		= C2HO	+ NO		4.042747e-14
  R34	CH2	+ C2H		= C2H2	+ CH		5.941299e-15
  R11	C2H	+ C2H5		= C2H4	+ C2H2		4.558799e-15
  R9	C2H	+ C2H3		= C2H2	+ C2H2		4.929257e-21
  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.036291e-30
  R128	H	+ C2H		= H2	+ C2		4.892861e-31

************************************************************

HCN				PRODUCTION RXS		INT RX RATE	TP = 5.23e-03

  R297	N2O	+ CH		= HCN	+ NO		4.914880e-03
  R337	NO	+ C2HO		= HCN	+ CO2		3.147234e-04
  R282	N	+ CH3		= H2	+ HCN		1.459084e-06
  R219	H2O	+ CN		= HCN	+ OH		5.472274e-07
  P69	CH5N			= HCN	+ H2	+ H2	4.386483e-07
  R341	NO	+ CH		= O	+ HCN		2.551098e-07
  R99	CH4	+ CN		= HCN	+ CH3		4.569088e-08
  R207	H2	+ CN		= HCN	+ H		3.108455e-08
  M11	H	+ CN		= HCN			1.213111e-08
  R55	CH2O	+ CN		= HCN	+ CHO		3.499456e-09
  R101	CH4O	+ CN		= HCN	+ CH3O		2.976075e-09
  R334	NO	+ C2H3		= CH2O	+ HCN		5.356378e-11
  R116	CHO	+ CN		= HCN	+ CO		4.588907e-11
  R164	H	+ CNO		= HCN	+ O		2.983713e-11
  R72	CH3	+ CNO		= CH2O	+ HCN		8.166513e-12
  R507	OH	+ CN		= O	+ HCN		8.008068e-12
  R279	N	+ C2H4		= HCN	+ CH3		3.823833e-12
  R29	C2H6	+ CN		= HCN	+ C2H5		1.286007e-12
  R333	NO	+ C2H		= HCN	+ CO		2.365139e-13
  R20	C2H4	+ CN		= HCN	+ C2H3		7.327977e-15
  R24	C2H5	+ CNO		= HCN	+ C2H4O		3.235322e-15
  P70	C2H5N			= HCN	+ CH3	+ H	1.353525e-16
  R327	NH3	+ CH		= HCN	+ H2	+ H	7.110456e-17
  R17	C2H2	+ CN		= HCN	+ C2H		5.061229e-18
  R242	HNO2	+ CN		= HCN	+ NO2		3.075411e-18
  R238	HNO	+ CN		= HCN	+ NO		1.270378e-18
  R119	CN	+ HCNO		= HCN	+ CNO		1.607906e-19
  R329	NH3	+ CN		= HCN	+ NH2		1.799160e-21
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

HCN				LOSS RXS		INT RX RATE	TL = 2.52e-05

  P41	HCN			= H	+ CN		1.252186e-05
  R435	O	+ HCN		= H	+ CNO		8.423103e-06
  R436	O	+ HCN		= CO	+ NH		3.609902e-06
  R516	OH	+ HCN		= CN	+ H2O		6.455099e-07
  R515	OH	+ HCN		= CO	+ NH2		3.670767e-10
  R233	HCN	+ CNO		= HCNO	+ CN		3.739082e-23
  T57	HCN			= H	+ CN		2.392030e-72

************************************************************

CH3NO3				PRODUCTION RXS		INT RX RATE	TP = 2.94e-03

  M28	NO2	+ CH3O		= CH3NO3			2.943550e-03

CH3NO3				LOSS RXS		INT RX RATE	TL = 2.94e-03

  P26	CH3NO3			= CH3O	+ NO2		2.920036e-03
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.254191e-05
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	9.267886e-07
  T52	CH3NO3			= CH3O	+ NO2		9.265066e-13

************************************************************

NH				PRODUCTION RXS		INT RX RATE	TP = 2.85e-03

  M23	N	+ H		= NH			2.811384e-03
  R323	NH2	+ O		= OH	+ NH		3.130207e-05
  R163	H	+ CNO		= CO	+ NH		6.997058e-06
  R436	O	+ HCN		= CO	+ NH		3.609902e-06
  R326	NH2	+ OH		= H2O	+ NH		4.961811e-07
  R340	NO	+ CH		= CO	+ NH		4.655288e-07
  R173	H	+ HNO		= OH	+ NH		3.578570e-08
  R457	O(1D)	+ HCNO		= CO2	+ NH		1.384752e-08
  R438	O	+ HCNO		= CO2	+ NH		2.900224e-10
  R183	H	+ N2O		= NO	+ NH		5.181631e-13
  R316	NH2	+ CH3		= CH4	+ NH		2.537371e-14
  P43	NH3			= NH	+ H2		2.163376e-14
  R278	N	+ C2H3		= C2H2	+ NH		1.512957e-16
  R314	NH2	+ C2H5		= C2H6	+ NH		3.674258e-20
  R287	N	+ H2O		= OH	+ NH		9.536639e-27
  T92	CH5N			= CH4	+ NH		7.342420e-30
  R310	NH2	+ C		= CH	+ NH		3.086493e-43
  R187	H	+ NO		= NH	+ O		2.578753e-46
  R288	N	+ HCNO		= NH	+ CNO		7.683859e-54

NH				LOSS RXS		INT RX RATE	TL = 2.85e-03

  R304	NH	+ O		= NO	+ H		2.583791e-03
  R305	NH	+ O		= OH	+ N		2.583791e-04
  R308	NH	+ OH		= H	+ HNO		7.861862e-06
  R306	NH	+ O2		= OH	+ NO		3.650380e-06
  R309	NH	+ OH		= H2O	+ N		6.221960e-07
  R307	NH	+ O2		= O	+ HNO		3.197567e-11
  R301	NH	+ NO		= N2O	+ H		3.210007e-13
  R201	NH	+ NO		= OH	+ N2		5.974650e-14
  R302	NH	+ NO2		= NO	+ HNO		1.672443e-14
  R303	NH	+ NO2		= OH	+ N2O		1.114962e-14
  R40	NH	+ OH		= NH2	+ O		2.930564e-16
  R289	N	+ NH		= N2	+ H		1.299472e-16
  R300	NH	+ NH3		= NH2	+ NH2		8.655086e-37

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 2.54e-03

  P42	NH3			= NH2	+ H		1.263141e-03
  R171	H	+ HCNO		= CO	+ NH2		9.751797e-04
  R523	OH	+ NH3		= H2O	+ NH2		2.999658e-04
  M24	N	+ H2		= NH2			3.059100e-06
  R186	H	+ NH3		= H2	+ NH2		3.490722e-09
  R515	OH	+ HCN		= CO	+ NH2		3.670767e-10
  R461	O(1D)	+ NH3		= OH	+ NH2		1.269304e-12
  R328	NH3	+ CH3		= CH4	+ NH2		3.667788e-15
  R40	NH	+ OH		= NH2	+ O		2.930564e-16
  R174	H	+ HNO		= NH2	+ O		6.906469e-17
  R641	N2H3	+ H		= NH2	+ NH2		5.104858e-19 (x2)
  R329	NH3	+ CN		= HCN	+ NH2		1.799160e-21
  R300	NH	+ NH3		= NH2	+ NH2		8.655086e-37 (x2)
  T91	N2H4			= NH2	+ NH2		2.167559e-45 (x2)
  T93	CH5N			= CH3	+ NH2		1.185515e-47

NH2				LOSS RXS		INT RX RATE	TL = 2.54e-03

  M14	H	+ NH2		= NH3			1.933199e-03
  R258	HO2	+ NH2		= NH3	+ O2		3.509795e-04
  R322	NH2	+ O		= H	+ HNO		2.015745e-04
  R323	NH2	+ O		= OH	+ NH		3.130207e-05
  R324	NH2	+ O		= H2	+ NO		2.239717e-05
  R326	NH2	+ OH		= H2O	+ NH		4.961811e-07
  R319	NH2	+ H2O		= OH	+ NH3		4.472389e-07
  M86	NH2	+ CH3		= CH5N			4.408858e-07
  R644	NH2	+ OH		= NH3	+ O		2.307391e-07
  R212	H2	+ NH2		= NH3	+ H		1.794240e-07
  R325	NH2	+ O3		= H2O	+ NO2		2.472567e-08
  R317	NH2	+ CH4		= CH3	+ NH3		1.427396e-12
  R320	NH2	+ NO		= H2O	+ N2		1.323124e-12
  R321	NH2	+ NO2		= H2O	+ N2O		1.920026e-13
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.036966e-13
  R316	NH2	+ CH3		= CH4	+ NH		2.537371e-14
  R315	NH2	+ C2H6		= C2H5	+ NH3		1.245825e-15
  R312	NH2	+ C2H4		= C2H3	+ NH3		5.335893e-16
  M40	NH2	+ C2H3		= C2H5N			1.386289e-16
  M85	NH2	+ NH2		= N2H4			5.103061e-19 (x2)
  R314	NH2	+ C2H5		= C2H6	+ NH		3.674258e-20
  R311	NH2	+ C2H2		= C2H	+ NH3		1.048802e-20
  R310	NH2	+ C		= CH	+ NH		3.086493e-43

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 2.29e-03

  M14	H	+ NH2		= NH3			1.933199e-03
  R258	HO2	+ NH2		= NH3	+ O2		3.509795e-04
  R319	NH2	+ H2O		= OH	+ NH3		4.472389e-07
  R644	NH2	+ OH		= NH3	+ O		2.307391e-07
  R212	H2	+ NH2		= NH3	+ H		1.794240e-07
  R317	NH2	+ CH4		= CH3	+ NH3		1.427396e-12
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.036966e-13
  R315	NH2	+ C2H6		= C2H5	+ NH3		1.245825e-15
  R312	NH2	+ C2H4		= C2H3	+ NH3		5.335893e-16
  R311	NH2	+ C2H2		= C2H	+ NH3		1.048802e-20
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.485709e-46 (x2)

NH3				LOSS RXS		INT RX RATE	TL = 1.56e-03

  P42	NH3			= NH2	+ H		1.263141e-03
  R523	OH	+ NH3		= H2O	+ NH2		2.999658e-04
  R186	H	+ NH3		= H2	+ NH2		3.490722e-09
  R461	O(1D)	+ NH3		= OH	+ NH2		1.269304e-12
  P43	NH3			= NH	+ H2		2.163376e-14
  R328	NH3	+ CH3		= CH4	+ NH2		3.667788e-15
  R327	NH3	+ CH		= HCN	+ H2	+ H	7.110456e-17
  R329	NH3	+ CN		= HCN	+ NH2		1.799160e-21
  R330	NH3	+ CNO		= CO	+ N2H3		1.797333e-22
  R300	NH	+ NH3		= NH2	+ NH2		8.655086e-37

************************************************************

HCNO				PRODUCTION RXS		INT RX RATE	TP = 9.78e-04

  R336	NO	+ C2HO		= CO	+ HCNO		9.748691e-04
  R220	H2O	+ CNO		= HCNO	+ OH		2.573932e-06
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.111868e-07
  R56	CH2O	+ CNO		= HCNO	+ CHO		6.468858e-08
  R117	CHO	+ CNO		= HCNO	+ CO		2.896286e-09
  R509	OH	+ CNO		= HCNO	+ O		5.284735e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		4.408098e-11
  R25	C2H5	+ CNO		= HCNO	+ C2H4		4.090637e-13
  R243	HNO2	+ CNO		= HCNO	+ NO2		1.949287e-16
  R239	HNO	+ CNO		= HCNO	+ NO		1.373875e-16
  R233	HCN	+ CNO		= HCNO	+ CN		3.739082e-23

HCNO				LOSS RXS		INT RX RATE	TL = 9.78e-04

  R171	H	+ HCNO		= CO	+ NH2		9.751797e-04
  R517	OH	+ HCNO		= CNO	+ H2O		2.528040e-06
  R457	O(1D)	+ HCNO		= CO2	+ NH		1.384752e-08
  R438	O	+ HCNO		= CO2	+ NH		2.900224e-10
  R169	H	+ HCNO		= H2	+ CNO		1.710807e-12
  R437	O	+ HCNO		= CNO	+ OH		5.665186e-13
  R119	CN	+ HCNO		= HCN	+ CNO		1.607906e-19
  R288	N	+ HCNO		= NH	+ CNO		7.683859e-54

************************************************************

CN				PRODUCTION RXS		INT RX RATE	TP = 8.78e-05

  R332	NO	+ C		= CN	+ O		7.403337e-05
  P41	HCN			= H	+ CN		1.252186e-05
  R516	OH	+ HCN		= CN	+ H2O		6.455099e-07
  R281	N	+ CH		= CN	+ H		3.033979e-07
  R342	NO	+ CH		= CN	+ OH		2.606961e-07
  R432	O	+ CNO		= CN	+ O2		4.951810e-12
  M22	N	+ C		= CN			4.677423e-13
  R392	O	+ C2H2N		= CH2O	+ CN		7.816944e-16
  R233	HCN	+ CNO		= HCNO	+ CN		3.739082e-23
  R5	C	+ N2		= CN	+ N		3.119614e-33
  R276	N	+ C2		= CN	+ C		1.450510e-46
  T57	HCN			= H	+ CN		2.392030e-72

CN				LOSS RXS		INT RX RATE	TL = 8.78e-05

  R430	O	+ CN		= CO	+ N		8.711969e-05
  R219	H2O	+ CN		= HCN	+ OH		5.472274e-07
  R99	CH4	+ CN		= HCN	+ CH3		4.569088e-08
  R207	H2	+ CN		= HCN	+ H		3.108455e-08
  M11	H	+ CN		= HCN			1.213111e-08
  R55	CH2O	+ CN		= HCN	+ CHO		3.499456e-09
  R101	CH4O	+ CN		= HCN	+ CH3O		2.976075e-09
  R506	OH	+ CN		= H	+ CNO		2.483010e-09
  R116	CHO	+ CN		= HCN	+ CO		4.588907e-11
  R507	OH	+ CN		= O	+ HCN		8.008068e-12
  R298	N2O	+ CN		= N2	+ CNO		2.897272e-12
  R29	C2H6	+ CN		= HCN	+ C2H5		1.286007e-12
  R20	C2H4	+ CN		= HCN	+ C2H3		7.327977e-15
  R284	N	+ CN		= C	+ N2		3.990120e-16
  R17	C2H2	+ CN		= HCN	+ C2H		5.061229e-18
  R371	NO2	+ CN		= NO	+ CNO		4.190891e-18
  R242	HNO2	+ CN		= HCN	+ NO2		3.075411e-18
  R238	HNO	+ CN		= HCN	+ NO		1.270378e-18
  R372	NO2	+ CN		= CO	+ N2O		3.543985e-19
  R373	NO2	+ CN		= CO2	+ N2		2.591945e-19
  R119	CN	+ HCNO		= HCN	+ CNO		1.607906e-19
  R329	NH3	+ CN		= HCN	+ NH2		1.799160e-21
  R124	CO2	+ CN		= CNO	+ CO		1.075017e-22
  R429	O	+ CN		= C	+ NO		8.781582e-32
  R549	SO2	+ CN		= CNO	+ SO		1.488333e-34
  R611	NO	+ CN		= CNO	+ N		3.414420e-49
  R2	C	+ CN		= C2	+ N		6.691230e-53
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

************************************************************

CH2O2				PRODUCTION RXS		INT RX RATE	TP = 1.76e-05

  R468	O3	+ C2H4		= CH2O	+ CH2O2		1.756102e-05
  R421	O3	+ C2H2		= CO	+ CH2O2		1.540838e-11

CH2O2				LOSS RXS		INT RX RATE	TL = 1.63e-05

  R494	OH	+ CH2O2		= CHO2	+ H2O		8.348764e-06
  P27	CH2O2			= CHO	+ OH		5.590195e-06
  P28	CH2O2			= CHO2	+ H		1.197899e-06
  P29	CH2O2			= H2O	+ CO		1.197899e-06
  T16	CH2O2			= CO	+ H2O		2.152079e-38
  T15	CH2O2			= CO2	+ H2		2.866231e-39

************************************************************

CNO				PRODUCTION RXS		INT RX RATE	TP = 1.10e-05

  R435	O	+ HCN		= H	+ CNO		8.423103e-06
  R517	OH	+ HCNO		= CNO	+ H2O		2.528040e-06
  R339	NO	+ CH		= H	+ CNO		7.448461e-08
  R506	OH	+ CN		= H	+ CNO		2.483010e-09
  R298	N2O	+ CN		= N2	+ CNO		2.897272e-12
  R169	H	+ HCNO		= H2	+ CNO		1.710807e-12
  R437	O	+ HCNO		= CNO	+ OH		5.665186e-13
  R371	NO2	+ CN		= NO	+ CNO		4.190891e-18
  R119	CN	+ HCNO		= HCN	+ CNO		1.607906e-19
  R124	CO2	+ CN		= CNO	+ CO		1.075017e-22
  R549	SO2	+ CN		= CNO	+ SO		1.488333e-34
  R611	NO	+ CN		= CNO	+ N		3.414420e-49
  R288	N	+ HCNO		= NH	+ CNO		7.683859e-54

CNO				LOSS RXS		INT RX RATE	TL = 1.10e-05

  R163	H	+ CNO		= CO	+ NH		6.997058e-06
  R220	H2O	+ CNO		= HCNO	+ OH		2.573932e-06
  R431	O	+ CNO		= CO	+ NO		1.389402e-06
  R56	CH2O	+ CNO		= HCNO	+ CHO		6.468858e-08
  R117	CHO	+ CNO		= HCNO	+ CO		2.896286e-09
  R509	OH	+ CNO		= HCNO	+ O		5.284735e-11
  R100	CH4	+ CNO		= CH3	+ HCNO		4.408098e-11
  R164	H	+ CNO		= HCN	+ O		2.983713e-11
  R72	CH3	+ CNO		= CH2O	+ HCN		8.166513e-12
  R432	O	+ CNO		= CN	+ O2		4.951810e-12
  R25	C2H5	+ CNO		= HCNO	+ C2H4		4.090637e-13
  R351	NO	+ CNO		= CO2	+ N2		5.291131e-15
  R350	NO	+ CNO		= CO	+ N2O		4.221936e-15
  R24	C2H5	+ CNO		= HCN	+ C2H4O		3.235322e-15
  R352	NO	+ CNO		= CO	+ N2	+ O	2.257558e-15
  R374	NO2	+ CNO		= CO2	+ N2O		7.595320e-16
  R243	HNO2	+ CNO		= HCNO	+ NO2		1.949287e-16
  R239	HNO	+ CNO		= HCNO	+ NO		1.373875e-16
  R375	NO2	+ CNO		= CO	+ NO	+ NO	6.020682e-17
  R330	NH3	+ CNO		= CO	+ N2H3		1.797333e-22
  R233	HCN	+ CNO		= HCNO	+ CN		3.739082e-23
  T40	CNO			= CO	+ N		6.488107e-38

************************************************************

CH5N				PRODUCTION RXS		INT RX RATE	TP = 4.41e-07

  M86	NH2	+ CH3		= CH5N			4.408858e-07

CH5N				LOSS RXS		INT RX RATE	TL = 4.39e-07

  P69	CH5N			= HCN	+ H2	+ H2	4.386483e-07
  T92	CH5N			= CH4	+ NH		7.342420e-30
  T93	CH5N			= CH3	+ NH2		1.185515e-47

************************************************************

N2O5				PRODUCTION RXS		INT RX RATE	TP = 1.02e-11

  M29	NO2	+ NO3		= N2O5			1.016232e-11

N2O5				LOSS RXS		INT RX RATE	TL = 1.02e-11

  P13	N2O5			= NO3	+ NO	+ O	5.758867e-12
  P12	N2O5			= NO3	+ NO2		3.226262e-12
  T7	N2O5			= NO2	+ NO3		1.172425e-12

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 6.98e-14

  T55	SO21			= SO2			5.953727e-14
  T56	SO23			= SO2			6.061163e-15
  R528	OH	+ SO		= SO2	+ H		1.894727e-15
  M46	SO	+ O		= SO2			1.882825e-15
  R273	HOSO	+ O2		= HO2	+ SO2		4.018474e-16
  P30	SO3			= SO2	+ O		7.327268e-18
  R544	SO	+ O2		= SO2	+ O		8.577282e-19
  R545	SO	+ O3		= SO2	+ O2		6.858739e-19
  R558	HSO	+ O2		= OH	+ SO2		1.267477e-19
  T53	HSO3			= OH	+ SO2		9.186294e-21
  R554	SO3	+ H		= OH	+ SO2		6.733588e-21
  R541	SO	+ NO2		= SO2	+ NO		8.717253e-25
  R559	SO	+ SO		= SO2	+ S		8.120644e-45
  R556	SO3	+ OH		= HO2	+ SO2		2.848698e-45
  R557	SO3	+ SO		= SO2	+ SO2		3.085081e-46 (x2)
  R555	SO3	+ O		= SO2	+ O2		6.686953e-47
  T43	HOSO			= SO2	+ H		1.116122e-47
  T41	SO3			= SO2	+ O		2.942652e-70
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 6.96e-14

  P47	SO2			= SO21			6.451802e-14
  P46	SO2			= SO	+ O		3.788563e-15
  M50	SO2	+ OH		= HSO3			6.282169e-16
  M48	SO2	+ H		= HOSO			5.196174e-16
  P48	SO2			= SO23			1.125843e-16
  M49	SO2	+ O		= SO3			1.809395e-17
  R551	SO2	+ HO2		= HOSO	+ O2		2.412445e-21
  R547	SO2	+ CH		= CHO	+ SO		5.593849e-23
  R8	C	+ SO2		= CO	+ SO		1.621218e-24
  R548	SO2	+ CH2		= CH2O	+ SO		1.515303e-25
  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.036291e-30
  R553	SO2	+ O		= SO	+ O2		6.001183e-31
  R549	SO2	+ CN		= CNO	+ SO		1.488333e-34
  R552	SO2	+ NO2		= SO3	+ NO		8.663474e-47
  R563	SO21	+ SO2		= SO	+ SO3		4.657414e-49
  R564	SO23	+ SO2		= SO	+ SO3		4.429291e-50

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 6.45e-14

  P47	SO2			= SO21			6.451802e-14

SO21				LOSS RXS		INT RX RATE	TL = 6.55e-14

  T55	SO21			= SO2			5.953727e-14
  T54	SO21			= SO23			5.948579e-15
  R562	SO21	+ O2		= O	+ SO3		3.715809e-25
  R563	SO21	+ SO2		= SO	+ SO3		4.657414e-49

************************************************************

SO23				PRODUCTION RXS		INT RX RATE	TP = 6.06e-15

  T54	SO21			= SO23			5.948579e-15
  P48	SO2			= SO23			1.125843e-16

SO23				LOSS RXS		INT RX RATE	TL = 6.06e-15

  T56	SO23			= SO2			6.061163e-15
  R564	SO23	+ SO2		= SO	+ SO3		4.429291e-50

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 5.79e-15

  P46	SO2			= SO	+ O		3.788563e-15
  R536	S	+ O2		= SO	+ O		1.660193e-15
  R572	S	+ CO2		= SO	+ CO		1.889627e-16
  R527	OH	+ S		= H	+ SO		9.831995e-17
  R576	HSO	+ H		= H2	+ SO		2.726582e-17
  R266	HS	+ O		= H	+ SO		1.585704e-17
  R574	HSO	+ OH		= H2O	+ SO		5.626227e-18
  R578	HSO	+ O		= OH	+ SO		5.545959e-18
  R571	S	+ HO2		= SO	+ OH		2.155287e-18
  R537	S	+ O3		= O2	+ SO		8.368703e-19
  R547	SO2	+ CH		= CHO	+ SO		5.593849e-23
  R268	HS	+ O2		= SO	+ OH		1.138518e-23
  R8	C	+ SO2		= CO	+ SO		1.621218e-24
  R548	SO2	+ CH2		= CH2O	+ SO		1.515303e-25
  R573	HSO	+ NO		= HNO	+ SO		2.318177e-26
  R535	S	+ NO2		= NO	+ SO		4.173086e-27
  R446	O	+ S2		= S	+ SO		1.098689e-29
  R553	SO2	+ O		= SO	+ O2		6.001183e-31
  R475	OCS	+ O		= CO	+ SO		1.924664e-32
  R549	SO2	+ CN		= CNO	+ SO		1.488333e-34
  R467	O(1D)	+ OCS		= CO	+ SO		6.558382e-37
  R579	HSO	+ S		= HS	+ SO		8.332370e-45
  R577	HSO	+ HS		= H2S	+ SO		3.321711e-47
  R563	SO21	+ SO2		= SO	+ SO3		4.657414e-49
  R564	SO23	+ SO2		= SO	+ SO3		4.429291e-50
  T42	HSO			= SO	+ H		2.666155e-50
  R534	S	+ NO		= SO	+ N		7.985759e-55

SO				LOSS RXS		INT RX RATE	TL = 5.79e-15

  R528	OH	+ SO		= SO2	+ H		1.894727e-15
  M46	SO	+ O		= SO2			1.882825e-15
  P51	SO			= S	+ O		1.664418e-15
  M51	H	+ SO		= HSO			3.440411e-16
  R543	SO	+ CHO		= HSO	+ CO		8.579569e-19
  R544	SO	+ O2		= SO2	+ O		8.577282e-19
  M47	SO	+ OH		= HOSO			8.004906e-19
  R545	SO	+ O3		= SO2	+ O2		6.858739e-19
  R541	SO	+ NO2		= SO2	+ NO		8.717253e-25
  R559	SO	+ SO		= SO2	+ S		8.120644e-45 (x2)
  R557	SO3	+ SO		= SO2	+ SO2		3.085081e-46

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 1.96e-15

  P51	SO			= S	+ O		1.664418e-15
  R560	HS	+ H		= H2	+ S		2.977763e-16
  P53	S3			= S2	+ S		9.751706e-29
  P52	S2			= S	+ S		1.422207e-29 (x2)
  R446	O	+ S2		= S	+ SO		1.098689e-29
  P31	OCS			= CO	+ S		1.988200e-30
  R125	CS	+ O		= CO	+ S		9.213773e-38
  R559	SO	+ SO		= SO2	+ S		8.120644e-45
  R264	HS	+ HS		= S	+ H2S		1.625002e-45
  T60	OCS			= CO	+ S		3.475489e-63
  T58	H2S			= H2	+ S		7.318023e-72

S				LOSS RXS		INT RX RATE	TL = 1.96e-15

  R536	S	+ O2		= SO	+ O		1.660193e-15
  R572	S	+ CO2		= SO	+ CO		1.889627e-16
  R527	OH	+ S		= H	+ SO		9.831995e-17
  R569	S	+ CHO		= HS	+ CO		5.679326e-18
  R570	S	+ HO2		= HS	+ O2		2.155287e-18
