z			O(1D)			C			CH21			CHO2			C2H			NH2			NH			SO21			SO23			CS			HS			HSO			HSO2			HSO3			Air

43.000000		1.521044e+02		8.909029e-20		5.704329e-14		2.224701e-04		5.444368e-14		4.884786e-06		4.270507e-07		3.213885e-06		1.945694e-05		2.724004e-15		6.361488e-08		3.779171e-09		2.146572e-09		2.136981e-07		4.200431e+16
45.000000		2.007339e+02		2.855715e-19		1.027604e-13		2.025951e-04		9.351060e-14		6.698243e-06		6.429977e-07		4.921743e-06		2.866801e-05		5.227634e-16		8.158087e-09		4.172819e-10		4.128928e-09		2.668423e-07		3.201077e+16
47.000000		2.300228e+02		8.820702e-19		1.563133e-13		1.701248e-04		1.042573e-13		6.969851e-06		8.340078e-07		8.031166e-06		4.467179e-05		6.936823e-17		8.684082e-10		6.219614e-11		7.493289e-09		3.224009e-07		2.435232e+16
49.000000		2.339576e+02		2.403992e-18		2.026466e-13		1.374829e-04		8.871364e-14		6.006095e-06		9.639765e-07		1.275708e-05		6.713890e-05		7.674470e-18		9.083283e-11		9.835766e-11		1.211213e-08		3.564952e-07		1.846652e+16
51.000000		2.198673e+02		5.474209e-18		2.261202e-13		1.104453e-04		6.469267e-14		4.635205e-06		1.014873e-06		1.897577e-05		9.350336e-05		8.277261e-19		3.119989e-11		2.729829e-10		1.746830e-08		3.591450e-07		1.396051e+16
53.000000		1.959899e+02		1.064078e-17		2.325158e-13		9.342397e-05		4.286323e-14		3.121277e-06		1.013246e-06		2.801976e-05		1.278118e-04		7.915273e-20		4.716448e-11		7.175145e-10		2.451259e-08		3.563317e-07		1.051973e+16
55.000000		1.688075e+02		1.855253e-17		2.203500e-13		8.424856e-05		2.682786e-14		1.851697e-06		9.745527e-07		4.051282e-05		1.691272e-04		7.070295e-21		8.456359e-11		1.793247e-09		3.378702e-08		3.486930e-07		7.898773e+15
57.000000		1.421668e+02		2.968488e-17		1.934856e-13		8.023012e-05		1.612825e-14		9.630047e-07		9.092943e-07		5.713997e-05		2.160430e-04		6.046446e-22		1.478185e-10		4.311778e-09		4.597377e-08		3.379318e-07		5.908504e+15
59.000000		1.174635e+02		4.455213e-17		1.586861e-13		7.957034e-05		9.495826e-15		4.363898e-07		8.320830e-07		7.855919e-05		2.667854e-04		5.043897e-23		2.579847e-10		1.020497e-08		6.276619e-08		3.279396e-07		4.401796e+15
61.000000		9.532967e+01		6.284182e-17		1.224428e-13		8.085173e-05		5.543340e-15		1.699151e-07		7.581089e-07		1.052281e-04		3.193312e-04		4.131890e-24		4.575627e-10		2.392852e-08		8.651600e-08		3.210985e-07		3.264943e+15
