Type	Std	Rate
R11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.522783e-45	8.091471e-45	1.021250e-44	3.678395e-44	3.212653e-44	4.412247e-44	4.594528e-43	1.227089e-41	3.501675e-40	8.411722e-39	1.511034e-37	1.878610e-36	1.566844e-35	8.509437e-35	2.705044e-34	4.466689e-34	4.254243e-34	2.828029e-34	1.483816e-34	6.853353e-35	2.859452e-35	1.090542e-35	3.880143e-36	1.307545e-36	4.264871e-37	1.377869e-37	5.385044e-38	1.808510e-37	2.966305e-36	6.422777e-35	3.479163e-33	4.509006e-34	1.175481e-37	8.356131e-41	1.608561e-43	2.976203e-45	
R12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.063865e-37	3.424763e-37	4.368884e-37	1.032083e-36	4.783568e-37	3.089327e-37	1.450951e-36	1.815566e-35	2.684655e-34	3.882031e-33	5.073128e-32	5.540176e-31	4.765347e-30	3.039170e-29	1.265308e-28	2.966980e-28	4.146038e-28	4.040905e-28	3.079121e-28	2.045266e-28	1.219094e-28	6.614288e-29	3.332959e-29	1.582033e-29	7.220961e-30	3.258427e-30	1.810776e-30	9.166720e-30	1.255427e-28	3.154349e-28	7.541192e-28	7.888363e-29	4.109486e-31	4.302779e-33	5.344857e-35	1.434179e-36	
R13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.746304e-33	7.630013e-33	7.528879e-33	1.602476e-32	6.799624e-33	4.043986e-33	1.731490e-32	1.857658e-31	2.032044e-30	1.899211e-29	1.459914e-28	9.181428e-28	4.580171e-27	1.745340e-26	4.357689e-26	6.081579e-26	4.955905e-26	2.841324e-26	1.325738e-26	5.391174e-27	2.008552e-27	7.005421e-28	2.323093e-28	7.363284e-29	2.244369e-29	6.666631e-30	2.397126e-30	7.958405e-30	6.150198e-29	5.472584e-29	4.241537e-29	1.585588e-30	3.763622e-33	2.771404e-35	3.442920e-37	2.626899e-38	
R14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.766587e-31	1.455883e-31	9.256189e-32	1.698974e-31	6.947632e-32	4.011047e-32	1.633603e-31	1.636805e-30	1.672666e-29	1.463711e-28	1.060368e-27	6.312986e-27	3.006036e-26	1.103120e-25	2.683978e-25	3.676805e-25	2.948037e-25	1.665447e-25	7.737760e-26	3.167214e-26	1.225551e-26	4.751919e-27	1.990204e-27	9.612686e-28	5.514506e-28	3.710493e-28	3.441101e-28	3.099367e-27	7.784384e-26	3.860678e-25	2.088382e-24	5.576563e-25	6.938202e-27	1.130302e-28	1.553057e-30	1.092076e-31	
R15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.352044e-57	6.382570e-58	1.727368e-58	9.563962e-59	9.705237e-60	1.227607e-60	3.006666e-61	1.162923e-61	7.797035e-62	2.114357e-61	7.314444e-60	5.374474e-58	3.630128e-56	1.550740e-54	3.340450e-53	3.554426e-52	1.473570e-51	2.343942e-51	1.633884e-51	6.928942e-52	2.158103e-52	5.257899e-53	1.075086e-53	1.846873e-54	2.640276e-55	3.130486e-56	3.038219e-57	2.352211e-58	1.369285e-59	5.848576e-61	6.730489e-62	1.268233e-61	4.167263e-59	2.982562e-56	1.118506e-56	1.899595e-59	6.021735e-62	2.960815e-64	4.382031e-66	
R16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.029340e-32	1.675795e-32	7.449585e-32	5.266136e-31	2.374275e-31	6.394818e-32	1.472324e-32	2.817495e-33	5.339342e-34	2.609752e-34	1.163510e-33	9.644363e-33	8.607916e-32	7.111619e-31	4.746181e-30	2.652386e-29	1.014431e-28	2.558631e-28	4.014188e-28	4.260765e-28	3.416170e-28	2.215074e-28	1.258999e-28	6.378105e-29	2.899433e-29	1.195505e-29	4.493562e-30	1.549975e-30	4.948893e-31	1.747008e-31	4.445485e-31	3.962493e-30	1.830313e-29	8.342175e-29	2.525044e-29	8.569542e-31	4.001198e-32	1.269505e-33	2.724839e-35	
R17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.756251e-31	1.107611e-30	2.880592e-30	1.064751e-29	4.809350e-30	1.724741e-30	6.775140e-31	2.489422e-31	9.760439e-32	9.793900e-32	8.013309e-31	1.016390e-29	1.202448e-28	1.215589e-27	9.786352e-27	6.543618e-26	2.842037e-25	6.771444e-25	7.620553e-25	4.858830e-25	2.279318e-25	9.061563e-26	3.261918e-26	1.095745e-26	3.458848e-27	1.036772e-27	2.958401e-28	8.075611e-29	2.118395e-29	6.279732e-30	1.542667e-29	2.373561e-26	7.641942e-25	4.405418e-23	1.779338e-22	4.786882e-23	1.307366e-23	2.269240e-24	6.985277e-25	
R18	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.959597e-35	0.000000e+00	2.478865e-34	7.493760e-36	7.027414e-40	0.000000e+00	0.000000e+00	3.547804e-41	1.067155e-40	4.294309e-40	1.432479e-40	3.376562e-38	3.086374e-37	3.324814e-36	2.324631e-35	1.002070e-34	2.398829e-34	3.071549e-34	2.425742e-34	1.403156e-34	6.519878e-35	2.636047e-35	9.418715e-36	2.972691e-36	8.309430e-37	2.046004e-37	4.401392e-38	8.124699e-39	1.187959e-39	1.714332e-40	1.343900e-38	7.093041e-37	9.913752e-35	7.566854e-35	2.625054e-37	9.694525e-40	4.781243e-42	6.085560e-44	
R19	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.955858e-49	3.240842e-50	5.291106e-50	4.076904e-52	4.211032e-54	5.504837e-54	1.240178e-55	9.994196e-56	2.555116e-54	1.157106e-52	6.704896e-51	3.150904e-49	8.889321e-48	1.444434e-46	1.106448e-45	4.306633e-45	7.414606e-45	6.039575e-45	3.038190e-45	1.126031e-45	3.286323e-46	8.111374e-47	1.696568e-47	2.975341e-48	4.345198e-49	5.187043e-50	4.903223e-51	3.442038e-52	1.447098e-53	3.022142e-55	4.803383e-54	1.213552e-51	8.095521e-49	6.062194e-49	2.093822e-51	7.840957e-54	3.881012e-56	4.905128e-58	
R20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.479449e-26	2.549426e-26	2.201354e-25	6.180036e-27	1.533120e-28	2.966008e-28	6.448118e-30	3.404379e-30	3.948822e-29	5.623092e-28	7.848391e-27	8.964603e-26	7.942864e-25	6.012664e-24	3.334345e-23	1.429940e-22	3.543258e-22	4.231124e-22	2.859877e-22	1.417252e-22	5.933920e-23	2.239717e-23	7.838895e-24	2.550892e-24	7.745491e-25	2.178078e-25	5.621734e-26	1.311633e-26	2.577295e-27	6.238399e-28	5.433702e-24	2.184460e-22	1.822927e-20	1.470202e-19	8.043743e-20	2.595203e-20	4.534621e-21	1.192025e-21	
R21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.941471e-37	2.845769e-37	1.838329e-36	5.099672e-38	1.702004e-39	5.188371e-39	1.817992e-40	1.497375e-40	2.681534e-39	6.142759e-38	1.524806e-36	3.269242e-35	4.937915e-34	4.323085e-33	2.763838e-32	9.935745e-32	2.085950e-31	2.479954e-31	1.898560e-31	1.087807e-31	5.062452e-32	2.075723e-32	7.593080e-33	2.479780e-33	7.265239e-34	1.904400e-34	4.450090e-35	9.170442e-36	1.568857e-36	2.935111e-37	2.003256e-35	8.532192e-34	1.160528e-31	7.940434e-32	2.616613e-34	9.717001e-37	4.797211e-39	6.099709e-41	
R22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.149893e-37	1.552237e-37	1.002725e-36	2.781639e-38	9.283660e-40	2.830020e-39	9.916320e-41	8.167501e-41	1.462655e-39	3.350596e-38	8.317125e-37	1.783223e-35	2.693408e-34	2.358047e-33	1.507548e-32	5.419497e-32	1.137791e-31	1.352702e-31	1.035578e-31	5.933491e-32	2.761338e-32	1.132213e-32	4.141680e-33	1.352607e-33	3.962858e-34	1.038764e-34	2.427322e-35	5.002059e-36	8.557403e-37	1.600970e-37	1.092685e-35	4.653923e-34	6.330154e-32	4.331146e-32	1.427243e-34	5.300182e-37	2.616661e-39	3.327114e-41	
R23	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.784635e-36	0.000000e+00	5.619304e-38	4.874134e-38	2.242487e-40	0.000000e+00	0.000000e+00	1.252346e-38	1.774614e-38	3.070427e-38	4.390500e-39	4.463353e-37	1.808453e-36	9.644322e-36	2.975458e-35	6.521319e-35	9.028159e-35	7.988288e-35	5.245759e-35	2.798766e-35	1.238988e-35	5.015914e-36	1.808770e-36	5.726782e-37	1.585705e-37	3.832064e-38	8.058435e-39	1.447321e-39	2.036112e-40	1.749518e-41	8.325851e-42	4.879357e-40	1.485497e-37	8.660948e-38	6.212774e-41	5.078939e-44	1.057993e-46	1.241211e-48	
R24	3.109511e-29	1.728966e-29	1.380777e-29	8.642931e-30	3.267051e-30	1.004214e-30	9.025756e-32	1.317537e-32	1.379430e-32	2.616720e-32	7.314632e-32	2.658750e-31	1.257097e-30	7.633647e-30	5.616546e-29	4.686376e-28	3.728128e-27	2.423905e-26	1.131348e-25	3.512559e-25	6.749359e-25	8.005824e-25	6.328331e-25	3.977734e-25	2.166292e-25	1.042815e-25	4.796868e-26	2.078457e-26	8.406921e-27	3.158403e-27	1.095436e-27	3.470658e-28	9.788732e-29	2.253048e-29	3.296027e-30	1.193427e-30	1.363149e-29	3.934840e-28	2.809857e-28	7.155448e-30	2.030047e-31	9.101705e-33	9.224283e-34	
R25	3.931565e-27	2.186049e-27	1.745810e-27	1.092784e-27	4.130755e-28	1.269696e-28	1.141188e-29	1.665851e-30	1.744107e-30	3.308496e-30	9.248385e-30	3.361637e-29	1.589433e-28	9.651737e-28	7.101380e-27	5.925303e-26	4.713725e-25	3.064708e-24	1.430440e-23	4.441167e-23	8.533673e-23	1.012231e-22	8.001338e-23	5.029319e-23	2.738990e-23	1.318502e-23	6.065006e-24	2.627935e-24	1.062944e-24	3.993384e-25	1.385034e-25	4.388189e-26	1.237656e-26	2.848682e-27	4.167390e-28	1.508931e-28	1.723521e-27	4.975086e-26	3.552693e-26	9.047118e-28	2.566726e-29	1.150790e-30	1.166289e-31	
R26	0.000000e+00	4.570347e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.318623e-11	1.196476e-09	1.113009e-11	3.343200e-13	0.000000e+00	3.713137e-13	2.766121e-11	4.426599e-12	0.000000e+00	3.284295e-11	7.727161e-11	2.714283e-11	5.302288e-11	1.041517e-10	2.053832e-10	3.670375e-10	5.128858e-10	5.549831e-10	5.036367e-10	4.051764e-10	3.081798e-10	2.220726e-10	1.516116e-10	9.797331e-11	5.995331e-11	3.478025e-11	1.919159e-11	1.003905e-11	4.892827e-12	6.153271e-12	2.806391e-11	3.568201e-10	7.427755e-10	1.357230e-10	1.897748e-11	3.017691e-12	9.415603e-13	
R27	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.189609e-44	9.328016e-45	1.373714e-43	3.892872e-45	8.241976e-47	1.316191e-46	2.556871e-48	1.360902e-48	1.951088e-47	4.705218e-46	1.580169e-44	5.317774e-43	1.354626e-41	2.023128e-40	2.052567e-39	1.011132e-38	2.460117e-38	3.094510e-38	2.472089e-38	1.451041e-38	6.672754e-39	2.590039e-39	8.553349e-40	2.390475e-40	5.630052e-41	1.100456e-41	1.740596e-42	2.130118e-43	1.730838e-44	9.229876e-46	1.802651e-44	3.281536e-43	6.543707e-42	3.613710e-42	2.379657e-43	1.301604e-44	4.146582e-46	7.646330e-48	
R28	7.593295e-39	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.882488e-44	0.000000e+00	3.222019e-46	1.484179e-46	4.721778e-49	0.000000e+00	2.496646e-50	1.816072e-47	3.431668e-47	9.314246e-47	5.041445e-47	5.480953e-45	5.988198e-44	9.896526e-43	1.158673e-41	1.100216e-40	7.057357e-40	2.685448e-39	5.778665e-39	6.973273e-39	5.143800e-39	2.772893e-39	1.155353e-39	3.776803e-40	9.612267e-41	1.849903e-41	2.568325e-42	2.399485e-43	1.261482e-44	4.300046e-46	1.646944e-45	3.179671e-44	5.761506e-43	4.819871e-43	1.574204e-43	3.867095e-44	4.596922e-45	2.935550e-46	
R29	1.363412e-25	3.490580e-26	1.334407e-26	4.296536e-27	9.263387e-28	3.151508e-28	2.638405e-28	5.466498e-28	1.422435e-27	3.189674e-27	7.445562e-27	1.896982e-26	5.624488e-26	1.965519e-25	7.715553e-25	3.335097e-24	1.466751e-23	6.313720e-23	2.534736e-22	9.075405e-22	2.595469e-21	5.109479e-21	6.082775e-21	5.018128e-21	3.344128e-21	1.923274e-21	1.038078e-21	5.208920e-22	2.410813e-22	1.026716e-22	4.009561e-23	1.433111e-23	4.662851e-24	1.326040e-24	3.337420e-25	1.699293e-23	7.354892e-23	5.255316e-22	2.387631e-21	5.149878e-21	5.372104e-21	2.551791e-21	9.020899e-22	
R30	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.842960e-29	6.323422e-29	1.498235e-27	0.000000e+00	2.502839e-31	1.138390e-29	7.705512e-33	8.941069e-32	1.190354e-30	1.736036e-29	2.552360e-28	3.498988e-27	4.424756e-26	5.459393e-25	5.551126e-24	5.000343e-23	3.266439e-22	1.287346e-21	3.075175e-21	5.010941e-21	6.167007e-21	6.391543e-21	5.764626e-21	4.596761e-21	3.273034e-21	2.081563e-21	1.179732e-21	5.975264e-22	2.655379e-22	1.205563e-22	1.501193e-20	1.018655e-19	8.857159e-19	2.560489e-18	2.082719e-18	1.025691e-18	2.449928e-19	3.710871e-20	
R31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.819375e-35	2.065860e-35	2.251809e-33	0.000000e+00	9.560818e-42	1.323010e-38	4.647671e-45	4.950187e-43	6.464095e-41	8.847066e-39	9.885675e-37	8.172116e-35	5.175823e-33	3.076003e-31	1.259628e-29	4.313111e-28	8.415846e-27	7.013398e-26	2.547604e-25	5.155942e-25	7.152391e-25	7.644116e-25	6.856241e-25	5.352512e-25	3.704694e-25	2.266401e-25	1.210238e-25	5.594028e-26	2.116231e-26	8.670307e-27	2.986400e-22	3.705087e-20	7.964085e-18	1.954817e-16	4.753326e-16	6.464485e-16	4.247618e-16	3.953507e-16	
R32	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.528874e-14	1.158346e-14	5.938906e-14	0.000000e+00	3.915943e-18	1.489186e-16	8.222958e-20	7.510824e-19	7.489018e-18	7.580610e-17	6.813804e-16	5.148068e-15	3.317712e-14	2.026328e-13	1.006469e-12	4.497890e-12	1.489381e-11	3.149084e-11	4.255716e-11	4.171301e-11	3.323205e-11	2.281087e-11	1.416860e-11	8.142344e-12	4.370626e-12	2.185766e-12	1.009809e-12	4.294773e-13	1.662572e-13	7.056828e-14	7.293012e-12	2.964795e-11	1.612562e-10	5.403591e-10	5.394640e-10	3.554443e-10	1.572599e-10	1.333878e-10	
R33	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.224363e-10	6.748071e-11	5.093685e-10	0.000000e+00	1.608981e-14	4.040358e-13	1.592186e-16	1.079990e-15	8.030952e-15	6.068833e-14	4.113408e-13	2.399262e-12	1.230103e-11	6.170856e-11	2.604001e-10	1.024329e-09	3.104242e-09	6.288385e-09	8.546703e-09	8.784808e-09	7.557183e-09	5.718279e-09	3.968551e-09	2.569973e-09	1.565457e-09	8.944308e-10	4.756422e-10	2.340994e-10	1.036995e-10	4.773202e-11	6.101398e-09	4.305534e-08	3.960269e-07	1.242006e-06	1.165646e-06	7.483792e-07	2.842855e-07	9.608048e-08	
R34	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.826212e-43	4.976594e-43	1.189762e-42	7.918430e-42	1.216083e-41	2.926653e-41	5.407023e-40	2.468351e-38	1.081034e-36	3.776448e-35	1.022112e-33	2.167158e-32	3.434727e-31	3.696272e-30	2.135716e-29	5.384149e-29	6.477119e-29	4.858909e-29	2.756017e-29	1.304615e-29	5.514649e-30	2.136986e-30	7.799883e-31	2.708800e-31	9.047250e-32	2.937691e-32	1.100823e-32	3.244714e-32	6.400891e-30	2.073679e-28	9.652165e-27	7.150741e-27	1.095873e-28	3.167223e-30	1.077372e-31	1.769517e-32	
R35	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.752304e-29	8.951361e-30	9.331103e-31	4.435913e-31	4.279027e-31	4.500709e-29	1.334351e-28	3.846791e-28	9.047497e-28	2.369542e-26	3.246193e-25	4.498017e-24	4.749292e-23	4.173709e-22	2.547045e-21	9.744946e-21	2.261429e-20	3.219543e-20	3.069596e-20	2.239585e-20	1.368426e-20	7.281770e-21	3.440313e-21	1.439159e-21	5.366544e-22	2.295789e-22	3.308019e-22	9.853754e-22	6.585640e-20	2.793624e-18	1.473539e-16	1.957718e-15	4.893983e-15	5.768424e-15	3.625683e-15	2.479254e-15	
R36	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.038702e-36	7.752399e-37	5.061011e-36	2.138531e-37	1.351940e-38	7.615182e-38	4.692020e-39	6.771900e-39	2.151638e-37	8.424864e-36	3.209568e-34	1.000724e-32	2.277384e-31	3.400293e-30	4.130929e-29	2.942606e-28	1.122901e-27	2.038185e-27	1.970846e-27	1.274310e-27	6.411081e-28	2.694122e-28	9.984393e-29	3.313149e-29	9.957697e-30	2.689968e-30	6.436475e-31	1.333083e-31	2.186656e-32	3.590448e-33	2.947337e-30	1.878226e-28	2.195201e-26	8.585846e-26	1.663232e-26	2.511160e-27	2.190714e-28	2.472691e-29	
R37	8.692403e-27	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.040566e-29	0.000000e+00	2.320968e-31	2.208982e-31	2.746248e-33	0.000000e+00	1.803803e-33	2.960418e-30	8.902871e-30	2.462958e-29	8.730243e-30	5.095119e-28	3.088783e-27	3.510171e-26	3.862886e-25	4.864248e-24	5.241120e-23	3.394839e-22	1.071088e-21	1.742737e-21	1.748348e-21	1.293167e-21	7.847629e-22	4.068717e-22	1.826300e-22	6.994471e-23	2.230823e-23	5.779946e-24	1.158815e-24	3.214916e-25	9.702206e-23	3.052027e-21	1.608576e-19	9.530600e-19	9.157029e-19	6.209193e-19	2.021238e-19	7.900623e-20	
R38	7.147460e-31	4.222957e-32	1.336802e-32	3.592380e-33	4.541656e-34	1.676401e-34	3.896450e-35	1.033087e-35	1.578312e-35	5.923070e-35	3.803751e-34	3.097527e-33	3.103025e-32	3.673357e-31	4.445307e-30	4.915187e-29	4.484617e-28	3.223627e-27	1.825184e-26	8.233289e-26	2.803420e-25	6.496832e-25	9.167689e-25	8.450255e-25	5.819967e-25	3.257097e-25	1.622162e-25	7.303100e-26	2.986405e-26	1.118791e-26	3.842106e-27	1.208518e-27	3.455510e-28	8.554445e-29	1.662414e-29	1.290990e-28	5.323844e-27	8.260324e-25	2.467870e-24	9.885286e-26	3.303770e-27	1.217354e-28	1.266496e-29	
R39	1.202289e-32	1.057035e-33	2.465905e-34	4.195522e-35	3.318887e-36	5.964171e-37	2.140277e-37	1.613765e-37	3.037815e-37	8.432873e-37	3.054668e-36	1.359412e-35	7.925990e-35	6.214768e-34	6.051056e-33	6.566636e-32	6.807321e-31	6.201183e-30	4.772293e-29	2.945438e-28	1.303036e-27	3.650456e-27	6.031420e-27	6.521263e-27	5.201745e-27	3.280228e-27	1.782636e-27	8.462782e-28	3.514739e-28	1.279939e-28	4.052859e-29	1.098164e-29	2.472633e-30	4.163802e-31	3.959046e-32	1.241365e-31	1.438351e-30	2.216412e-29	5.344616e-29	4.278085e-29	2.105919e-29	5.007298e-30	7.554975e-31	
R40	3.900963e-22	1.294444e-23	2.550081e-24	4.898332e-25	5.105223e-26	1.430713e-26	3.744791e-27	2.501044e-27	3.083724e-27	2.637501e-27	2.311077e-27	2.323421e-27	2.745917e-27	3.311132e-27	5.492653e-27	3.458506e-26	3.452853e-25	2.851377e-24	1.806931e-23	8.360811e-23	2.614260e-22	5.128292e-22	6.393734e-22	5.808244e-22	4.245034e-22	2.625517e-22	1.451269e-22	7.324429e-23	3.402402e-23	1.466279e-23	5.916088e-24	2.272952e-24	8.558646e-25	2.961300e-25	6.706986e-26	2.822034e-26	1.854267e-25	1.060143e-23	1.159428e-22	1.314292e-22	9.844573e-23	5.939983e-23	2.745169e-23	
