0.901163		-8.147094e+09		3.078570e+09		-6.505405e+09		-4.147070e+09		1.784390e+09		1.309414e+09		inf		3.748584e+08		-8.862171e+08		9.421805e+08		5.639904e+08		0.000000e+00		6.582012e+08		1.046966e+09		2.533679e+09		7.809555e+08		4.650920e+08		6.443447e+08		1.046966e+09		4.612810e+08		1.351351e+06		-1.124801e+06		-2.655324e+06		-2.642717e+06		7.103334e+08		1.598747e+09		8.208341e+03		-3.557929e+06		1.376166e+06		4.124024e+04		1.314399e+04		-2.196954e+09		1.816352e+10		2.808456e+09		-7.203319e+08		-7.622654e+08		-7.239138e+08		-3.714322e+08		1.791573e+09		-1.536199e+09		1.561449e+10		-1.830889e+09		3.867552e+09		1.989664e+09		1.097594e+09		2.809456e+09		-5.728958e+09		4.342314e+08		4.397792e+08		-3.718855e+06		2.654491e+06		2.724807e+09		-1.530709e+10		8.053635e+08		2.319212e+07		7.786274e+03		7.781520e+03		3.825849e+03		7.021153e+09		-4.446005e+08		5.262047e+09		2.943217e+09		nan		nan		-8.036767e+08		5.123514e+09		1.105861e+08		-1.000620e+10		nan		
2.703488		6.759172e+09		3.784931e+09		-1.770182e+10		-4.099756e+09		1.067396e+09		1.235081e+09		-2.603564e+20		4.727920e+08		-7.478327e+08		7.767126e+08		4.352726e+08		-4.729570e+04		4.616433e+08		7.860685e+08		2.982661e+09		8.165218e+08		5.352854e+08		2.055761e+09		7.860684e+08		5.099834e+08		6.087885e+04		1.269741e+06		-2.390205e+05		-2.389290e+05		8.905420e+08		3.101917e+09		-0.000000e+00		-1.295379e+06		1.926046e+05		1.254646e+05		-2.389823e+05		-1.003062e+09		9.739788e+08		3.407803e+09		-5.266435e+08		-5.373836e+08		-5.324477e+08		-2.686143e+08		3.976596e+08		-1.296103e+09		9.408702e+08		-9.603085e+08		5.391261e+09		1.266205e+09		9.634712e+08		3.417763e+09		-2.441456e+09		4.215096e+08		4.746462e+08		-1.029920e+07		1.934806e+06		3.255963e+09		-4.391908e+09		8.830779e+08		0.000000e+00		0.000000e+00		1.549461e+04		1.196158e+04		9.873323e+07		-1.508568e+08		-1.733209e+09		3.511934e+09		nan		nan		-4.584986e+08		-8.026907e+08		1.045873e+08		-2.871887e+09		nan		
4.505814		1.507499e+09		7.721330e+09		-1.989208e+09		-1.285869e+09		5.859401e+08		1.408001e+09		1.561104e+21		5.974908e+08		-6.453650e+08		5.890408e+08		3.241057e+08		-8.792583e+04		3.847534e+08		5.246569e+08		5.005271e+09		1.331373e+09		6.893923e+08		-4.127907e+08		5.246569e+08		5.457796e+08		0.000000e+00		4.320740e+05		-1.028009e+05		-1.027967e+05		-6.727592e+08		-1.337866e+10		-0.000000e+00		-2.099779e+05		-7.407316e+04		-7.338088e+04		-1.032746e+05		1.307460e+09		2.678769e+08		6.397287e+09		4.737198e+09		-3.827566e+09		-4.199739e+09		-2.683758e+09		1.216598e+08		4.924155e+08		3.632021e+08		1.827323e+09		1.597800e+10		6.463469e+08		1.047524e+09		6.468288e+09		5.760268e+08		4.058762e+08		5.545239e+08		3.979930e+05		-3.469634e+06		5.694111e+09		-1.854306e+09		1.084854e+09		2.126812e+05		8.635068e+04		1.549740e+04		1.196787e+04		3.402706e+08		-1.131378e+08		-2.208045e+10		6.466052e+09		nan		nan		-2.880668e+08		-5.837813e+08		1.033988e+08		-1.328399e+09		nan		
6.308140		1.109757e+09		-1.218373e+10		-6.413111e+08		-5.222458e+08		4.435911e+08		1.801087e+09		-8.553279e+20		9.189109e+08		-5.675475e+08		5.799843e+08		2.979215e+08		-3.591311e+04		2.372690e+08		4.469435e+08		-6.896295e+10		-6.210437e+09		1.316754e+09		-1.360871e+08		4.469435e+08		6.921092e+08		8.800630e+04		2.137656e+06		-2.617643e+05		-2.618386e+05		3.054335e+08		-2.228878e+09		-1.058757e+06		-5.732490e+05		-1.306180e+05		-1.291435e+05		-2.619846e+05		2.289724e+08		1.309528e+08		-1.722120e+10		2.212637e+08		3.348463e+08		3.458036e+08		1.606811e+08		6.351650e+07		1.473902e+08		2.352607e+08		2.653929e+08		-5.357494e+09		4.780481e+08		2.059285e+10		-1.637419e+10		1.920126e+08		3.579464e+08		7.286320e+08		3.859547e+06		3.307595e+06		-3.143861e+10		-1.082573e+09		1.626312e+09		-5.221416e+04		-1.104546e+05		8.715062e-01		1.803048e+00		-2.928014e+07		-1.288354e+08		7.847857e+08		-1.850410e+10		nan		nan		-1.992883e+08		-1.218706e+09		1.089420e+08		-7.990096e+08		nan		
8.110465		2.972279e+09		-2.882517e+09		-3.579185e+08		-3.107955e+08		4.950470e+08		4.481779e+09		3.288787e+20		2.332043e+09		-5.016620e+08		8.967262e+08		3.727124e+08		0.000000e+00		2.614718e+08		5.791371e+08		-3.521845e+09		-8.383495e+08		-5.801979e+09		-7.911044e+07		5.791372e+08		1.428055e+09		2.182873e+06		-1.748347e+06		7.483928e+05		7.464895e+05		2.300993e+08		-1.095354e+09		-1.610732e+05		-2.823796e+05		-1.220839e+05		-1.214597e+05		7.452566e+05		1.372071e+08		8.982939e+07		-3.067422e+09		1.219517e+08		1.849454e+08		1.890261e+08		1.001601e+08		4.598177e+07		9.830354e+07		2.106063e+08		2.075402e+08		-2.263572e+09		6.316331e+08		-5.828276e+08		-3.036375e+09		1.420830e+08		2.991766e+08		1.143324e+09		-1.936534e+06		2.277234e+06		-3.384539e+09		-8.116832e+08		4.010947e+09		3.186601e+06		5.724860e+05		1.887954e+05		1.766549e+05		-9.709513e+08		-1.797268e+08		5.446130e+08		-3.138651e+09		nan		nan		-1.523500e+08		-5.165675e+10		1.216798e+08		-5.594700e+08		nan		
9.912791		1.868499e+09		-1.647956e+09		-2.842097e+08		-2.499712e+08		3.860245e+08		-2.431075e+09		8.629566e+19		-4.909564e+09		-4.379950e+08		9.131654e+08		3.492916e+08		-0.000000e+00		2.110173e+08		4.968748e+08		-1.817344e+09		-5.408040e+08		-9.226323e+08		-6.055907e+07		4.968748e+08		-1.137964e+10		-3.072223e+06		-3.546855e+06		1.818480e+05		1.817598e+05		1.877196e+08		-7.817513e+08		2.117190e+06		-4.547466e+05		-1.505287e+05		-1.498997e+05		1.817185e+05		1.200115e+08		7.633426e+07		-1.697040e+09		1.037261e+08		1.669167e+08		1.841048e+08		1.084336e+08		3.963311e+07		8.235198e+07		2.270014e+08		2.456787e+08		-1.508254e+09		4.037698e+08		-2.644991e+08		-1.690389e+09		1.272299e+08		2.442827e+08		2.413226e+09		-1.818415e+06		1.613179e+06		-1.772216e+09		-7.837192e+08		-9.558830e+09		-2.563174e+06		-5.724745e+06		-1.989543e+06		-3.141700e+06		-2.094578e+08		-1.928211e+08		3.825319e+08		-1.719021e+09		nan		nan		-1.201908e+08		2.357221e+09		1.408688e+08		-4.310423e+08		nan		
11.715116		-1.801118e+09		-9.335820e+08		-2.972755e+08		-2.575565e+08		4.395474e+08		-7.042515e+08		2.789457e+15		-1.046627e+09		-3.202327e+08		1.053410e+10		5.422890e+08		-0.000000e+00		2.778626e+08		8.359736e+08		-9.667335e+08		-4.553596e+08		-3.713774e+08		-4.833406e+07		8.359737e+08		-7.907781e+08		-8.446387e+06		-1.415395e+07		1.101070e+06		1.092179e+06		2.391568e+08		-5.080914e+08		-0.000000e+00		-2.032878e+06		-2.115236e+05		-2.069028e+05		3.541151e+06		1.453817e+08		7.452414e+07		-9.398746e+08		1.241263e+08		2.375217e+08		3.357068e+08		2.075411e+08		3.561587e+07		9.720882e+07		3.733083e+08		7.612226e+08		-1.072263e+09		1.292116e+08		-2.350168e+08		-9.457186e+08		1.925020e+08		1.813947e+08		-2.373068e+09		-1.339866e+06		1.036684e+06		-8.911664e+08		-2.423685e+09		-1.224464e+09		1.650987e+07		1.698263e+07		8.361083e+06		8.489218e+06		1.795035e+07		-1.660785e+08		3.824074e+08		-9.373258e+08		nan		nan		-8.981187e+07		4.583229e+09		2.176463e+08		-2.994713e+08		nan		
13.517442		1.700519e+08		-3.324091e+09		-6.815908e+08		-5.079303e+08		1.026122e+08		1.257209e+08		6.258855e+07		8.188744e+07		-2.146019e+08		1.303394e+08		8.168935e+07		-5.184808e+04		5.283528e+07		1.090056e+08		-3.428253e+09		-2.897557e+09		-5.587648e+08		-4.644717e+07		1.090056e+08		9.138398e+07		-1.347985e+06		-2.017628e+06		-5.515051e+05		-5.516109e+05		1.043018e+08		-4.757175e+08		-2.130358e+06		1.793268e+06		-1.910748e+05		-1.082540e+05		2.422251e+01		1.427830e+09		1.368817e+08		-3.322817e+09		1.309495e+09		-9.090534e+08		3.164380e+08		8.835563e+08		4.509478e+07		9.368507e+07		1.264892e+09		2.529397e+09		-6.505653e+10		9.988963e+07		1.198298e+08		-3.542054e+09		1.250120e+08		1.520292e+08		-7.386294e+09		-9.580219e+05		8.795732e+05		-2.081277e+09		2.922743e+09		-3.419061e+09		3.566005e+07		3.902835e+07		1.864917e+07		1.956124e+07		7.960846e+07		-1.047385e+08		-1.868880e+08		-3.104864e+09		nan		nan		-4.488035e+07		2.854103e+08		5.129431e+08		-2.132370e+08		nan		
15.319767		3.877849e+08		2.305990e+09		-6.226696e+08		-4.678101e+08		1.909287e+08		2.292440e+08		1.358725e+08		1.462308e+08		-2.506317e+08		2.604827e+08		1.421041e+08		-0.000000e+00		9.381223e+07		1.843452e+08		1.872826e+09		2.742066e+09		-1.933179e+08		-6.659035e+07		1.843452e+08		1.550680e+08		-6.989103e+05		-1.000462e+06		-5.810250e+03		-5.806643e+03		3.280582e+08		-2.326278e+08		-8.714331e+04		-4.247932e+06		-3.417497e+05		-0.000000e+00		-0.000000e+00		5.420612e+08		1.593207e+08		1.985636e+09		4.941222e+08		-5.448592e+09		1.560533e+11		-7.387847e+08		6.894455e+07		1.391419e+08		6.649139e+09		-4.708550e+10		3.448217e+09		2.025198e+08		2.099020e+08		2.191334e+09		1.975181e+08		1.877822e+08		1.550039e+09		-0.000000e+00		4.433374e+06		1.247957e+09		2.431518e+09		6.276347e+08		5.255244e+07		5.806450e+07		2.764074e+07		2.915301e+07		3.260994e+08		-4.077927e+07		-3.206192e+08		1.619192e+09		nan		nan		-3.478517e+07		-2.454382e+08		1.142769e+09		-1.594010e+08		nan		
17.122093		-2.976344e+08		4.145994e+09		-2.711948e+08		-2.314775e+08		1.082330e+09		-1.934114e+09		7.885353e+08		-8.480538e+08		-1.312713e+08		-1.049830e+10		8.284810e+08		-2.375809e+04		4.946933e+08		9.083094e+08		2.397074e+09		-1.401764e+09		-1.194443e+08		-4.219811e+07		9.083095e+08		-1.344215e+10		-6.889923e+05		-9.889316e+05		-4.718769e+04		-4.714614e+04		-4.198584e+08		-1.315042e+08		-2.756144e+04		2.845223e+06		-2.673162e+05		-2.377014e+04		5.042880e+03		2.244679e+08		1.093208e+08		2.801479e+09		1.777632e+08		8.343313e+08		-4.232440e+08		-4.039006e+08		9.426744e+07		1.684104e+08		-5.497089e+09		-1.546147e+09		5.083279e+09		2.736077e+09		-8.919455e+08		3.541267e+09		4.915082e+08		6.966754e+08		1.379000e+09		2.617424e+05		5.230606e+07		5.617635e+08		5.972227e+09		3.206674e+08		7.697511e+07		8.599359e+07		4.075660e+07		4.326438e+07		-4.028148e+08		-3.384123e+07		-3.782560e+08		1.335211e+09		nan		nan		-3.272096e+07		-1.102702e+08		2.962639e+09		-1.727009e+08		nan		
