X3	2.596677e+14	1.200420e-11
X53	1.160870e+19	5.366597e-07
X1	6.042308e+17	2.793304e-08
X2	1.259507e+19	5.822588e-07
X4	3.615278e+13	1.671310e-12
X5	1.915713e+14	8.856169e-12
X7	6.584234e+22	3.043832e-03
X6	9.144905e+15	4.227607e-10
X20	1.647604e+18	7.616726e-08
X22	3.080023e+15	1.423867e-10
X61	4.775664e+04	2.207746e-21
X58	2.867138e+04	1.325452e-21
X59	1.112172e+04	5.141468e-22
X60	1.415305e+07	6.542829e-19
X21	3.303068e+19	1.526978e-06
X62	2.565424e+03	1.185973e-22
X24	3.134217e+08	1.448920e-17
X23	1.957527e+14	9.049472e-12
X71	2.687143e+06	1.242242e-19
X25	2.171067e+08	1.003665e-17
X26	1.557713e-33	7.201164e-59
X27	1.303185e+01	6.024507e-25
X28	8.667117e-04	4.006730e-29
X29	4.765913e+03	2.203238e-22
X30	4.398008e-02	2.033159e-27
X31	1.302559e+03	6.021611e-23
X32	2.120099e+03	9.801027e-23
X33	1.708194e+05	7.896826e-21
X34	1.468142e+03	6.787086e-23
X35	1.655426e+02	7.652887e-24
X36	1.016885e-01	4.700967e-27
X8	5.360170e+15	2.477958e-10
X9	6.370624e+14	2.945082e-11
X11	3.850211e+18	1.779918e-07
X12	3.736151e+15	1.727189e-10
X13	5.954218e+15	2.752581e-10
X14	4.233642e+11	1.957174e-14
X15	6.694082e+13	3.094614e-12
X16	2.049343e+06	9.473928e-20
X17	8.088933e+12	3.739441e-13
X18	1.062220e+16	4.910548e-10
X70	1.149325e+15	5.313224e-11
X37	2.115466e+12	9.779608e-14
X38	7.845449e+02	3.626880e-23
X39	5.354009e+03	2.475110e-22
X72	1.211510e+09	5.600701e-17
X65	2.583030e+07	1.194111e-18
X66	5.153896e+06	2.382599e-19
X109	6.566788e+05	3.035767e-20
X67	2.272473e-07	1.050544e-32
X110	1.652358e-11	7.638701e-37
X106	2.979572e+10	1.377429e-15
X107	4.194392e+09	1.939030e-16
X108	1.473613e+11	6.812377e-15
X40	5.935234e+03	2.743805e-22
X41	2.219357e-03	1.025989e-28
X76	1.307749e-20	6.045603e-46
X77	7.809374e-22	3.610203e-47
X42	2.604944e+09	1.204242e-16
X43	2.218373e+15	1.025534e-10
X44	8.734083e+08	4.037687e-17
X49	3.831781e+15	1.771398e-10
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
X45	2.627772e+13	1.214795e-12
X73	2.334059e+14	1.079015e-11
X78	7.766347e+15	3.590312e-10
X79	7.596070e-52	3.511595e-77
X111	0.000000e+00	0.000000e+00
F56	1.392827e+09	6.438914e-17
F19	6.181804e+03	2.857792e-22
F80	8.147353e+07	3.766447e-18
F63	2.530486e+04	1.169821e-21
F64	2.336453e-04	1.080121e-29
F10	1.087162e+09	5.025854e-17
F57	1.147024e+05	5.302589e-21
F74	1.036896e+03	4.793477e-23
F75	4.865414e+03	2.249237e-22
F50	1.295934e-08	5.990985e-34
F46	2.527161e+03	1.168284e-22
F47	1.065940e+01	4.927746e-25
F48	1.665604e+02	7.699939e-24
F68	1.836742e+03	8.491094e-23
