1.000000		-4.622848e+210		3.191131e+210		-4.159763e+210		4.313771e+207		-2.444354e+210		-2.152675e+210		-3.193533e+210		-2.846515e+210		inf		-1.978140e+210		-1.448331e+212		4.046868e+210		1.033642e+211		4.482116e+210		-9.370728e+209		-1.860574e+210		-3.417451e+210		-1.023060e+211		8.792314e+211		2.364853e+211		1.937294e+211		-6.029149e+211		1.933126e+211		-2.491015e+210		-2.514269e+210		-2.749287e+211		-1.607230e+205		-1.607237e+205		-1.576345e+208		-4.864282e+208		4.382360e+210		4.379453e+210		3.920604e+210		-1.553263e+210		7.014538e+210		5.477110e+210		2.596554e+210		2.615753e+210		-1.071821e+211		1.486013e+212		-1.195630e+211		-1.750198e+213		8.475714e+210		-7.084528e+212		-6.554106e+212		-6.562707e+212		-3.223366e+210		1.825056e+210		3.865934e+210		8.260521e+210		-4.593701e+210		-1.016033e+211		-3.156322e+210		-2.563135e+210		4.301108e+214		2.824436e+212		
3.000000		-4.892698e+210		3.191103e+210		-5.126747e+210		4.601442e+203		-2.371822e+210		-2.158411e+210		-3.186401e+210		-3.157359e+210		-2.191741e+216		-1.981649e+210		-1.447889e+212		4.068434e+210		1.258689e+211		4.700299e+210		-8.403283e+209		-1.487537e+210		-3.230326e+210		-1.019532e+211		-1.379929e+212		2.364556e+211		2.478061e+211		-1.538163e+212		8.222095e+210		-2.186477e+210		-1.723433e+210		-6.679154e+210		7.104834e+206		7.103586e+206		2.480488e+209		3.430283e+209		4.644201e+210		4.650084e+210		3.882699e+210		-1.336701e+210		5.616925e+210		5.500961e+210		2.950043e+210		2.955301e+210		-1.379031e+211		3.055137e+211		-2.698692e+211		3.367800e+211		1.071183e+211		-4.823027e+211		-4.801891e+211		-4.801934e+211		-3.066407e+210		1.904901e+210		4.314741e+210		1.136200e+211		-4.439552e+210		-7.707688e+210		-3.417406e+210		-2.606292e+210		1.366139e+214		7.432278e+212		
5.000000		-4.823006e+210		3.191073e+210		-5.662306e+210		1.091648e+204		-2.545632e+210		-2.511200e+210		-3.208662e+210		-3.161251e+210		-3.550273e+216		-1.994204e+210		-1.447370e+212		4.061575e+210		9.365924e+210		4.455361e+210		-7.247895e+209		-1.164148e+210		-3.136671e+210		-9.057525e+210		-5.182762e+211		2.364413e+211		1.528433e+211		1.757616e+212		6.570147e+210		-2.334778e+210		-2.426505e+210		-2.636492e+211		-3.303014e+208		-3.330472e+208		2.740010e+210		2.860071e+210		4.930593e+210		4.933056e+210		3.831291e+210		-1.063792e+208		3.338770e+210		3.165158e+210		2.776326e+210		2.786281e+210		-1.678362e+211		1.412585e+211		7.692480e+211		1.184082e+211		1.399862e+211		-6.799429e+210		-6.796200e+210		-6.796101e+210		-2.223082e+210		1.713825e+210		3.792418e+210		1.485449e+211		-2.913842e+210		-3.980032e+210		-3.500672e+210		-2.724467e+210		5.262931e+213		7.857494e+212		
7.000000		-5.088527e+210		3.191046e+210		-1.060462e+211		-7.997144e+204		-3.540639e+210		-4.912819e+210		-3.236219e+210		-3.991728e+210		-2.718011e+216		-1.974239e+210		-1.446462e+212		4.037237e+210		7.529844e+210		4.264112e+210		-7.840412e+209		-1.306255e+210		-2.998821e+210		-7.653431e+210		-2.579344e+211		2.364093e+211		1.188783e+211		4.851544e+211		8.288536e+210		-2.706369e+210		-3.113313e+210		1.755635e+211		-7.151338e+207		-7.163573e+207		1.456954e+211		9.384425e+210		5.475278e+210		5.481092e+210		3.777524e+210		-1.213244e+210		2.886955e+210		2.927320e+210		2.835818e+210		2.871550e+210		-2.433355e+211		1.343254e+211		2.923162e+211		1.162535e+211		4.034734e+211		-4.478937e+210		-4.478013e+210		-4.478031e+210		-1.927693e+210		1.660208e+210		3.716894e+210		4.471694e+211		-2.687328e+210		-2.978085e+210		-3.477631e+210		-2.840581e+210		7.136809e+213		7.948848e+212		
9.000000		-5.785623e+210		3.191057e+210		1.204883e+212		3.312888e+207		-5.869116e+210		-1.713802e+212		-3.279702e+210		-6.205586e+210		-2.922150e+216		-1.905901e+210		-1.445965e+212		4.017786e+210		6.754409e+210		4.159030e+210		-7.698982e+209		-1.230529e+210		-2.826344e+210		-6.274651e+210		-1.473572e+211		2.363852e+211		1.151142e+211		2.847295e+211		2.059653e+211		-3.217391e+210		-4.197412e+210		7.797960e+210		2.867303e+210		1.773313e+210		3.012647e+210		3.033112e+210		6.485220e+210		6.505299e+210		3.729665e+210		-1.135594e+210		3.160109e+210		3.421040e+210		3.221315e+210		3.195301e+210		-1.167842e+212		1.187009e+211		1.319828e+211		8.240222e+210		-6.961580e+211		-5.899471e+210		-5.898607e+210		-5.898625e+210		-2.196721e+210		1.787388e+210		4.254097e+210		-6.279663e+211		-3.354999e+210		-3.314732e+210		-3.658319e+210		-2.996462e+210		1.013196e+214		7.965742e+212		
11.000000		-6.388376e+210		3.191068e+210		1.327066e+211		-1.807544e+209		-9.582197e+210		9.082645e+210		-3.313196e+210		-9.441025e+210		-2.279100e+216		-1.817375e+210		-1.445491e+212		4.028553e+210		7.105508e+210		4.140291e+210		-7.724733e+209		-1.212662e+210		-2.754291e+210		-5.577298e+210		-1.138408e+211		2.363184e+211		1.163325e+211		2.138840e+211		-2.295236e+211		-3.796880e+210		-5.202893e+210		6.687606e+210		-3.186849e+210		-8.700224e+210		3.428179e+210		3.437999e+210		7.405765e+210		7.474940e+210		3.685031e+210		-1.128017e+210		3.793813e+210		4.374344e+210		3.805748e+210		3.024323e+210		2.928578e+211		7.506303e+210		5.985536e+210		4.254768e+210		-1.668694e+212		-1.277140e+211		-1.277006e+211		-1.277031e+211		-2.882443e+210		1.974517e+210		4.879692e+210		-1.312679e+212		-4.087043e+210		-4.465603e+210		-4.122147e+210		-3.248981e+210		1.324848e+214		7.968144e+212		
13.000000		-6.694098e+210		3.191081e+210		9.193226e+210		2.109658e+210		-1.494269e+211		5.876241e+210		-3.342259e+210		-1.400526e+211		1.039785e+217		-1.754016e+210		-1.443648e+212		4.142185e+210		8.288344e+210		4.239934e+210		-7.838194e+209		-1.229941e+210		-2.830288e+210		-5.566597e+210		-1.057094e+211		2.359035e+211		8.012863e+210		1.373546e+211		-8.319914e+210		-5.449659e+210		-6.191164e+210		6.639363e+210		-4.639741e+210		-4.209562e+211		3.491572e+210		3.526867e+210		7.309054e+210		7.495089e+210		3.537299e+210		-1.149463e+210		4.841759e+210		5.793187e+210		4.552362e+210		2.650718e+210		7.018742e+210		3.026755e+210		2.116642e+210		1.563698e+210		1.120751e+211		1.336080e+211		1.335880e+211		1.335884e+211		-5.986052e+210		1.850595e+210		3.813980e+210		1.147627e+211		-6.372860e+210		-1.315657e+211		-6.862901e+210		-4.137731e+210		1.916541e+214		7.963914e+212		
15.000000		-7.948862e+210		3.191153e+210		1.017736e+211		7.109847e+210		-1.239684e+211		7.729611e+210		-3.407130e+210		-1.235377e+211		4.347275e+216		-1.767813e+210		-1.439387e+212		4.145714e+210		7.003003e+210		4.193458e+210		-8.035456e+209		-1.241754e+210		-2.710239e+210		-5.979648e+210		-8.439680e+210		2.342267e+211		6.592517e+210		8.232582e+210		-1.003605e+211		-5.114861e+210		-5.021239e+210		1.095240e+211		-4.918066e+210		-2.870752e+211		3.631812e+210		3.671126e+210		6.698241e+210		6.858147e+210		3.180207e+210		-1.155234e+210		6.102090e+210		8.411437e+210		5.083064e+210		2.805060e+210		3.287263e+210		1.619066e+210		1.085043e+210		8.123321e+209		5.338399e+210		9.928492e+210		9.926660e+210		9.926904e+210		-6.621375e+210		1.625720e+210		2.969124e+210		5.371920e+210		-1.169628e+211		-1.472327e+211		-9.974539e+210		-5.066013e+210		2.854625e+214		7.962794e+212		
17.000000		-1.048961e+211		3.191320e+210		1.442980e+211		1.206595e+211		-7.547807e+210		4.115775e+211		-3.428564e+210		-7.633922e+210		8.540975e+212		-1.774555e+210		-1.435128e+212		3.936969e+210		5.297402e+210		3.958391e+210		-8.214283e+209		-1.236538e+210		-2.479350e+210		-7.087135e+210		-6.663127e+210		2.308252e+211		5.519288e+210		5.336640e+210		-2.249836e+211		-3.604980e+210		-3.538972e+210		-1.971864e+211		-5.347415e+210		-2.068110e+211		3.724030e+210		3.750067e+210		5.726320e+210		5.816282e+210		2.717688e+210		-1.157817e+210		7.406760e+210		1.294939e+211		5.363229e+210		3.116719e+210		2.919871e+210		1.548293e+210		1.011899e+210		7.660409e+209		6.076174e+210		-3.671745e+212		-3.695091e+212		-3.699484e+212		-3.733048e+210		1.777412e+210		3.701596e+210		6.094920e+210		-2.913061e+211		-5.009538e+210		-7.605789e+210		-5.482467e+210		4.069898e+214		7.963060e+212		
19.000000		-1.631010e+211		3.191605e+210		2.524333e+211		-3.344900e+211		-5.160487e+210		-1.031427e+211		-3.441675e+210		-5.208531e+210		5.103240e+212		-1.771300e+210		-1.432869e+212		3.744277e+210		4.226389e+210		3.755041e+210		-8.423507e+209		-1.230738e+210		-2.259099e+210		-5.174197e+210		-5.460269e+210		2.260363e+211		4.529520e+210		3.740174e+210		1.019938e+212		-2.708343e+210		-2.653088e+210		-3.398533e+210		-6.981698e+210		-2.654099e+211		3.718460e+210		3.733072e+210		4.751212e+210		4.799975e+210		2.291840e+210		-1.166733e+210		9.418211e+210		3.335725e+211		5.744303e+210		3.433546e+210		2.814367e+210		1.625570e+210		1.030489e+210		7.956198e+209		7.645913e+210		-1.222248e+211		-1.222442e+211		-1.222467e+211		-2.814661e+210		2.040878e+210		5.320744e+210		7.656789e+210		5.135153e+211		-3.211847e+210		-6.058904e+210		-5.834250e+210		5.996947e+214		7.963981e+212		
