Wavelength [A]	Flambda [erg s-1 cm-2 A-1]
       2128.4643       29.033541
       2128.5160       8.0742092
       2128.5771       17.840212
       2128.6134       83.329735
       2128.6143       88.695176
       2128.6212       148.93611
       2128.6449       792.50133
       2128.6773       1148.1536
       2128.6981       326.58783
       2128.7575       1.5772481
       2128.7647       1.9624563
       2128.7656       2.0820924
       2128.9397       3.2493762
       2129.0808       162.18101
       2129.1111       685.48823
       2129.1581       49.362824
       2129.1853       2.4768517
       2129.2111       2.0295511
       2129.2502       10.493008
       2129.2524       11.838591
       2129.3281       4.8584753
       2129.3379       4.9716437
       2129.6323       3.0123123
       2129.6387       5.7610282
       2129.6664       43.863168
       2129.7387       17.930814
       2129.8111       19.980208
       2129.8306       6.6742120
       2129.8565       6.2172739
       2129.8601       5.9827382
       2129.9041       1.8138443
       2129.9109       1.4838842
       2129.9186       1.2325371
       2129.9345       1.1352722
       2129.9368       1.1555800
       2129.9386       1.1743566
       2130.0014      0.64803729
       2130.0048      0.70518002
       2130.0067      0.74972156
       2130.0988       9.2811117
       2130.1014       9.4929239
       2130.1432       9.2193436
       2130.1564       6.8171053
       2130.1922       5.9758543
       2130.2186       66.054134
       2130.2780       27.899730
       2130.3352       5.0268972
       2130.3583       6.9262793
       2130.4042       64.461440
       2130.4219       78.288866
       2130.4986       4.9533612
       2130.5108       3.5522212
       2130.5394       2.1928049
       2130.5474       2.3339954
       2130.5780       4.4791953
       2130.5934       7.8650231
       2130.6240       23.900116
       2130.8345       7.6753820
       2130.8522       11.654671
       2130.8677       11.978433
       2130.8745       13.267833
       2130.8817       17.526694
       2130.9271       53.431824
       2130.9925       12.808551
       2131.0796       1.8556668
       2131.0947      0.87882014
       2131.1128      0.71154112
       2131.1483      0.88328326
       2131.2233       4.9192625
       2131.2251       4.7665044
       2131.2650       1.9828963
       2131.3009       2.7434686
       2131.3895       10.675789
       2131.4539       5.5271341
       2131.4654       4.6913734
       2131.4881       2.6515511
       2131.5026       3.9075091
       2131.5294       10.889301
       2131.6387       6.3314036
       2131.7148       4.4411966
       2131.7398       1.8411959
       2131.7689       1.2075358
       2131.7998       3.1188896
       2131.8057       4.4320025
       2131.9348       92.960832
       2131.9857      0.85565758
       2132.0000      0.54300021
       2132.0057      0.56532735
       2132.0318      0.95829672
       2132.1780       3.4713628
       2132.2248       1.0356190
       2132.2957       2.7233283
       2132.3490       23.323837
       2132.4057       8.3945999
       2132.4490       1.5878154
       2132.4551       2.3485510
       2132.4758       7.1564889
       2132.5517       4.0653693
       2132.5808       2.1013578
       2132.6136       14.921071
       2132.6263       22.636016
       2132.6454       24.054703
       2132.6900       20.090928
       2132.6945       16.660959
       2132.7472      0.75910176
       2132.8046       1.0624292
       2132.8324       1.3347502
       2132.8724       1.4154678
       2132.9770       7.9744364
       2133.0148       3.5538574
       2133.0609       1.4285650
       2133.1217      0.83195531
       2133.1502       1.0646332
       2133.1574       1.1204694
       2133.1868      0.84411186
       2133.2130       1.0073955
       2133.2561       18.013579
       2133.3024       5.7956213
       2133.3203       1.6091629
       2133.3288       1.1767928
       2133.3707       1.0380063
       2133.4084       4.3531136
       2133.4148       7.4079834
       2133.4344       27.008471
       2133.4485       39.400343
       2133.4568       38.423772
       2133.5084       3.8761449
       2133.5678       13.001696
       2133.5914       7.3366871
       2133.5937       6.9278743
       2133.6788       29.221331
       2133.7029       5.9374505
       2133.8209       20.530522
       2133.8241       19.833529
       2133.8560       7.3875426
       2133.8587       6.5523939
       2133.9289       14.434442
       2133.9868       5.4802453
       2134.0024       2.6791683
       2134.0281       1.4719735
       2134.0289       1.4801305
       2134.0964       5.9731029
       2134.1301       42.579445
       2134.1434       59.210673
       2134.1510       61.673699
       2134.1670       47.228048
       2134.1834       22.813925
       2134.2398       1.1598451
       2134.2667       1.4167721
       2134.2758       1.5663904
       2134.2986       1.6508211
       2134.3366       4.6558609
       2134.3961       141.25375
       2134.3988       132.43415
       2134.4567       6.7764151
       2134.4804       45.446454
       2134.4858       59.020108
       2134.4961       77.090347
       2134.5355       14.079914
       2134.5628      0.99517624
       2134.6239       1.2159060
       2134.6290       1.2178674
       2134.6571       1.0356190
       2134.6845       1.4893611
       2134.7223       10.139114
       2134.7283       13.406024
       2134.8417       17.709243
       2134.8732       7.6050137
       2134.9602       7.7339258
       2134.9807       3.1579118
       2135.0225       1.2254624
       2135.0473       1.0979941
       2135.0807      0.60925626
       2135.1111       1.7147468
       2135.1225       2.5275514
       2135.1344       3.0981326
       2135.1434       3.2568668
       2135.1813       15.947771
       2135.2027       71.762903
       2135.2490       68.976317
       2135.2547       49.169976
       2135.2803       27.170648
       2135.2935       29.943323
       2135.3915       1.4628507
       2135.4066       2.1227556
       2135.4289       5.9923890
       2135.4331       7.9158945
       2135.4485       21.340274
       2135.4800       69.502432
       2135.4927       73.333093
       2135.5264       30.542178
       2135.5356       22.263836
       2135.5393       19.856377
       2135.5566       11.961895
       2135.5894       6.8596191
       2135.5948       5.9347168
       2135.6264       1.0990058
       2135.7226       253.51286
       2135.7586       252.92980
       2135.7727       103.03861
       2135.7992       51.499143
       2135.8394       43.913697
       2135.8531       33.242984
       2135.8850       11.420891
       2135.8923       7.1729863
       2135.9078       2.4394954
       2135.9370       1.1316184
       2135.9491       1.0197648
       2135.9616      0.89825574
       2136.0000       1.0665961
       2136.0036       1.2028182
       2136.0187       1.6470243
       2136.0219       1.6036146
       2136.0273       1.3960469
       2136.0766       1.0831784
       2136.0903       3.2092238
       2136.0931       4.0327379
       2136.1430       33.227679
       2136.1661       16.270466
       2136.1679       14.938260
       2136.1934       12.714521
       2136.2003       16.592048
       2136.2257       36.897760
       2136.2845       100.92529
       2136.4691      0.53888985
       2136.5225       8.9002048
       2136.5565       11.376273
       2136.5606       10.113466
       2136.6339       558.47019
       2136.6805       465.58609
       2136.6827       420.72663
       2136.6855       368.12897
       2136.6910       273.52687
       2136.7199       38.159265
       2136.7987       1.1316184
       2136.8121       1.0129780
       2136.8555       9.1411324
       2136.9121       1.6221836
       2136.9170       1.9651694
       2137.0289       1.7370007
       2137.0444       1.1989470
       2137.1038       4.3782444
       2137.1079       5.7279603
       2137.1850       8.2375867
       2137.2951       3.1002734
       2137.3490       7.1367421
       2137.3961       1.0921945
       2137.3995      0.95191901
       2137.4715       8.5881575
       2137.5140       1.0568175
       2137.5715       3.8601128
       2137.6023       31.267993
       2137.6245       37.187758
       2137.6789      0.99334475
       2137.7534       44.320025
       2137.8517       1.0548726
       2137.9070       3.1138666
       2137.9783       49.260634
       2137.9794       48.172590
       2138.0350       10.944603
       2138.0459       11.010321
       2138.0578       15.649483
       2138.0889       90.427391
       2138.2141       2.0104811
       2138.2722       9.5104266
       2138.3413       37.957710
       2138.5425       43.092332
       2138.5640       57.187354
       2138.5713       47.973345
       2138.5987       10.277796
       2138.6152       5.5885611
       2138.6413       6.7313163
       2138.6687       6.5584317
       2138.6766       5.3137363
       2138.7035       8.5624885
       2138.7138       21.963422
       2138.7233       48.061796
       2138.7430       124.45146
       2138.7506       136.14447
       2138.8133       40.420344
       2138.9061       282.48800
       2139.0061       4.5050540
       2139.0640       15.606302
       2139.0946       55.296800
       2139.1161       50.419670
       2139.1573       2.2761454
       2139.2031       5.4337543
       2139.2562       76.665505
       2139.2635       61.333818
       2139.2667       53.149600
       2139.3271       3.5743741
       2139.3925       30.577361
       2139.5230       5.2638075
       2139.5349       4.7184570
       2139.5489       7.8904178
       2139.5573       10.587660
       2139.6233       17.139573
       2139.6443       18.897311
       2139.6548       18.361155
       2139.6573       18.356928
       2139.7881       25.032256
       2139.8073       81.283052
       2139.8169       103.75284
       2139.8213       106.16956
       2139.8696       7.7072598
       2139.8714       6.7857835
       2139.9025       6.0841512
       2139.9915       1.7092280
       2140.0000       1.0296746
       2140.0065      0.80519302
       2140.0344       1.9288569
       2140.0612       8.6357488
       2140.1457       43.611397
       2140.1474       44.874539
       2140.1636       42.874592
       2140.2030       7.9195408
       2140.2167       3.4276779
       2140.2433       1.1740862
       2140.3149       22.217746
       2140.3395       6.7592732
       2140.3395       6.7452803
       2140.3725       10.690549
       2140.3835       15.700013
       2140.3848       16.394569
       2140.4042       27.485270
       2140.4444       30.995597
       2140.5319       3.4001651
       2140.5396       3.0669027
       2140.6090       8.7902252
       2140.6126       7.5006690
       2140.6396       2.0649046
       2140.6616       1.4883326
       2140.7949       15.332042
       2140.8434       12.072577
       2140.9141       33.365682
       2140.9650       30.817684
       2140.9736       29.792023
       2140.9957       15.041807
       2141.0030       10.811850
       2141.0287       3.6391504
       2141.0351       3.6584742
       2141.0736       21.887694
       2141.0791       24.991942
       2141.1016       30.241268
       2141.1534       16.154741
       2141.1745       33.204734
       2141.1992       68.548823
       2141.2313       52.893219
       2141.3180       2.8628593
       2141.3240       2.5650746
       2141.3455       2.6073540
       2141.3762       5.6298912
       2141.3969       13.999096
       2141.4120       16.565326
       2141.4165       15.827051
       2141.4455       10.710260
       2141.4775       7.8722703
       2141.5060       1.8906015
       2141.5165       1.1633222
       2141.5775       3.0415853
       2141.5849       5.9579932
       2141.6029       27.371588
       2141.6958       5.6806757
       2141.7029       6.7220231
       2141.7038       7.0680563
       2141.7454       277.33201
       2141.7569       385.47836
       2141.8518       67.019317
       2141.8679       38.212020
       2141.8739       26.236144
       2141.9197       1.0621846
       2141.9248       1.0727536
       2142.0895       1.0653689
       2142.1258      0.73316209
       2142.1469       2.1217783
       2142.2376       67.173813
       2142.2423       60.172769
       2142.3148      0.57319184
       2142.3245      0.73790423
       2142.3930       1.1117317
       2142.3988       1.0784500
       2142.4181       1.3576881
       2142.4594       17.583284
       2142.5581       1.4288940
       2142.6692       68.218160
       2142.6928       17.262353
       2142.7362       1.0485762
       2142.7431       1.5118197
       2142.7487       2.1797164
       2142.7776       22.464668
       2142.8200       59.744785
       2142.8382       59.689783
       2142.8545       62.950618
       2142.9305       13.316804
       2142.9346       10.553585
       2142.9999       1.5406359
       2143.0080       1.9435692
       2143.0315       5.7716502
       2143.0379       10.041533
       2143.0768       456.03692
       2143.0912       899.49758
       2143.1266       432.51383
       2143.1587       16.919986
       2143.1798       2.6958765
       2143.1918       2.0864117
       2143.2088       2.2304886
       2143.2442       1.3243415
       2143.2602      0.92661644
       2143.3108       1.6485419
       2143.3173       1.5076482
       2143.3218       1.3708818
       2143.4054       4.7358725
       2143.4173       4.8820250
       2143.4311       6.8045592
       2143.4420       12.111558
       2143.4481       17.049043
       2143.4973       76.207901
       2143.5056       79.396252
       2143.6466       563.63766
       2143.7165       177.82794
       2143.7293       85.526362
       2143.7546       13.067725
       2143.7666       3.3868815
       2143.7809       2.5550535
       2143.8167       18.509726
       2143.8364       18.706821
       2143.8395       17.037270
       2143.8732       1.6039839
       2143.9017      0.55424272
       2143.9352       2.3474697
       2143.9601       16.493013
       2144.0000       711.21351
       2144.0166       1267.6519
       2144.0465       613.76201
       2144.0947       95.807609
       2144.1171       66.711392
       2144.1462       311.88896
       2144.1890       97.521416
       2144.2267       169.43378
       2144.2503       158.48932
       2144.4194       91.790979
       2144.4198       89.701561
       2144.4520       9.0240190
       2144.4686       17.852539
       2144.4870       44.463127
       2144.5136       37.748526
       2144.5155       34.930114
       2144.5265       18.754263
       2144.5311       13.580007
       2144.5724       6.1418612
       2144.5764       6.8265300
       2144.6364       84.508423
       2144.7215       10.979941
       2144.7583       30.661966
       2144.8701       111.94379
       2144.8729       114.02498
       2144.8949       67.499414
       2144.9111       24.603676
       2144.9156       17.194914
       2144.9216       10.413579
       2144.9607      0.80500764
       2145.0111       70.469307
       2145.0252       130.01696
       2145.0397       151.35612
       2145.1240       11.505354
       2145.1416       4.9396935
       2145.2226       17.914306
       2145.2345       33.829844
       2145.2778       165.57700
       2145.3938       62.474099
       2145.4172       53.888985
       2145.4186       51.038747
       2145.4729       3.0074610
       2145.4854       3.1724881
       2145.4863       3.1893340
       2145.5222       5.1097541
       2145.5553       4.9169976
       2145.6184       25.840446
       2145.6341       21.777098
       2145.6546       8.9125094
       2145.7774       25.792890
       2145.8172       10.742367
       2145.8260       9.7768736
       2145.8651       5.8425172
       2145.8726       5.0605766
       2145.9076       4.8361526
       2145.9172       6.7810977
       2146.1120       9.4820011
       2146.1438       5.3493375
       2146.1645       6.8738492
       2146.1836       16.039839
       2146.2304       268.53444
       2146.2421       480.83935
       2146.2834       202.30192
       2146.2875       144.21154
       2146.2967       58.708367
       2146.3354      0.92661644
       2146.3557       1.8180256
       2146.3704       4.6419451
       2146.4654       1.4900471
       2146.5709       88.044048
       2146.6437       3.0478950
       2146.7063       9.4188960
       2146.7218       20.132606
       2146.7262       26.339044
       2146.7690       100.46158
       2146.8557       5.0664061
       2146.9110       320.62693
       2146.9216       432.51383
       2146.9578       125.89254
       2146.9875       12.100408
       2147.0022       5.8143343
       2147.0345       1.7873105
       2147.0434       1.6364397
       2147.0697       1.8754263
       2147.0917       4.3271306
       2147.1018       6.9678694
       2147.1138       13.467904
       2147.1697       52.432432
       2147.2138       2.9026856
       2147.2802       17.947336
       2147.2854       16.017694
       2147.2895       13.989429
       2147.3531       8.6020111
       2147.3895       19.164611
       2147.3966       15.339104
       2147.4827       18.034329
       2147.5454       81.339219
       2147.5551       173.78008
       2147.5588       217.77098
       2147.5827       397.19155
       2147.6551       27.861212
       2147.7281       24.654716
       2147.7548       9.9609326
       2147.8406       2.1350104
       2147.8471       1.8424682
       2147.8586       1.6394569
       2147.8637       1.5310875
       2147.8863      0.85684053
       2147.9070      0.75110387
       2147.9288       1.3477210
       2148.0000       2.8300884
       2148.0288       10.202345
       2148.0805       29.194430
       2148.1391       42.442406
       2148.1460       47.054374
       2148.1825       12.268741
       2148.2359       6.4998001
       2148.2452       13.715132
       2148.2974       37.488667
       2148.2998       33.059783
       2148.3468       1.0232930
       2148.3514       1.0125116
       2148.3802       1.2986736
       2148.4240      0.62172739
       2148.4552       2.1968480
       2148.4577       2.2756214
       2148.4647       2.3806744
       2148.4881       1.5491733
       2148.5125       1.0762174
       2148.5240       1.2387966
       2148.5827       51.463581
       2148.7022       1.0829290
       2148.7401       2.1747032
       2148.7498       1.9902150
       2148.8232       1.0389628
       2148.8421       4.3903587
       2148.8648       43.984534
       2148.9368       24.372496
       2148.9622       1.9155787
       2148.9869       1.0924461
       2149.0554       6.9326616
       2149.0794       25.538771
       2149.0869       33.296609
       2149.1499       12.237706
       2149.2115       189.23436
       2149.2495       598.41160
       2149.2499       597.03529
       2149.2522       592.92532
       2149.3178       204.64446
       2149.3751       2.8144919
       2149.3876      0.85329657
       2149.3963      0.97971555
       2149.4106       1.1246050
       2149.4802      0.81152144
       2149.5150      0.50292127
       2149.5299      0.61758964
       2149.5669       1.1352722
       2149.5802       2.3104682
       2149.6188       34.308363
       2149.7004       42.491298
       2149.7188       12.156261
       2149.7240       9.8152191
       2149.7850       24.232599
       2149.8185       12.653189
       2149.8553       9.4449573
       2149.9689       16.722454
       2149.9810       11.381513
       2150.0369       1.7713321
       2150.0416       2.0309536
       2150.1099       2.8209800
       2150.1927       4.1715745
       2150.2001       4.5814189
       2150.2338       2.6996036
       2150.3037       32.786873
       2150.4035      0.47336920
       2150.4729       1.3514501
       2150.5358       2.7447323
       2150.5395       2.7777938
       2150.5810       7.1548412
       2150.5953       20.146518
       2150.6810       3.0352887
       2150.6953       2.3839657
       2150.7942       39.618680
       2150.8027       76.665505
       2150.8110       130.31668
       2150.8947       76.612565
       2150.9410       4.2677601
       2150.9609       1.8030177
       2151.0377       1.1094302
       2151.0525       1.8488429
       2151.0578       2.0825719
       2151.0761       2.0868921
       2151.0852       1.7656312
       2151.1168       5.9142544
       2151.1284       13.335214
       2151.1852       7.9965011
       2151.2984       2.2913952
       2151.3186       3.3931261
       2151.3595       8.5921134
       2151.3659       12.365167
       2151.3756       22.490546
       2151.3797       28.255305
       2151.3889       42.121129
       2151.3922       46.387397
       2151.4047       53.703180
       2151.4102       51.109308
       2151.4399       12.971793
       2151.4409       12.003282
       2151.4699       7.5700718
       2151.4717       8.5467303
       2151.6563       5.9579932
       2151.6784       5.0084115
       2151.7176       2.5905978
       2151.7468       11.686918
       2151.7563       31.974223
       2151.7673       92.448528
       2151.7767       195.88447
       2151.7775       207.49135
       2151.7875       368.97760
       2151.8292       258.22602
       2151.8343       180.30177
       2152.0000       1.7939073
       2152.1604       7.9946600
       2152.2604       12.595053
       2152.2682       29.901984
       2152.2766       70.908778
       2152.2780       81.301770
       2152.3062       441.57045
       2152.3294       365.59479
       2152.3390       220.80047
       2152.3563       52.203546
       2152.3599       36.711320
       2152.3722       12.650276
       2152.4035       1.0437584
       2152.4573       7.2761225
       2152.4599       7.4011635
       2152.4698       6.8517262
       2152.5420       3.4673685
       2152.5652       3.3527410
       2152.5698       3.2136605
       2152.6032       2.0725261
       2152.6166       1.4591502
       2152.6439       1.7115910
       2152.6568       2.4439932
       2152.6634       2.9895099
       2152.7568       3.7051006
       2152.8039       107.89467
       2152.8053       110.66238
       2152.8972       4.3531136
       2152.9256       2.3664645
       2153.0453       2.3195300
       2153.0579       5.1451732
       2153.1065       523.60044
       2153.1107       606.73633
       2153.1141       657.65784
       2153.1232       703.07232
       2153.1659       64.476284
       2153.2141       4.5645713
       2153.2303       4.5814189
       2153.2869       12.694044
       2153.3407       28.164367
       2153.3894       68.343938
       2153.4395       505.82466
       2153.4396       511.68184
       2153.4552       1230.2688
       2153.4789       1552.3870
       2153.5396       212.81390
       2153.5610       407.38028
       2153.5702       474.24199
       2153.6132       51.880004
       2153.6161       38.388399
       2153.6478       1.3505168
       2153.6837       2.0459735
       2153.7132       1.3630130
       2153.7478       4.8551204
       2153.8523       3.4546177
       2153.9989       5.0535899
       2154.0030       4.9000442
       2154.0882       1.5495300
       2154.1125       2.1752040
       2154.1153       2.2568360
       2154.1413       1.7774607
       2154.1538       1.1657354
       2154.1701      0.79965011
       2154.1882      0.74011635
       2154.2211       1.2033723
       2154.2494       3.5228974
       2154.2833       3.1717577
       2154.2889       2.7758756
       2154.3232       6.9534446
       2154.3474       7.6436360
       2154.4044       5.7889527
       2154.4991       40.841342
       2154.5101       48.573567
       2154.5980       476.43099
       2154.6040       411.14972
       2154.6101       341.97944
       2154.6630       24.473721
       2154.6932       11.654671
       2154.7015       9.3025069
       2154.7099       6.9087583
       2154.7380       2.4383722
       2154.7491       2.2845465
       2154.7901       2.8112534
       2154.8017       4.1917947
       2154.8376       4.5687774
       2154.8380       4.5071291
       2154.8663       2.2861251
       2154.8938       1.0057731
       2154.9044      0.77893281
       2154.9346      0.84918048
       2154.9695      0.96382902
       2154.9862      0.81978506
       2155.0990       2.6326917
       2155.1232       6.2632536
       2155.1771       3.6897760
       2155.1966       3.5983218
       2155.2472       10.859254
       2155.2704       5.1168184
       2155.2899       2.5147800
       2155.3187       2.0309536
       2155.3198       2.0248833
       2155.3308       1.9089739
       2155.3434       2.6037543
       2155.3605       8.6856035
       2155.4177       49.034302
       2155.4364       25.066864
       2155.4547       31.484732
       2155.4628       55.859880
       2155.5292       91.180087
       2155.5547       14.047531
       2155.6389       481.94780
       2155.6723       213.79621
       2155.6973       931.10788
       2155.7113       1766.0378
       2155.7369       1475.7065
       2155.7581       368.12897
       2155.7599       322.10688
       2155.7755       278.61212
       2155.7991       1122.0185
       2155.8206       1276.4388
       2155.9209       34.379535
       2155.9451       11.155782
       2155.9456       10.866758
       2156.0000       1.7362010
       2156.0218       1.2992718
       2156.0292       1.1481536
       2156.0729      0.91600955
       2156.2092       10.132112
       2156.2226       10.974886
       2156.2505       37.844258
       2156.2645       56.780603
       2156.2907       40.262432
       2156.3087       17.302147
       2156.3226       14.962357
       2156.3286       18.038483
       2156.3881       7.7285852
       2156.4100       6.2387847
       2156.4276       5.5182326
       2156.4286       5.4600925
       2156.4723       21.062019
       2156.4915       31.754114
       2156.5276       75.110387
       2156.5342       107.64652
       2156.5484       255.27013
       2156.5602       454.98806
       2156.5719       597.03529
       2156.5928       399.02490
       2156.6151       72.310273
       2156.6384       4.6099902
       2156.7504      0.83080672
       2156.8055       2.8216296
       2156.8272       1.6761003
       2156.8668       2.5003454
       2156.8765       3.0185613
       2156.9063       3.1124329
       2156.9212       3.9902490
       2157.0579       45.112823
       2157.1077       200.44720
       2157.1579       4.3531136
       2157.1719       4.2805542
       2157.1887       6.4357624
       2157.2399       30.768052
       2157.3847       6.2330412
       2157.4252       51.297949
       2157.4454       130.91819
       2157.5252       13.934776
       2157.5262       14.206922
       2157.5951       17.119852
       2157.6169       24.558396
       2157.6574       222.33099
       2157.7734       7.1416736
       2157.7976       6.8659399
       2157.8292       1.7002000
       2157.8725       2.3779351
       2157.9227       1.9471526
       2157.9717      0.72443596
       2158.0467       7.8162780
       2158.1102       1.0774571
       2158.1669       12.373712
       2158.1683       12.732099
       2158.2237       2.6656308
       2158.2669      0.93842593
       2158.3844      0.95411341
       2158.3891       1.1132687
       2158.4124       3.4570049
       2158.4726       3.7008374
       2158.4897       5.4538100
       2158.5025       11.468325
       2158.5582       21.389469
       2158.5796       5.4588354
       2158.6160       4.4483607
       2158.6364       9.3368418
       2158.6404       10.471285
       2158.6840       8.8613522
       2158.7809       48.921527
       2158.7875       55.055410
       2158.8042       51.380698
       2158.8508       58.627314
       2158.8956       14.507748
       2158.9180       10.211746
       2158.9795       29.805746
       2158.9916       20.644292
       2159.1422       4.1390436
       2159.1496       2.8973436
       2159.1522       2.5521136
       2159.1527       2.4808471
       2159.1563       2.0525796
       2159.1995       4.9317380
       2159.2000       5.0559177
       2159.2127       8.5094208
       2159.2158       9.1854407
       2159.2447       10.490592
       2159.2513       13.870752
       2159.2522       14.662229
       2159.3039       375.83740
       2159.3394       188.36491
       2159.3664       215.77444
       2159.3688       213.79621
       2159.4154       334.96544
       2159.4343       192.30917
       2159.4358       176.60378
       2159.5343      0.80482230
       2159.5828       17.754155
       2159.5984       35.991504
       2159.6028       40.040547
       2159.6980       12.006046
       2159.7199       8.9680909
       2159.7866       232.27368
       2159.8135       993.11605
       2159.8264       1967.8863
       2159.8366       2654.6056
       2159.8608       1949.8446
       2159.8747       857.03785
       2159.8931       173.38040
       2159.8986       105.68175
       2159.9135       44.248647
       2159.9256       37.127867
       2159.9931       58.398272
       2160.0000       73.349980
       2160.1095       104.47202
       2160.2135       43.291237
       2160.2224       29.040227
       2160.2938       2.3040930
       2160.3163       3.8264849
       2160.3358       2.9702978
       2160.3454       3.2018428
       2160.3465       3.2531194
       2160.3778       6.4061927
       2160.3862       6.2661386
       2160.3909       5.8344510
       2160.4343      0.78306894
       2160.4454      0.61333818
       2160.5593       4.6989411
       2160.5759       2.0192961
       2160.6020       1.9556899
       2160.6051       1.9111730
       2160.6481       1.6436146
       2160.6573       2.0086303
       2160.7723       2.2064800
       2160.8857       35.473170
       2161.0314       5.9292532
       2161.1393       2.9040227
       2161.3065       1.0894317
       2161.3425       1.7266329
       2161.3841       1.3449310
       2161.4065       1.7526694
       2161.4740       15.958791
       2161.6864       8.0167806
       2161.7144       3.7127867
       2161.7980       2.8648375
       2161.8404       3.2726533
       2161.8934       5.1416203
       2161.9186       3.3458002
       2161.9224       3.0824781
       2161.9462       2.5876170
       2161.9503       2.7333799
       2162.0084       2.2756214
       2162.1238      0.88206380
       2162.1603       4.3913697
       2162.2524       30.888726
       2162.2580       27.466290
       2162.3450       3.5204647
       2162.3468       3.4737615
       2162.3903      0.82946870
       2162.4015      0.72077547
       2162.4736       4.0728649
       2162.4903       3.9755754
       2162.5435       4.3571248
       2162.6148       12.691121
       2162.6255       7.2811504
       2162.6435       4.7511638
       2162.6625       5.8357946
       2162.6937       8.0574942
       2162.7019       7.9031459
       2162.7127       5.8492475
       2162.7832       1.1555800
       2162.7972       1.1526568
       2162.8127       1.2729167
       2162.8913       145.54591
       2162.9226       147.23125
       2162.9271       119.94993
       2162.9324       88.409717
       2162.9389       54.815073
       2162.9703       2.9943323
       2162.9913       5.4437729
       2163.1064       4.8361526
       2163.1065       4.8339260
       2163.1603       2.9744043
       2163.2065       1.3520726
       2163.2155       1.5768849
       2163.2211       1.7868990
       2163.2557       2.4649039
       2163.2746       1.8767222
       2163.4214       7.1433183
       2163.4808       100.46158
       2163.6049       3.4450855
       2163.6362      0.91180087
       2163.7617      0.58600322
       2163.7913      0.79049659
       2163.8563       140.92888
       2163.8844       515.22864
       2163.9275       66.099778
       2163.9586       8.3830103
       2164.0000       17.502497
       2164.0458       25.503513
       2164.0586       15.254571
       2164.0815       4.9203954
       2164.0923       4.2461956
       2164.1625       25.003454
       2164.1644       26.363314
       2164.1729       31.289599
       2164.2005       35.342722
       2164.2522       21.091137
       2164.2560       16.676312
       2164.3522       1.6888847
       2164.3560       1.7262353
       2164.3677       2.0332932
       2164.4256       29.573314
       2164.4717       41.200264
       2164.4954       12.083702
       2164.5256       3.7153523
       2164.5417       4.1552772
       2164.5542       6.7514958
       2164.5954       74.593331
       2164.6042       86.039920
       2164.7080       13.633269
       2164.7500       25.176769
       2164.7510       24.350058
       2164.7814       5.6053147
       2164.8470       8.7116416
       2164.9230       1.3237318
       2164.9469       1.5696398
       2164.9875       2.2792922
       2164.9886       2.2935066
       2165.0155       4.2608868
       2165.0198       4.9147338
       2165.0214       5.1975658
       2165.0616       19.484982
       2165.1198       2.7333799
       2165.1306       2.4774221
       2165.1399       2.2449155
       2165.2072       11.101969
       2165.2283       15.584756
       2165.2569       9.6627335
       2165.2947       5.6117718
       2165.3439       6.8912816
       2165.4337      0.98265258
       2165.4476       1.6869414
       2165.4555       2.1399321
       2165.5324      0.79359697
       2165.5337      0.79689298
       2165.5967       1.1665410
       2165.7970       4.2374052
       2165.8143       4.8651922
       2165.8204       6.0006735
       2165.8736       59.088097
       2165.9116       16.990259
       2165.9579       12.003282
       2165.9832       17.893694
       2165.9930       17.326067
       2166.0104       10.911891
       2166.0695       5.3002945
       2166.2153       19.957218
       2166.2300       34.970352
       2166.2549       17.758243
       2166.2708       11.463045
       2166.3656       1.7644120
       2166.3731       1.4869624
       2166.3964       2.8608824
       2166.4562       3.3174165
       2166.4668       5.0014969
       2166.5322       28.668172
       2166.5332       28.635185
       2166.5413       23.566767
       2166.5538       11.463045
       2166.6514       9.1348201
       2166.6730       11.986710
       2166.7425       4.8786538
       2166.7514       3.1996318
       2166.8315       18.378074
       2166.8956       7.3164431
       2166.9004       6.0869537
       2166.9219       2.0706181
       2166.9510      0.85684053
       2166.9879      0.93648322
       2167.0683       1.7721480
       2167.0867       2.0730033
       2167.0871       2.0725261
       2167.1036       1.7709243
       2167.1301       1.0534162
       2167.2563       14.723125
       2167.2659       19.710607
       2167.2812       6.8265300
       2167.3051       6.1376201
       2167.3563       1.2206749
       2167.3676       1.0844262
       2167.3685       1.0879276
       2167.3812       1.2402236
       2167.3960       1.4358200
       2167.4118       1.6680152
       2167.4428       12.419382
       2167.4534       18.222166
       2167.4578       20.081678
       2167.4982       27.371588
       2167.5160       30.619634
       2167.6382       8.7579004
       2167.6556       6.7592732
       2167.6927       10.249437
       2167.6935       10.592537
       2167.7134       17.414059
       2167.8027       1.3915538
       2167.9328       27.459966
       2167.9562       48.651922
       2167.9784       23.318467
       2168.0000       8.4644745
       2168.0363       3.1224824
       2168.0654       6.0450514
       2168.0663       5.9538789
       2168.1050       18.940873
       2168.2064       57.782989
       2168.2163       104.71285
       2168.3639      0.84996296
       2168.3790       1.1124999
       2168.3884       1.7386013
       2168.4424       6.1037959
       2168.4638       9.3972331
       2168.4937       8.6377375
       2168.5116       4.6547890
       2168.5588       5.1428043
       2168.5638       4.9922922
       2168.5718       4.3691806
       2168.5882       2.4501913
       2168.6907       1.7518624
       2168.7369       71.367421
       2168.7801       28.886838
       2168.7848       23.200642
       2168.8145       46.440833
       2168.8874       69.358549
       2168.9145       61.830107
       2168.9156       65.690112
