Wavelength [A]	Flambda [erg s-1 cm-2 A-1]
       2305.8774       1.0261244
       2305.8795       1.0282530
       2305.8987       1.0249437
       2305.9054       1.0020745
       2305.9088      0.98900845
       2305.9310       1.2000518
       2305.9353       1.3947617
       2305.9481       2.1557580
       2305.9508       2.2340866
       2306.0577       6.1645304
       2306.1311       1.3781611
       2306.2118       1.5955117
       2306.2268       2.1066869
       2306.3933       2.4581026
       2306.4545       3.9491170
       2306.4646       3.9810717
       2306.4930       4.4238460
       2306.5672       8.2679911
       2306.6343       4.6848965
       2306.6536       9.0177876
       2306.6710       13.458604
       2306.6726       13.693044
       2306.6729       13.734094
       2306.6784       14.128628
       2306.7194       5.4676411
       2306.7370       3.7505935
       2306.7627       4.9317380
       2306.8260       1.6842246
       2306.8764       5.3765043
       2306.8774       5.6441689
       2306.8814       6.7406224
       2306.8906       9.4232345
       2306.8939       10.292005
       2306.9671       1.9975608
       2306.9690       1.9879250
       2307.0126       2.3960727
       2307.0350       1.6368165
       2307.0696       4.2983324
       2307.0784       5.3530340
       2307.0925       6.0981766
       2307.1334       3.3767585
       2307.1366       3.3783139
       2307.1611       3.2817085
       2307.1622       3.2448902
       2307.1776       2.3949696
       2307.1866       1.8001140
       2307.2223      0.88940589
       2307.2884       109.14403
       2307.3102       243.78108
       2307.3283       246.60393
       2307.3363       204.17379
       2307.3374       196.78863
       2307.3592       66.008521
       2307.3792       16.262975
       2307.3803       15.083426
       2307.3847       11.689609
       2307.4374       12.285703
       2307.4452       12.445146
       2307.5130       5.0038007
       2307.5162       4.5404615
       2307.5226       3.6441815
       2307.5521       1.4325177
       2307.5615       1.9656220
       2307.5655       2.5055323
       2307.5700       3.3954708
       2307.5993       21.212898
       2307.6233       38.618909
       2307.6414       32.501245
       2307.7076       10.636531
       2307.7431       9.1917880
       2307.7872       1.2534298
       2307.8171       1.1598451
       2307.8593       6.2015464
       2307.8650       8.3541064
       2307.9013       18.243157
       2307.9052       17.274282
       2307.9583       12.470963
       2308.0000       8.4333476
       2308.0228       2.5544653
       2308.0461       4.7238924
       2308.0631       9.4558375
       2308.1110       2.2950915
       2308.1492       3.2084849
       2308.2283       12.393672
       2308.2390       11.284959
       2308.2635       8.2167486
       2308.3322       2.3593914
       2308.3548       1.9063384
       2308.3822       1.8259967
       2308.4319       32.976154
       2308.4548       106.41430
       2308.4687       197.69696
       2308.4889       452.89758
       2308.5694       9057.3260
       2308.5982       4415.7045
       2308.6294       763.83578
       2308.6488       190.54607
       2308.6941       14.740085
       2308.7272       13.564382
       2308.8092       1.5034881
       2308.8823       9.7948999
       2308.9804       9.0489877
       2308.9905       4.7358725
       2309.0065       2.1281390
       2309.0252       1.7072613
       2309.1339       1.0195300
       2309.1350       1.0139114
       2309.2085       1.6368165
       2309.2294       3.7835546
       2309.2363       3.7922765
       2309.3287      0.79579279
       2309.4287       2.1256903
       2309.4502       1.4910768
       2309.4566       1.4451070
       2309.4694       2.1364857
       2309.4775       3.4387452
       2309.4971       9.8900845
       2309.5001       11.181498
       2309.5766       1.8488429
       2309.5771       1.7889574
       2309.6160      0.54050535
       2309.6413      0.76155277
       2309.6726      0.82205334
       2309.7092       1.9275249
       2309.7582       7.8922348
       2309.8038       7.5787922
       2309.9260       8.7720278
       2309.9698       1.3973333
       2310.1343       27.070732
       2310.1538       16.462660
       2310.1799       9.2044957
       2310.2318       6.1333818
       2310.2323       6.2230029
       2310.2366       6.9374521
       2310.2638       8.4937603
       2310.3239      0.77714132
       2310.4117       4.6259400
       2310.4218       5.8465545
       2310.4239       6.0995810
       2310.4388       7.9067863
       2310.4586       9.7386779
       2310.4674       9.4972966
       2310.5521       12.288532
       2310.5638       21.115433
       2310.5659       22.766696
       2310.6054       23.307731
       2310.6217       14.177511
       2310.6423       8.0297126
       2310.6967      0.64061927
       2310.7453       3.5776677
       2310.7565       5.6066055
       2310.7905       8.9495253
       2310.7934       9.0635847
       2310.8124       12.006046
       2310.8703       53.308934
       2310.8767       66.619290
       2310.8905       96.582846
       2310.8997       106.90549
       2310.9724       7.2928957
       2311.0022       5.5924228
       2311.0513       19.647170
       2311.0572       19.208790
       2311.0684       16.206902
       2311.0802       11.711162
       2311.0866       9.3907440
       2311.0901       8.2775154
       2311.1128       4.0012897
       2311.1667       10.836774
       2311.1884       30.974193
       2311.2175       40.813139
       2311.2679       5.8897926
       2311.3216       4.3974408
       2311.3992       3.6711320
       2311.4161       1.9570413
       2311.4333       1.1384134
       2311.4386       1.0284898
       2311.4418      0.98900845
       2311.4530      0.96983979
       2311.4643       1.0653689
       2311.4701       1.1259005
       2311.5102       1.5268628
       2311.6509       234.42288
       2311.6688       174.58222
       2311.6966       34.761619
       2311.7920       10.634082
       2311.8372       1.7815581
       2311.8656       3.6124347
       2311.8709       4.2923982
       2311.9009       6.3752908
       2311.9340       2.3861624
       2311.9363       2.1547654
       2311.9869       1.6076814
       2311.9875       1.6710906
       2311.9882       1.7494438
       2312.0000       3.7739835
       2312.0011       4.0541517
       2312.0013       4.1096042
       2312.0564       40.142092
       2312.0762       28.177340
       2312.0912       18.518252
       2312.1312       13.711975
       2312.1425       11.711162
       2312.1558       8.8633929
       2312.2023       9.6827786
       2312.2355       170.21585
       2312.2959       5780.9605
       2312.3336       4677.3514
       2312.3414       3483.3732
       2312.4002       44.330232
       2312.4307       2.9444216
       2312.4392       2.9532486
       2312.4542       8.8817798
       2312.5450       922.57143
       2312.6338       50.640735
       2312.6651       60.757515
       2312.7045       7.8632123
       2312.7366       1.5649483
       2312.7547       1.3526954
       2312.7852       3.0429863
       2312.7893       3.4371620
       2312.7943       4.0031328
       2312.8168       8.0816493
       2312.8625       16.664796
       2312.9035       5.8870808
       2312.9035       5.8789532
       2312.9347       3.7368013
       2312.9495       5.1428043
       2313.0281       15.300302
       2313.0506       14.907335
       2313.0507       14.883326
       2313.1106       1.8323144
       2313.2530       144.54398
       2313.3225       25.668471
       2313.3636       3.7505935
       2313.3668       3.6787477
       2313.3941       3.7025421
       2313.4316       2.3393758
       2313.4498       1.8297847
       2313.4578       2.1281390
       2313.5279       12.011576
       2313.5354       9.8107001
       2313.5357       9.7364357
       2313.5365       9.4885533
       2313.5878       5.7703214
       2313.6285       4.8117162
       2313.6357       4.8876489
       2313.7439       22.987937
       2313.7569       40.188334
       2313.8029       162.55488
       2313.8079       186.63797
       2313.8155       229.08677
       2313.8678       145.21116
       2313.9396       4.3923810
       2313.9733       2.0412679
       2313.9814       1.8668095
       2314.0136       1.5484600
       2314.0397       2.9634663
       2314.0668       6.0034376
       2314.0766       6.4002951
       2314.1077       4.9579255
       2314.1397       3.0853185
       2314.2384       114.81536
       2314.2416       114.02498
       2314.2571       100.69317
       2314.2628       96.094825
       2314.3442       133.96767
       2314.3857       384.59178
       2314.3915       464.51528
       2314.4105       680.76936
       2314.4612       189.67059
       2314.4746       112.71975
       2314.4789       103.99202
       2314.5030       111.17317
       2314.5153       112.20185
       2314.5298       99.060382
       2314.5834       9.3368418
       2314.6284       1.4883326
       2314.6380       1.6990259
       2314.6521       3.2456374
       2314.6530       3.4522322
       2314.6866       76.436360
       2314.6895       99.357350
       2314.7060       398.10717
       2314.7077       448.74539
       2314.7119       613.76201
       2314.7612       4864.0721
       2314.7684       5000.3453
       2314.9790      0.66023721
       2315.0790       32.756689
       2315.0807       31.644628
       2315.1589       14.621772
       2315.2521       18.633739
       2315.3254       18.897311
       2315.3347       20.825719
       2315.3701       17.390017
       2315.4006       7.4868650
       2315.4081       5.6285950
       2315.4328       1.9226490
       2315.4344       1.8055104
       2315.4376       1.6125010
       2315.5132       25.935821
       2315.5816       11.434048
       2315.6170       172.98164
       2315.6282       400.86672
       2315.6585       2041.7379
       2315.6998       2679.1683
       2315.7511       164.05898
       2315.7738       24.093506
       2315.8087       9.2896639
       2315.9556       1.3097850
       2315.9564       1.3225132
       2315.9816       3.9057101
       2315.9969       9.3864204
       2315.9985       10.160147
       2316.0000       10.876771
       2316.0078       14.907335
       2316.0440       17.338040
       2316.0564       12.858787
       2316.0865       13.523839
       2316.1168       12.376561
       2316.1847       15.495300
       2316.1917       17.450184
       2316.2168       17.092280
       2316.2491       12.635720
       2316.2721       18.105061
       2316.3381       8.0445175
       2316.3601       1.8046791
       2316.3617       1.6341804
       2316.3723       1.0609624
       2316.3923       1.8125918
       2316.4417       9.2087355
       2316.4723       7.0566731
       2316.5018       18.373843
       2316.5227       28.157883
       2316.5361       24.814184
       2316.5382       23.664645
       2316.5522       14.174247
       2316.5971       2.7409430
       2316.6086       2.9214604
       2316.6365       2.2855988
       2316.6446       1.9248638
       2316.6526       1.5936759
       2316.7481       15.184483
       2316.7729       25.810713
       2316.8029       17.518624
       2316.8630       10.712726
       2316.8704       15.332042
       2317.1695       39.874936
       2317.1792       37.722459
       2317.2007       25.923880
       2317.2244       20.696647
       2317.2579       31.419553
       2317.2773       20.864117
       2317.3269       1.0653689
       2317.3447       1.5656692
       2317.3918       12.128302
       2317.4708       1.6768723
       2317.5460       11.463045
       2317.6243       4.1504960
       2317.6529       2.0573112
       2317.7189       7.3654621
       2317.7324       17.466263
       2317.7512       43.601356
       2317.7549       49.991941
       2317.7555       50.897916
       2317.7630       63.197515
       2317.7727       75.196911
       2317.7731       75.561401
       2317.8522       22.100393
       2317.8729       24.740017
       2317.9374       2.7170648
       2318.0034       4.7141131
       2318.0199       9.0011915
       2318.0332       14.958912
       2318.0374       17.171174
       2318.0639       32.011056
       2318.0875       33.181804
       2318.0928       30.206472
       2318.0958       28.170853
       2318.1531       44.269029
       2318.1691       89.166147
       2318.1912       139.95873
       2318.1972       143.54894
       2318.2654       38.556713
       2318.2831       20.127971
       2318.3078       4.7984392
       2318.3116       3.6982818
       2318.3773      0.40841342
       2318.4159       1.2175870
       2318.4750       1.2456614
       2318.5234       1.7131682
       2318.5433       4.3201617
       2318.5929       37.861690
       2318.6400       34.466723
       2318.6771       3.6074473
       2318.6776       3.5139858
       2318.6820       2.7586716
       2318.7755       5.2059501
       2318.7976       4.6956963
       2318.8008       4.9000442
       2318.8406       4.7043541
       2318.8519       4.0691153
       2318.8641       3.9710010
       2318.8985       15.413455
       2318.9051       21.802184
       2318.9056       22.428488
       2318.9124       32.277508
       2318.9842       91.264105
       2319.0312       5.7849552
       2319.0569       10.111137
       2319.1197       120.78138
       2319.1353       148.93611
       2319.1420       147.91084
       2319.1783       58.897926
       2319.2165       28.840315
       2319.2208       26.717757
       2319.2510       51.168184
       2319.2594       82.337941
       2319.3140       129.41958
       2319.4408       15.307350
       2319.4769       40.429652
       2319.4779       41.869715
       2319.4833       48.955332
       2319.4838       49.636368
       2319.4888       55.603227
       2319.6297       12.308355
       2319.6792       67.297666
       2319.7152       86.696188
       2319.7212       82.243200
       2319.7303       80.965500
       2319.7373       86.496792
       2319.7776       112.97959
       2319.8056       44.055486
       2319.8067       41.725351
       2319.8223       17.856651
       2319.8795       65.523939
       2319.9353       20.488020
       2319.9423       15.918421
       2319.9676       17.688866
       2320.0000       26.515511
       2320.0317       13.702506
       2320.0457       7.6365992
       2320.0735       1.6757144
       2320.0780       1.3979769
       2320.1210       5.4013211
       2320.1304       7.6137743
       2320.1687       7.1531939
       2320.1781       5.0792548
       2320.1894       3.1893340
       2320.2588      0.67639439
       2320.3068       2.2340866
       2320.3358       2.4204716
       2320.3428       2.5380490
       2320.3913       8.7036216
       2320.4027       12.808551
       2320.4068       14.213466
       2320.4171       16.599691
       2320.4640       5.4000776
       2320.4718       3.7402446
       2320.4940       2.2808672
       2320.5575       5.8425172
       2320.5884       3.1477483
       2320.6250       2.2197292
       2320.6299       2.3883612
       2320.6406       2.9792023
       2320.6575       4.4740414
       2320.6594       4.6838179
       2320.6734       6.4135724
       2320.7437       10.308607
       2320.7473       10.034598
       2320.7860       3.4554133
       2320.8167       2.5136222
       2320.8235       3.8806100
       2320.8619       118.85022
       2320.8673       185.35316
       2320.8744       315.50046
       2320.9217       1448.7719
       2320.9297       1253.1412
       2320.9352       1061.6956
       2320.9740       131.82567
       2320.9799       119.94993
       2321.0311       187.06821
       2321.0705       23.035625
       2321.0834       10.879276
       2321.0968       6.7936004
       2321.1248       7.2360240
       2321.1281       7.4524659
       2321.1366       7.5822832
       2321.2017       1.9489469
       2321.2525       1.8599446
       2321.2801       2.0100182
       2321.3144       1.0132112
       2321.3657      0.60214350
       2321.4117       1.8213776
       2321.4244       3.1289599
       2321.5419       18.100893
       2321.5781       17.623818
       2321.5856       13.595651
       2321.6074       4.2589251
       2321.6443       1.2519875
       2321.6524       1.1786911
       2321.6949       1.2488204
       2321.7236       1.7819684
       2321.7457       1.6534840
       2321.7591       1.3094834
       2321.7722       1.0167168
       2321.8062       1.5700013
       2321.8330       9.5060479
       2321.8535       29.792023
       2321.8743       52.577508
       2321.9117       26.121614
       2321.9209       17.394021
       2321.9300       11.713859
       2321.9521       6.6084560
       2321.9565       6.2603700
       2321.9618       5.9319844
       2321.9893       5.3112898
       2322.0282       12.439416
       2322.0805       49.670668
       2322.0911       52.155486
       2322.1155       29.998532
       2322.1683       8.5605171
       2322.1894       8.4158890
       2322.2066       14.976144
       2322.2196       34.308363
       2322.2385       103.75284
       2322.3026       153.10875
       2322.3428       12.787923
       2322.3771      0.75352905
       2322.4039      0.45614193
       2322.4105      0.44761023
       2322.4369      0.39156151
       2322.4396      0.40784956
       2322.4428      0.42707092
       2322.4439      0.43521114
       2322.4692       1.1800489
       2322.4720       1.3832478
       2322.4769       1.8599446
       2322.5028       9.6917008
       2322.5057       11.566448
       2322.5750       33.174165
       2322.6057       9.0740256
       2322.6522       12.234888
       2322.6642       22.330580
       2322.6667       24.451190
       2322.6721       28.418425
       2322.7169       18.663797
       2322.7306       12.479581
       2322.7491       6.9071677
       2322.7741       4.5877527
       2322.7984       6.3958755
       2322.8491       13.851602
       2322.8895       17.754155
       2322.9117       25.165178
       2322.9279       30.605537
       2322.9351       33.558304
       2322.9505       38.815037
       2322.9822       21.938150
       2323.0099       4.5216818
       2323.0347       3.3627920
       2323.0439       4.5677255
       2323.0466       4.9853999
       2323.1183       21.542693
       2323.1432       18.310491
       2323.1486       17.644120
       2323.2026       4.9136023
       2323.2036       4.7347821
       2323.2079       4.0606915
       2323.2150       3.2441431
       2323.2185       2.9430660
       2323.2285       2.4462453
       2323.2662       1.9897568
       2323.3008       3.0471933
       2323.3185       5.9744785
       2323.3229       6.9726843
       2323.3768       8.6836038
       2323.4259       2.1647114
       2323.4457       1.2897336
       2323.4471       1.2528527
       2323.5934       5.7570500
       2323.6257       19.601983
       2323.6552       46.334022
       2323.6854       26.485001
       2323.6888       23.238067
       2323.6943       18.642322
       2323.8628       13.816562
       2323.9330       10.505095
       2323.9844       60.897575
       2324.0000       62.979615
       2324.0421       14.986492
       2324.0732       14.226563
       2324.1113       23.894613
       2324.1118       23.686451
       2324.1345       11.107083
       2324.1367       10.006910
       2324.1642       3.5727284
       2324.2096       8.9949758
       2324.2113       9.2427243
       2324.2533       7.3198132
       2324.2666       6.6054134
       2324.3765       227.50974
       2324.3912       174.58222
       2324.4311       23.056851
       2324.5029       1.8784516
       2324.5980       2.8009155
       2324.6850       13.146193
       2324.7099       3.8949331
       2324.7515      0.83849408
       2324.7629      0.73198132
       2324.7947      0.80445175
       2324.7955      0.81827635
       2324.8083       1.2229255
       2324.8563       5.0933087
       2324.8791       6.2517269
       2324.8800       6.4091436
       2324.9120       31.878656
       2325.0904       110.15393
       2325.0910       105.68175
       2325.1856       14.295521
       2325.2640       3.0640793
       2325.2721       3.4617843
       2325.3196       5.3112898
       2325.3200       5.2929769
       2325.3679       18.698209
       2325.3689       18.927794
       2325.4640       1.7394021
       2325.5457       5.7597018
       2325.5679       3.1841975
       2325.5986       1.6173351
       2325.6025       1.5240528
       2325.6122       1.4368122
       2325.6317       1.8331584
       2325.7055       3.5147950
       2325.7156       4.9102092
       2325.7285       8.6317728
       2325.7437       18.655204
       2325.7447       19.710607
       2325.7498       25.339614
       2325.8149       38.203223
       2325.8627       11.112199
       2325.8799       12.688200
       2325.8924       12.583458
       2325.9005       11.513305
       2325.9024       11.212437
       2325.9568       15.125161
       2325.9811       40.916643
       2325.9916       83.598792
       2326.0071       208.92961
       2326.0154       292.41524
       2326.0855       53.505694
       2326.0916       42.550043
       2326.1505       10.929493
       2326.1605       10.073955
       2326.2095       34.292567
       2326.2785       49.876963
       2326.2896       42.247401
       2326.2957       41.304750
       2326.3030       41.058209
       2326.3226       33.288943
       2326.3513       11.992231
       2326.3908       3.9884119
       2326.4028       2.7289778
       2326.4289       1.4193843
       2326.4292       1.4151419
       2326.4503       1.5570408
       2326.4755       5.8830156
       2326.4763       6.3518466
       2326.5023       8.0593497
       2326.5028       8.0167806
       2326.5105       7.6594926
       2326.5239       7.7428349
       2326.5270       7.6895336
       2326.5293       7.7965057
       2326.5341       7.5404975
       2326.5465       5.2893219
       2326.6396       258.82129
       2326.6435       281.83829
       2326.7199       13.740420
       2326.7296       9.7994116
       2326.8688       877.00082
       2326.8996       168.26741
       2326.9034       129.41958
       2326.9353       25.769144
       2326.9743       18.285212
       2327.0539       25.316286
       2327.0725       43.132040
       2327.0880       56.676105
       2327.1271       272.27013
       2327.1476       866.96188
       2327.1568       1294.1958
       2327.1655       1717.9084
       2327.2072       1482.5181
       2327.2397       267.91683
       2327.2516       108.64256
       2327.2614       47.544469
       2327.2616       46.644453
       2327.2733       16.869414
       2327.2820       9.3842593
       2327.3171       10.861755
       2327.3469       15.602709
       2327.4493       3.8779303
       2327.4641       5.6650011
       2327.4818       8.9846259
       2327.5251       26.043539
       2327.5479       30.290051
       2327.5772       56.156496
       2327.6061       235.50493
       2327.6573       114.02498
       2327.6779       27.045810
       2327.6792       24.394954
       2327.7061       4.8517677
       2327.7792       85.290370
       2327.7976       212.32445
       2327.8313       242.66101
       2327.8324       235.50493
       2327.8622       47.336920
       2327.9434      0.72777980
       2327.9781       2.8602237
       2328.0000       4.5009066
       2328.0069       4.6323354
       2328.1112       203.23570
       2328.1239       177.82794
       2328.1334       174.98467
       2328.2031       13.737256
       2328.2283       4.5983286
       2328.2526       1.1269379
       2328.3180       4.7293341
       2328.3353       11.081537
       2328.3830       41.754184
       2328.4031       42.687429
       2328.4133       35.867409
       2328.4405       12.858787
       2328.4557       5.8425172
       2328.4770       2.8183829
       2328.5039       4.1543205
       2328.5825       5.7703214
       2328.5895       4.3391034
       2328.5907       4.1457203
       2328.6771       187.06821
       2328.6867       208.92961
       2328.7177       94.188960
       2328.7354       30.647849
       2328.7517       8.7962993
       2328.7599       4.9419688
       2329.0403       93.110788
       2329.0705       20.777821
       2329.0978       3.2411565
       2329.2068       5.0559177
       2329.2117       3.9563982
       2329.2237       2.2034338
       2329.2812      0.99380231
       2329.3464       1.1025543
       2329.3544       1.1056050
       2329.4318       1.6390794
       2329.4401       1.9177854
       2329.4635       3.2591174
       2329.5318       10.143784
       2329.5606       21.983660
       2329.5656       23.588482
       2329.5714       24.344452
       2329.7142       7.5075805
       2329.8287       51.927809
       2329.8466       35.131768
       2329.8488       32.621205
       2329.8836       7.1795959
       2329.8977       7.6594926
       2329.9270       21.627185
       2329.9663       31.397856
       2330.0024       7.6789175
       2330.0155       3.9783226
       2330.0530       1.5765219
       2330.0750       1.2956867
       2330.1110      0.48317004
       2330.1149      0.54000776
       2330.1154      0.54852951
       2330.1659       2.1722010
       2330.2294       5.6832924
       2330.2369       9.8741564
       2330.2381       10.819321
       2330.2717       102.09395
       2330.2739       112.46050
       2330.2766       125.60300
       2330.2766       125.60300
       2330.2912       184.50154
       2330.3240       119.94993
       2330.3510       41.533641
       2330.3552       35.497682
       2330.3706       19.191106
       2330.3912       9.2768386
       2330.4183       26.055535
       2330.4412       100.69317
       2330.4765       186.63797
       2330.4960       108.64256
       2330.5938       11.086641
       2330.6005       15.852582
       2330.6128       26.103576
       2330.6199       31.659205
       2330.6242       34.506428
       2330.6443       44.360864
       2330.6525       51.191753
       2330.6796       75.023963
       2330.6900       62.201377
       2330.7068       30.974193
       2330.7356       10.722597
       2330.7801       4.9192625
       2330.7980       3.3006540
       2330.8234       4.0982646
       2330.9290       26.515511
       2330.9489       35.440513
       2330.9746       34.166461
       2331.0137       97.566337
       2331.0442       539.51062
       2331.1018       707.94578
       2331.1246       389.04514
       2331.1284       345.14374
       2331.1599       72.811504
       2331.2067       3.8062736
       2331.2575       2.8773984
       2331.2719       4.2657952
       2331.2795       5.7161024
       2331.3873       6.2849236
       2331.4011       6.0089695
       2331.4121       5.1392530
       2331.4371       3.7204888
       2331.5011       37.187758
       2331.5257       94.037267
       2331.5405       97.521416
       2331.5681       37.644367
       2331.5703       33.404117
       2331.6160       11.868614
       2331.6208       14.760464
       2331.6257       18.420440
       2331.6476       36.299446
       2331.6888       16.576773
       2331.7752       14.444416
       2331.7806       12.356629
       2331.7812       12.136683
       2331.8068       8.2889592
       2331.8177       9.4645507
       2331.8277       11.063690
       2331.8378       13.511389
       2331.8421       15.163519
       2331.8792       47.785925
       2331.8871       50.664061
       2331.8968       47.206304
       2331.9128       30.269134
       2331.9172       25.374646
       2331.9786       117.48976
       2332.0000       159.58791
       2332.0068       151.35612
       2332.0226       95.367413
       2332.0700       9.2129773
       2332.0781       6.6988461
       2332.0791       6.4535696
       2332.0951       3.6107715
       2332.0983       3.2583670
       2332.0988       3.2047931
       2332.1505       5.6519720
       2332.1951       6.7313163
       2332.2250       4.5029798
       2332.2611       2.6527725
       2332.2614       2.6424088
       2332.2734       2.5003454
       2332.3158       3.4284672
       2332.3300       3.5620499
       2332.4142       113.50108
       2332.4522       473.15126
       2332.4741       381.94427
       2332.5824       1.0456829
       2332.5840       1.0237643
       2332.6727      0.59868724
       2332.6890      0.76313259
       2332.6901      0.77232483
       2332.7669       2.7245827
       2332.7796       3.7376618
       2332.7927       6.4908265
       2332.8224       24.779926
       2332.8599       22.829689
       2332.9407       14.351589
       2332.9567       22.651658
       2332.9573       22.924507
       2333.0085       9.4580150
       2333.0407       11.119877
       2333.0571       20.234850
       2333.0907       40.841342
       2333.1261       25.709877
       2333.1321       19.819833
       2333.2059       1.6050923
       2333.2219       2.7688536
       2333.2378       4.1696538
       2333.2992       15.797923
       2333.3019       17.338040
       2333.3378       34.801663
       2333.3536       32.389183
       2333.3620       28.398801
       2333.5126       27.841972
       2333.5156       28.047877
       2333.5465       26.272415
       2333.6188       8.3214690
       2333.6310       7.3265581
       2333.6662       7.8433212
       2333.7016       5.2577508
       2333.7258       4.5877527
       2333.7403       7.5196911
       2333.7991       21.149495
       2333.8094       19.235346
       2333.8258       14.272498
       2333.9482       1.5079953
       2333.9543       1.8505465
       2334.0505       3.9847401
       2334.0524       4.0888389
       2334.0953       3.0297026
       2334.1227       1.1436681
       2334.1418       1.2938979
       2334.1667       5.7187354
       2334.1733       5.1168184
       2334.1755       4.7043541
       2334.1814       3.4578010
       2334.2235       2.5621231
       2334.2561       3.0760968
       2334.2774       4.6163635
       2334.3302       52.432432
       2334.3629       42.354543
       2334.3880       12.876564
       2334.4262       4.8183684
       2334.4511       6.1291465
       2334.4905       2.4490632
       2334.4986       1.7868990
       2334.5482       3.2870022
       2334.5875       1.9742402
       2334.6218       1.4200381
       2334.6244       1.5125161
       2334.6611       5.8143343
       2334.6671       8.5113804
       2334.6818       26.169776
       2334.7226       327.34069
       2334.8396       4.7874031
       2334.8851       8.7397699
       2334.9522       195.88447
       2334.9933       97.994116
       2335.0370       47.358725
       2335.0789       306.90220
       2335.0841       367.28230
       2335.0912       452.89758
       2335.0977       527.22986
       2335.1277       537.03180
       2335.1280       534.56436
       2335.1675       144.54398
       2335.1961       113.76273
       2335.1986       123.31048
       2335.2349       367.28230
       2335.2919       311.17163
       2335.2995       316.95675
       2335.3017       319.88951
       2335.3224       351.56044
       2335.3355       339.62527
       2335.4435       5.3988343
       2335.4688       19.257504
       2335.4773       29.991625
       2335.5318       371.53523
       2335.6137       623.73484
       2335.6179       469.89411
       2335.6552       23.062161
       2335.6628       16.795773
       2335.6827       16.672472
       2335.7418       17.218686
       2335.7539       18.749945
       2335.7697       16.807379
       2335.7795       13.277001
       2335.8068       3.7230597
       2335.8144       2.4372496
       2335.8232       1.6047227
       2335.8275       1.3743584
       2335.8974       3.0450891
       2335.9587       23.232717
       2335.9921       28.093122
       2336.0000       22.924507
       2336.0216       8.3483375
       2336.0278       5.6311877
       2336.0294       5.0745788
       2336.0518       1.1994993
       2336.0921       2.5715798
       2336.1572       2.0314213
       2336.2860       1.2974780
       2336.3230      0.98469107
       2336.3569       4.4197734
       2336.3995       15.473908
       2336.4010       15.317927
       2336.4175       11.000185
       2336.4748       2.7302348
       2336.6217       3.6517413
       2336.6958       1.5951444
       2336.7205       4.7151987
       2336.7325       7.1072239
       2336.8018       3.9391272
       2336.8199       6.8533041
       2336.8657       26.454527
       2336.8895       99.930946
       2336.8899       102.32930
       2337.0946       662.21650
       2337.1173       493.17380
       2337.1192       466.65938
       2337.1263       361.40986
       2337.1323       276.05779
       2337.2202       7.4267704
       2337.2295       8.3579545
       2337.2463       7.1812492
       2337.3480       125.02590
       2337.3551       118.30416
       2337.4338       400.86672
       2337.4384       407.38028
       2337.4753       125.02590
       2337.4797       96.560610
       2337.4832       78.505485
       2337.5233       22.698649
       2337.5403       18.801825
       2337.5671       13.146193
       2337.5749       11.803206
       2337.5769       11.465685
       2337.5882       9.5038593
       2337.6158       4.6946152
       2337.6439       4.3381044
       2337.8053       18.386540
       2337.8054       18.390774
       2337.9027       2.8034964
       2337.9049       3.0276105
       2337.9098       3.7411059
       2337.9322       15.201975
       2337.9343       17.518624
       2337.9694       124.45146
       2337.9729       140.92888
       2337.9863       191.86687
       2338.0051       180.30177
       2338.0663       34.873858
       2338.0683       35.359002
       2338.0959       29.696140
       2338.1612       5.8277377
       2338.1848       15.527445
       2338.2022       27.714050
       2338.2400       16.916091
       2338.2413       16.481624
       2338.2612       6.2965115
       2338.2683       4.1266725
       2338.3406      0.76383578
       2338.3761       3.2033176
       2338.4091       19.089739
       2338.4346       25.888089
       2338.4421       23.834168
       2338.4434       23.334581
       2338.4521       19.422271
       2338.4669       12.470963
       2338.4761       8.8736031
       2338.4778       8.2985077
       2338.4833       6.7282172
       2338.4899       5.7003300
       2338.5068       8.2451773
       2338.5130       9.5917975
       2338.5206       10.341892
       2338.6528       104.71285
       2338.6534       103.99202
       2338.6692       92.640310
       2338.6762       96.094825
       2338.7196       343.55795
       2338.7248       335.73761
       2338.8304       31.332857
       2338.8383       30.867396
       2338.8654       24.054703
       2338.8797       21.203131
       2338.9216       17.526694
       2338.9389       12.995710
       2338.9537       9.7948999
       2338.9624       8.4197656
       2338.9805       6.4878380
       2339.2115       16.493013
       2339.2589       16.069413
       2339.2616       15.559656
       2339.3017       48.484174
       2339.3460       47.807937
       2339.3706       13.158307
       2339.4044       8.4508423
       2339.4144       12.755574
       2339.4795       8.6119203
       2339.5397      0.49090788
       2339.5535      0.70016436
       2339.6361       5.1677322
       2339.6821       14.767263
       2339.7807       31.812661
       2339.8807       5.8196920
       2339.9143       7.8324927
       2339.9330       5.0570820
       2339.9859       2.5101519
       2340.0000       4.8719183
       2340.0330       12.618275
       2340.0976       37.428291
       2340.1126       31.484732
       2340.1246       21.433841
       2340.1507       6.5750642
       2340.2488       4.4025064
       2340.2771       12.852867
       2340.3035       25.703958
       2340.3616       6.9887580
       2340.3772       5.3321210
       2340.4246       19.719686
       2340.4377       58.465545
       2340.4498       136.77288
       2340.4525       161.43586
       2340.4657       308.31880
       2340.4739       400.86672
       2340.4775       433.51088
       2340.4870       477.52927
       2340.4898       476.43099
       2340.4920       470.97733
       2340.5201       194.98446
       2340.5232       164.43717
       2340.5992       12.416523
       2340.6010       12.921115
       2340.6054       14.514430
       2340.6201       25.438998
